policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[ 0.0996554   0.03387577 -0.00284129 ...,  0.38601498  0.0075     -0.1975    ]","[-0.07922807  0.27106076 -0.0533763  ..., -0.47917695 -0.005      -0.188     ]","[-0.13501774  0.09746962 -0.00649283 ...,  0.44337688  0.006      -0.203     ]","[-0.03849485  0.1437569   0.20649168 ...,  0.37656088  0.00400002
 -0.26799999]","[ 0.107925   -0.14033803 -0.10845398 ..., -0.32917966 -0.00299999 -0.268     ]"
"[ 0.0981554   0.03237577 -0.00434129 ...,  0.38751498  0.007      -0.197     ]","[-0.07822807  0.27206076 -0.0543763  ..., -0.48017695 -0.004      -0.187     ]","[-0.13551774  0.09696962 -0.00599283 ...,  0.44287688  0.0055     -0.2035    ]","[-0.03899485  0.1442569   0.20599168 ...,  0.37606088  0.00250002
 -0.26949999]","[  1.05924997e-01  -1.38338028e-01  -1.07453966e-01 ...,  -3.25179663e-01
   9.41390937e-09  -2.72000000e-01]"
"[ 0.0971554   0.03137577 -0.00534129 ...,  0.38651498  0.008      -0.199     ]","[-0.07472807  0.27556075 -0.0568763  ..., -0.47967695 -0.0025     -0.1875    ]","[ -1.39017739e-01   9.34696220e-02  -2.49283296e-03 ...,   4.38376877e-01
  -1.00123809e-10  -2.09000001e-01]","[-0.03949485  0.1447569   0.20549168 ...,  0.37556089  0.00100002
 -0.27099999]","[ 0.104425   -0.13683803 -0.10595397 ..., -0.32367966  0.00050001 -0.2735    ]"
"[ 0.0961554   0.03037577 -0.00634128 ...,  0.38451498  0.01       -0.198     ]","[-0.07622807  0.27406075 -0.0553763  ..., -0.48117695 -0.004      -0.187     ]","[-0.14001774  0.09246962 -0.00149283 ...,  0.43937688 -0.001      -0.208     ]","[-0.04149485  0.1467569   0.20349168 ...,  0.37356089  0.00200002
 -0.27099999]","[ 0.102925   -0.13533803 -0.10445397 ..., -0.32417966  0.00100001 -0.276     ]"
"[ 0.0966554   0.03087577 -0.00584128 ...,  0.38401498  0.0125     -0.1955    ]","[-0.08022807  0.27006075 -0.0513763  ..., -0.48417695 -0.008      -0.188     ]","[-0.13951774  0.09296962 -0.00199283 ...,  0.43887688 -0.0005     -0.2075    ]","[-0.04499485  0.1502569   0.19999168 ...,  0.37006089  0.00150002
 -0.27149999]","[ 0.105925   -0.13833803 -0.10745397 ..., -0.32417967 -0.00099999 -0.275     ]"
"[ 0.0931554   0.02737577 -0.00934128 ...,  0.38351498  0.01       -0.197     ]","[-0.07822807  0.27206075 -0.0533763  ..., -0.48217695 -0.01       -0.19      ]","[-0.13401774  0.09846962 -0.00749283 ...,  0.44337688  0.005      -0.209     ]","[-0.04749485  0.1527569   0.19749168 ...,  0.36956089  0.00400002
 -0.27399999]","[ 0.107425   -0.13983803 -0.10895397 ..., -0.32567967 -0.00349999 -0.2755    ]"
"[ 0.0911554   0.02537577 -0.01134128 ...,  0.38251498  0.009      -0.199     ]","[-0.07572807  0.27456075 -0.0558763  ..., -0.48067695 -0.0115     -0.1925    ]","[-0.13501774  0.09746962 -0.00649283 ...,  0.44437688  0.004      -0.21      ]","[-0.04849485  0.1537569   0.19649168 ...,  0.36856089  0.00600002
 -0.27699999]","[ 0.107925   -0.14033803 -0.10945396 ..., -0.32417967 -0.00199999 -0.276     ]"
"[ 0.0931554   0.02737577 -0.00934129 ...,  0.38551498  0.013      -0.203     ]","[-0.07822807  0.27206075 -0.0533763  ..., -0.47817695 -0.009      -0.19      ]","[-0.13951774  0.09296962 -0.00199283 ...,  0.44487688  0.0015     -0.2145    ]","[-0.04649485  0.1517569   0.19849168 ...,  0.36756089  0.00600002
 -0.27799999]","[ 0.107425   -0.13983803 -0.10895396 ..., -0.32467967 -0.00249999 -0.2765    ]"
"[ 0.0936554   0.02787577 -0.00884129 ...,  0.38501498  0.0135     -0.2035    ]","[-0.08122807  0.26906075 -0.0503763  ..., -0.47617695 -0.006      -0.188     ]","[ -1.41017738e-01   9.14696234e-02  -4.92833973e-04 ...,   4.43376877e-01
  -3.91514807e-11  -2.14000001e-01]","[-0.04449485  0.1497569   0.20049168 ...,  0.36956089  0.00600002
 -0.27899999]","[ 0.110925   -0.14333803 -0.11245395 ..., -0.32817967 -0.00099999 -0.28      ]"
"[ 0.0921554   0.02637577 -0.01034128 ...,  0.38351498  0.016      -0.201     ]","[-0.07822807  0.27206075 -0.0533763  ..., -0.47317695 -0.003      -0.191     ]","[-0.14101774  0.09146962 -0.00049283 ...,  0.44137688 -0.001      -0.213     ]","[-0.04099486  0.1462569   0.20399168 ...,  0.36806089  0.00650002 -0.2815    ]","[ 0.107925   -0.14033803 -0.10945395 ..., -0.33117967 -0.00099999 -0.283     ]"
"[ 0.0926554   0.02687577 -0.00984128 ...,  0.38301498  0.0165     -0.2005    ]","[-0.07572807  0.27456075 -0.0558763  ..., -0.47167695 -0.0025     -0.1915    ]","[-0.14201774  0.09046962  0.00050717 ...,  0.44237687  0.001      -0.214     ]","[-0.04249486  0.1477569   0.20249168 ...,  0.36656089  0.00500002 -0.284     ]","[ 0.105425   -0.13783803 -0.10695395 ..., -0.33067967 -0.00049999 -0.2845    ]"
"[ 0.0921554   0.02637577 -0.01034128 ...,  0.38151498  0.015      -0.202     ]","[-0.07422807  0.27606075 -0.0553763  ..., -0.47517695  0.001      -0.195     ]","[-0.14301774  0.08946962  0.00150717 ...,  0.44437687  0.003      -0.213     ]","[-0.04149486  0.1467569   0.20349168 ...,  0.36756089  0.00400002 -0.285     ]","[ 0.107925   -0.14033803 -0.10945395 ..., -0.33217967 -0.00099999 -0.286     ]"
"[ 0.0916554   0.02587577 -0.01084128 ...,  0.38301498  0.0135     -0.2035    ]","[-0.07322807  0.27706075 -0.0563763  ..., -0.47717695  0.003      -0.197     ]","[-0.14251774  0.08996962  0.00100717 ...,  0.44487687  0.0045     -0.2135    ]","[-0.04099486  0.1462569   0.20399168 ...,  0.36806089  0.00450002 -0.2845    ]","[ 0.107425   -0.13983803 -0.10895395 ..., -0.33167967 -0.00149999 -0.2865    ]"
"[ 0.0911554   0.02537577 -0.01134128 ...,  0.38451498  0.013      -0.205     ]","[-0.07322807  0.27706075 -0.0563763  ..., -0.47517695  0.003      -0.198     ]","[-0.14001774  0.09246962 -0.00149283 ...,  0.44137687  0.003      -0.217     ]","[-0.04249486  0.1477569   0.20249168 ...,  0.36656089  0.00200002 -0.287     ]","[ 0.103925   -0.13633803 -0.10545395 ..., -0.33017967 -0.00399999 -0.292     ]"
"[ 0.0911554   0.02537577 -0.01134128 ...,  0.38451498  0.012      -0.208     ]","[-0.07172808  0.27856075 -0.0578763  ..., -0.47667695  0.0005     -0.1965    ]","[-0.13901774  0.09346962 -0.00249283 ...,  0.43937687  0.002      -0.219     ]","[-0.04399486  0.1492569   0.20099168 ...,  0.36606089 -0.00049998 -0.2865    ]","[ 0.102925   -0.13533803 -0.10445395 ..., -0.33117967 -0.00299999 -0.291     ]"
"[ 0.0926554   0.02687577 -0.00984128 ...,  0.38201498  0.0105     -0.2105    ]","[-0.07122808  0.27906075 -0.0583763  ..., -0.47617695 -0.001      -0.198     ]","[-0.14301774  0.08946962  0.00150717 ...,  0.44137687  0.005      -0.221     ]","[-0.04249486  0.1477569   0.20249168 ...,  0.36556089 -0.00199998 -0.286     ]","[ 0.102925   -0.13533803 -0.10345395 ..., -0.33017967 -0.00199999 -0.289     ]"
"[ 0.0921554   0.02637577 -0.01034128 ...,  0.38251498  0.011      -0.212     ]","[ -7.02280751e-02   2.80060751e-01  -5.93762994e-02 ...,  -4.77176946e-01
   3.36550057e-09  -1.98999997e-01]","[-0.14251774  0.08996962  0.00100717 ...,  0.44187687  0.0045     -0.2205    ]","[-0.04199486  0.1472569   0.20299168 ...,  0.36606089 -0.00249998 -0.2855    ]","[ 0.101425   -0.13383803 -0.10195396 ..., -0.33267967  0.00050001 -0.2875    ]"
"[ 0.0926554   0.02687577 -0.00984128 ...,  0.38101498  0.0125     -0.2135    ]","[-0.07072808  0.27956075 -0.0588763  ..., -0.47667695 -0.0005     -0.1985    ]","[-0.13701774  0.09546962 -0.00449283 ...,  0.44737687 -0.001      -0.226     ]","[-0.03749486  0.1427569   0.20749168 ...,  0.37056089  0.00100002 -0.291     ]","[  9.99249962e-02  -1.32338028e-01  -1.00453957e-01 ...,  -3.34179674e-01
   9.68507385e-09  -2.88000000e-01]"
"[ 0.0911554   0.02537577 -0.01134128 ...,  0.38151498  0.012      -0.213     ]","[-0.07622808  0.27406075 -0.0533763  ..., -0.47417695 -0.005      -0.194     ]","[ -1.38017737e-01   9.44696238e-02  -3.49283441e-03 ...,   4.46376870e-01
  -1.35671772e-10  -2.25000001e-01]","[-0.03649486  0.1417569   0.20849168 ...,  0.37156089  0.00200002 -0.292     ]","[ 0.100925   -0.13333803 -0.10145396 ..., -0.33517967 -0.00099999 -0.289     ]"
"[ 0.0916554   0.02587577 -0.01084129 ...,  0.38301498  0.0125     -0.2135    ]","[-0.07522808  0.27506075 -0.0543763  ..., -0.47517695 -0.004      -0.195     ]","[-0.13901774  0.09346962 -0.00249283 ...,  0.44737687  0.001      -0.224     ]","[-0.03399486  0.1392569   0.21099168 ...,  0.37306089  0.00150002 -0.2955    ]","[ 0.099925   -0.13233803 -0.10045396 ..., -0.33517967 -0.00199999 -0.29      ]"
"[ 0.0931554   0.02737577 -0.00934129 ...,  0.38051498  0.014      -0.215     ]","[-0.07372808  0.27656075 -0.0558763  ..., -0.47567695 -0.0045     -0.1955    ]","[-0.14301774  0.08946962  0.00150717 ...,  0.44937687  0.003      -0.229     ]","[-0.03549486  0.1407569   0.20949168 ...,  0.37156089  0.00100002 -0.297     ]","[  9.89249963e-02  -1.31338028e-01  -9.94539616e-02 ...,  -3.36179674e-01
   9.68986227e-09  -2.92000000e-01]"
"[ 0.0941554   0.02837577 -0.00834129 ...,  0.38151498  0.013      -0.214     ]","[-0.07322808  0.27706075 -0.0563763  ..., -0.47617695 -0.005      -0.193     ]","[-0.14351774  0.08896962  0.00200717 ...,  0.44887687  0.0035     -0.2295    ]","[-0.03599486  0.1412569   0.20899168 ...,  0.37106089  0.00150002 -0.2975    ]","[ 0.098425   -0.13083803 -0.09895396 ..., -0.33567967 -0.00049999 -0.2925    ]"
"[ 0.0956554   0.02987577 -0.00684129 ...,  0.38201498  0.0115     -0.2125    ]","[-0.07122808  0.27906075 -0.05837629 ..., -0.47917695 -0.005      -0.193     ]","[-0.14401774  0.08846962  0.00250717 ...,  0.44837687  0.004      -0.229     ]","[-0.03749486  0.1427569   0.20749168 ...,  0.36956089  0.00300002 -0.295     ]","[ 0.098425   -0.13083803 -0.09895396 ..., -0.33567966 -0.00149999 -0.2925    ]"
"[ 0.0941554   0.02837577 -0.00834129 ...,  0.38151498  0.013      -0.211     ]","[-0.07022808  0.28006075 -0.05937629 ..., -0.47917695 -0.005      -0.193     ]","[-0.14451774  0.08796962  0.00300716 ...,  0.44787687  0.0045     -0.2285    ]","[-0.03749486  0.1427569   0.20749168 ...,  0.37056089  0.00100002 -0.292     ]","[  9.99249963e-02  -1.32338028e-01  -1.00453963e-01 ...,  -3.36179661e-01
   9.71145493e-09  -2.94000000e-01]"
"[ 0.0941554   0.02837577 -0.00834129 ...,  0.38151498  0.01200001 -0.212     ]","[-0.07422808  0.27606075 -0.05537629 ..., -0.47417695 -0.006      -0.193     ]","[-0.14601774  0.08646962  0.00450716 ...,  0.44437687  0.004      -0.233     ]","[-0.03649486  0.1417569   0.20849168 ...,  0.37256089  0.00300002 -0.292     ]","[ 0.103925   -0.13633803 -0.10345396 ..., -0.34017966  0.00400001 -0.298     ]"
"[ 0.0911554   0.02637577 -0.01134129 ...,  0.38451498  0.01500001 -0.215     ]","[-0.07472808  0.27556075 -0.05487629 ..., -0.47367695 -0.0065     -0.1935    ]","[-0.14551774  0.08696962  0.00400716 ...,  0.44387687  0.0035     -0.2335    ]","[-0.03399486  0.1392569   0.21099168 ...,  0.37506089  0.00250002 -0.2905    ]","[ 0.101925   -0.13433803 -0.10145396 ..., -0.34217966  0.00400001 -0.297     ]"
"[ 0.0906554   0.02587577 -0.01184129 ...,  0.38401498  0.01550001 -0.2155    ]","[-0.07022808  0.28006075 -0.05937629 ..., -0.46917695 -0.006      -0.194     ]","[-0.14401774  0.08846962  0.00250717 ...,  0.44437683  0.004      -0.233     ]","[-0.03249486  0.1377569   0.21249168 ...,  0.37656089  0.00300002 -0.292     ]","[ 0.100925   -0.13333803 -0.10045396 ..., -0.34317966  0.00300001 -0.296     ]"
"[ 0.0911554   0.02637577 -0.01134129 ...,  0.38351498  0.01500001 -0.215     ]","[-0.06822808  0.28206075 -0.06137629 ..., -0.47117695 -0.004      -0.195     ]","[-0.14601774  0.08646962  0.00450717 ...,  0.44537683  0.002      -0.231     ]","[-0.03449486  0.1397569   0.21049168 ...,  0.37456089  0.00200002 -0.292     ]","[ 0.100425   -0.13283803 -0.09995396 ..., -0.34267966  0.00350001 -0.2955    ]"
"[ 0.0881554   0.02337577 -0.01434129 ...,  0.37951498  0.01500001 -0.217     ]","[-0.06472808  0.28556075 -0.06487629 ..., -0.47467695 -0.0025     -0.1985    ]","[-0.14201774  0.09046962  0.00050717 ...,  0.44837683  0.006      -0.233     ]","[-0.03799486  0.1432569   0.20699168 ...,  0.37106089 -0.00049998 -0.2915    ]","[ 0.098425   -0.13083803 -0.09795397 ..., -0.34167966  0.00150001 -0.2965    ]"
"[ 0.0886554   0.02387577 -0.01384129 ...,  0.37901498  0.01550001 -0.2175    ]","[-0.06322808  0.28706074 -0.06537627 ..., -0.47617695 -0.004      -0.197     ]","[-0.14051774  0.09196962 -0.00099283 ...,  0.44987683  0.0075     -0.2325    ]","[-0.03549486  0.1407569   0.20949168 ...,  0.37356089  0.00200002 -0.293     ]","[ 0.095925   -0.12833803 -0.09545397 ..., -0.33817966  0.00300001 -0.3       ]"
"[ 0.0881554   0.02337577 -0.01434129 ...,  0.38051498  0.01500001 -0.219     ]","[-0.06372808  0.28656074 -0.06587627 ..., -0.47667695 -0.0035     -0.1965    ]","[-0.14201774  0.09046962  0.00050716 ...,  0.44837683  0.006      -0.234     ]","[-0.03249486  0.1387569   0.21149168 ...,  0.37656089  0.00200002 -0.293     ]","[ 0.097925   -0.13033803 -0.09745397 ..., -0.33817966  0.00100001 -0.302     ]"
"[ 0.0931554   0.02837577 -0.00934129 ...,  0.37651498  0.02000001 -0.224     ]","[-0.06522808  0.28506075 -0.06737627 ..., -0.47417695 -0.001      -0.195     ]","[-0.14601774  0.08646963  0.00450716 ...,  0.44537683  0.003      -0.237     ]","[-0.02949486  0.1377569   0.21249168 ...,  0.37756089  0.00500002 -0.295     ]","[ 0.101425   -0.13383803 -0.10095397 ..., -0.34067966 -0.00249999 -0.3045    ]"
"[ 0.0936554   0.02887577 -0.00884129 ...,  0.37601498  0.02050001 -0.2245    ]","[-0.06472808  0.28556075 -0.06687627 ..., -0.47567694  0.0005     -0.1965    ]","[-0.14751774  0.08496964  0.00600716 ...,  0.44387683  0.0015     -0.2375    ]","[-0.02999486  0.1382569   0.21199168 ...,  0.37706089  0.00750002 -0.2945    ]","[ 0.101925   -0.13433803 -0.10145397 ..., -0.34217966 -0.00199999 -0.307     ]"
"[ 0.0901554   0.02537577 -0.01234129 ...,  0.37851498  0.02400001 -0.227     ]","[-0.06522808  0.28606074 -0.06937627 ..., -0.47317694 -0.002      -0.199     ]","[-0.14701774  0.08546964  0.00550716 ...,  0.44637683  0.001      -0.24      ]","[-0.02949486  0.1377569   0.21249168 ...,  0.37756089  0.00600002 -0.295     ]","[ 0.101425   -0.13383803 -0.10095397 ..., -0.34267966 -0.00249999 -0.3085    ]"
"[ 0.0896554   0.02487577 -0.01284129 ...,  0.37701498  0.02450001 -0.2255    ]","[-0.06422808  0.28806074 -0.06837627 ..., -0.47617694 -0.004      -0.202     ]","[-0.14851774  0.08396964  0.00700716 ...,  0.44587683  0.0025     -0.2405    ]","[-0.03049486  0.1387569   0.21149168 ...,  0.37656089  0.00500002 -0.298     ]","[ 0.096925   -0.12933803 -0.09645397 ..., -0.33817966 -0.00599999 -0.313     ]"
"[ 0.0891554   0.02437577 -0.01334129 ...,  0.37851498  0.02300001 -0.227     ]","[-0.06722808  0.28506074 -0.07037627 ..., -0.47917694 -0.001      -0.205     ]","[-0.14901774  0.08346964  0.00750716 ...,  0.44537683  0.002      -0.242     ]","[-0.02899489  0.1382569   0.21199168 ...,  0.37606089  0.00450002 -0.2995    ]","[ 0.095925   -0.12833803 -0.09545397 ..., -0.33717966 -0.00699999 -0.314     ]"
"[ 0.0881554   0.02337577 -0.01434129 ...,  0.37951498  0.02200001 -0.226     ]","[-0.06972808  0.28256074 -0.07287627 ..., -0.48167694  0.0005     -0.2055    ]","[-0.14801774  0.08446964  0.00650716 ...,  0.44637683  0.003      -0.243     ]","[-0.02849489  0.1377569   0.21249168 ...,  0.37756089  0.00700002 -0.298     ]","[ 0.098425   -0.13083803 -0.09795397 ..., -0.33567966 -0.00449999 -0.3165    ]"
"[ 0.0886554   0.02387577 -0.01384129 ...,  0.38001498  0.02150001 -0.2255    ]","[-0.07222808  0.28006074 -0.07537625 ..., -0.48017694 -0.002      -0.205     ]","[-0.14351774  0.08896964  0.00200716 ...,  0.45087683  0.0055     -0.2455    ]","[-0.02899489  0.1382569   0.21199168 ...,  0.37706089  0.00650002 -0.2985    ]","[ 0.094925   -0.12733803 -0.09445397 ..., -0.33917966 -0.00499999 -0.318     ]"
"[ 0.0881554   0.02337577 -0.01434129 ...,  0.37951498  0.02200001 -0.225     ]","[-0.07372808  0.27856074 -0.07587625 ..., -0.48067694 -0.0035     -0.2065    ]","[-0.14401774  0.08746964  0.00350716 ...,  0.45237683  0.004      -0.247     ]","[-0.03449489  0.1437569   0.20649168 ...,  0.37356089  0.00400002 -0.303     ]","[ 0.094425   -0.12683803 -0.09395397 ..., -0.34067966 -0.00449999 -0.3175    ]"
"[ 0.0931554   0.02837577 -0.00934129 ...,  0.38451498  0.01700001 -0.221     ]","[-0.07172808  0.28056074 -0.07787625 ..., -0.48167694 -0.0025     -0.2065    ]","[-0.14601774  0.08546964  0.00550716 ...,  0.45437683  0.001      -0.251     ]","[-0.03349489  0.1427569   0.20749168 ...,  0.37456089  0.00300002 -0.304     ]","[ 0.093925   -0.12633803 -0.09345397 ..., -0.33817966 -0.00299999 -0.316     ]"
"[ 0.0936554   0.02887577 -0.00884129 ...,  0.38501498  0.01650001 -0.2205    ]","[ -6.82280780e-02   2.84060738e-01  -8.13762443e-02 ...,  -4.78176941e-01
   3.98754691e-09  -2.07999997e-01]","[-0.14401774  0.08746964  0.00350716 ...,  0.45637683  0.003      -0.253     ]","[-0.02999489  0.1392569   0.21099168 ...,  0.37906089 -0.00049998 -0.3065    ]","[ 0.093425   -0.12583803 -0.09295397 ..., -0.33967966 -0.00149999 -0.3175    ]"
"[ 0.0921554   0.02737577 -0.01034129 ...,  0.38651498  0.01900001 -0.226     ]","[-0.06622808  0.28606074 -0.08237624 ..., -0.47617694  0.002      -0.21      ]","[-0.14451774  0.08696964  0.00400716 ...,  0.45587683  0.0035     -0.2535    ]","[-0.03149489  0.1407569   0.20949168 ...,  0.37756089  0.00100002 -0.308     ]","[ 0.093925   -0.12633803 -0.09345397 ..., -0.33917966 -0.00299999 -0.316     ]"
"[ 0.0911554   0.02637577 -0.01134129 ...,  0.38751498  0.02000001 -0.227     ]","[-0.06522808  0.28706074 -0.08137625 ..., -0.47717694  0.003      -0.209     ]","[-0.14751774  0.08396964  0.00700716 ...,  0.45587683  0.0035     -0.2575    ]","[-0.03549489  0.1447569   0.20549168 ...,  0.37356089  0.00500002 -0.312     ]","[ 0.094925   -0.12733803 -0.09445397 ..., -0.33817966 -0.00199999 -0.317     ]"
"[ 0.0901554   0.02537577 -0.01234129 ...,  0.38751498  0.01900001 -0.227     ]","[ -6.82280780e-02   2.84060738e-01  -8.43762436e-02 ...,  -4.78176941e-01
   3.92766231e-09  -2.05999997e-01]","[-0.14801774  0.08346964  0.00750716 ...,  0.45737683  0.005      -0.259     ]","[-0.0334949   0.1427569   0.20749168 ...,  0.37456089  0.00400002 -0.311     ]","[  9.59249978e-02  -1.28338030e-01  -9.54539708e-02 ...,  -3.36179661e-01
   1.00299402e-08  -3.15999998e-01]"
"[ 0.0906554   0.02587577 -0.01184129 ...,  0.39001498  0.02150001 -0.2255    ]","[-0.06972808  0.28256074 -0.08687624 ..., -0.47767694 -0.0005     -0.2045    ]","[-0.14701774  0.08446964  0.00650716 ...,  0.45737683  0.006      -0.26      ]","[-0.0324949   0.1417569   0.20849168 ...,  0.37556089  0.00300002 -0.31      ]","[ 0.095425   -0.12783803 -0.09495397 ..., -0.33767966 -0.00149999 -0.3165    ]"
"[ 0.0921554   0.02737577 -0.01034129 ...,  0.38851498  0.02200001 -0.224     ]","[-0.06872808  0.28356074 -0.08587624 ..., -0.47667694 -0.0015     -0.2035    ]","[-0.14751774  0.08396964  0.00700716 ...,  0.45887683  0.0065     -0.2605    ]","[-0.0294949   0.1387569   0.21149168 ...,  0.37956089  0.00300002 -0.314     ]","[  9.49249991e-02  -1.27338031e-01  -9.44539810e-02 ...,  -3.37179674e-01
   9.97192427e-09  -3.17999998e-01]"
"[ 0.0916554   0.02687577 -0.01084129 ...,  0.38801498  0.02250001 -0.2235    ]","[-0.06722808  0.28506074 -0.08437624 ..., -0.47517694 -0.003      -0.205     ]","[-0.14301774  0.08846964  0.00250716 ...,  0.46337683  0.002      -0.265     ]","[-0.02999489  0.1392569   0.21099168 ...,  0.38006089  0.00350002 -0.3135    ]","[ 0.092925   -0.12533803 -0.09245398 ..., -0.33517967 -0.00199999 -0.319     ]"
"[ 0.0911554   0.02637577 -0.01134129 ...,  0.38651498  0.02300001 -0.225     ]","[-0.06522808  0.28706074 -0.08237624 ..., -0.47717694 -0.005      -0.207     ]","[-0.14201774  0.08946964  0.00150716 ...,  0.46437683  0.001      -0.265     ]","[-0.02849489  0.1377569   0.21249168 ...,  0.37956089  0.00500002 -0.313     ]","[ 0.090425   -0.12283803 -0.08995398 ..., -0.33467967 -0.00249999 -0.3195    ]"
"[ 0.0901554   0.02537577 -0.01234129 ...,  0.38851498  0.02400001 -0.224     ]","[-0.06472808  0.28756074 -0.08287624 ..., -0.47767694 -0.0055     -0.2095    ]","[-0.14301774  0.08646966  0.00450716 ...,  0.46437683  0.004      -0.26      ]","[-0.0269949   0.1362569   0.21399168 ...,  0.38106089  0.00450002 -0.3125    ]","[ 0.089925   -0.12233803 -0.08945398 ..., -0.33617967 -0.00299999 -0.321     ]"
"[ 0.0886554   0.02387577 -0.01384129 ...,  0.39001498  0.02250001 -0.2255    ]","[-0.06722808  0.28506074 -0.08537624 ..., -0.47717694 -0.007      -0.211     ]","[-0.14351774  0.08596966  0.00500716 ...,  0.46387683  0.0045     -0.2595    ]","[-0.0264949   0.1357569   0.21449168 ...,  0.38156089  0.00500002 -0.311     ]","[ 0.089425   -0.12183803 -0.08895398 ..., -0.33667967 -0.00349999 -0.3205    ]"
"[ 0.0891554   0.02437577 -0.01334129 ...,  0.39151498  0.02200001 -0.225     ]","[-0.07022808  0.28206074 -0.08837623 ..., -0.47417694 -0.007      -0.214     ]","[-0.14751774  0.08196966  0.01000716 ...,  0.46887683  0.0095     -0.2615    ]","[-0.0279949   0.1372569   0.21299168 ...,  0.38006089  0.00350002 -0.3105    ]","[ 0.088925   -0.12133803 -0.08845398 ..., -0.33617967 -0.00199999 -0.321     ]"
"[ 0.0881554   0.02337577 -0.01434129 ...,  0.39251498  0.02100001 -0.226     ]","[-0.06822808  0.28406074 -0.08637623 ..., -0.47717694 -0.006      -0.217     ]","[-0.14601774  0.08346966  0.00850716 ...,  0.46937683  0.008      -0.263     ]","[-0.0264949   0.1357569   0.21449168 ...,  0.38056089  0.00400002 -0.311     ]","[ 0.087925   -0.12033803 -0.08745398 ..., -0.33717967 -0.00099999 -0.322     ]"
"[ 0.0866554   0.02187577 -0.01584129 ...,  0.39301498  0.01950001 -0.2255    ]","[-0.06672808  0.28656074 -0.08487624 ..., -0.47867694 -0.0055     -0.2185    ]","[-0.14201774  0.08746966  0.00450716 ...,  0.47137683  0.004      -0.267     ]","[-0.0259949   0.1352569   0.21499168 ...,  0.38106089  0.00450002 -0.3115    ]","[ 0.087925   -0.12033803 -0.08745398 ..., -0.33817967 -0.00099999 -0.323     ]"
"[ 0.0861554   0.02137577 -0.01634129 ...,  0.39251498  0.01800001 -0.227     ]","[-0.06722808  0.28606074 -0.08537622 ..., -0.48017694 -0.007      -0.217     ]","[-0.14401774  0.08546966  0.00650716 ...,  0.46937683  0.005      -0.269     ]","[-0.0314949   0.1407569   0.20949168 ...,  0.37556089 -0.00099998 -0.309     ]","[ 0.087425   -0.11983803 -0.08695398 ..., -0.33667967 -0.00049999 -0.3245    ]"
"[ 0.0851554   0.02037577 -0.01734129 ...,  0.39151498  0.01700001 -0.226     ]","[-0.06522808  0.28906074 -0.08337623 ..., -0.47717694 -0.006      -0.219     ]","[-0.14651774  0.08396966  0.00900716 ...,  0.46587683  0.0065     -0.2705    ]","[ -3.04948961e-02   1.39756903e-01   2.10491683e-01 ...,   3.76560891e-01
   1.64239824e-08  -3.10000004e-01]","[ 0.089925   -0.12233803 -0.08945398 ..., -0.34017967  0.00200001 -0.327     ]"
"[ 0.0851554   0.02037577 -0.01734129 ...,  0.39151498  0.01700001 -0.227     ]","[-0.06322808  0.29106074 -0.08137623 ..., -0.47517694 -0.006      -0.221     ]","[-0.14801774  0.08246966  0.01050716 ...,  0.46437683  0.008      -0.27      ]","[-0.0269949   0.1372569   0.21299168 ...,  0.38106089  0.00350002 -0.3125    ]","[ 0.088925   -0.12133803 -0.08845398 ..., -0.34117967  0.00300001 -0.326     ]"
"[ 0.0866554   0.02187577 -0.01584129 ...,  0.39201498  0.01750001 -0.2305    ]","[-0.05922808  0.29506074 -0.07837623 ..., -0.47617694 -0.002      -0.219     ]","[-0.14901774  0.08146966  0.01150716 ...,  0.46637683  0.006      -0.271     ]","[-0.0254949   0.1357569   0.21449168 ...,  0.37956089  0.00500002 -0.314     ]","[ 0.089425   -0.12183803 -0.08895398 ..., -0.34167967  0.00250001 -0.3255    ]"
"[ 0.0881554   0.02337577 -0.01434129 ...,  0.39251498  0.01900001 -0.231     ]","[-0.05972808  0.29456074 -0.07887623 ..., -0.47667694 -0.0025     -0.2185    ]","[-0.14951774  0.08096966  0.01200716 ...,  0.46687683  0.0065     -0.2715    ]","[-0.0224949   0.1327569   0.21749168 ...,  0.38156089  0.00700002 -0.317     ]","[ 0.094925   -0.12733803 -0.09445398 ..., -0.34717967 -0.00299999 -0.322     ]"
"[ 0.0861554   0.02137577 -0.01634129 ...,  0.39051498  0.01900001 -0.233     ]","[-0.06072808  0.29356074 -0.07987623 ..., -0.47267694 -0.0055     -0.2235    ]","[-0.15301774  0.07746966  0.01550716 ...,  0.46437683  0.005      -0.269     ]","[-0.0224949   0.1327569   0.21749168 ...,  0.38156089  0.00600002 -0.319     ]","[ 0.093925   -0.12633803 -0.09345398 ..., -0.34617967 -0.00199999 -0.323     ]"
"[ 0.0861554   0.02137577 -0.01634129 ...,  0.38951498  0.01900001 -0.232     ]","[-0.05922808  0.29506074 -0.07837623 ..., -0.47117694 -0.004      -0.225     ]","[-0.15401774  0.07646966  0.01650716 ...,  0.46337683  0.006      -0.27      ]","[-0.0214949   0.1317569   0.21849168 ...,  0.38256089  0.00700002 -0.318     ]","[ 0.089925   -0.12233803 -0.08945398 ..., -0.34517967  0.00100001 -0.323     ]"
