policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[ 0.08415533  0.09137572 -0.06134141 ...,  0.3815149  -0.00500001 -0.115     ]","[-0.13622782  0.22806082 -0.05337607 ..., -0.47117696 -0.05100017  0.002     ]","[-0.09751774  0.14096729 -0.05599287 ...,  0.38887686  0.00249999
 -0.11649998]","[-0.06449666  0.1957569   0.13249167 ...,  0.40756083 -0.001      -0.04899999]","[ 0.15592469 -0.19233805 -0.18345438 ..., -0.30517967  0.009      -0.07200001]"
"[ 0.08365533  0.09087572 -0.05984141 ...,  0.3820149  -0.00650001 -0.1155    ]","[ -1.33227894e-01   2.30060817e-01  -5.53760672e-02 ...,  -4.70176962e-01
  -5.10001650e-02  -3.79365676e-09]","[-0.09901774  0.14246729 -0.05449287 ...,  0.38937686  0.00099999
 -0.11799998]","[-0.06349666  0.1967569   0.13149167 ...,  0.40656083 -0.001      -0.04999999]","[ 0.15492469 -0.19133805 -0.18245438 ..., -0.30517967  0.009      -0.07500001]"
"[ 0.08315533  0.09037572 -0.06034141 ...,  0.3815149  -0.00600001 -0.115     ]","[-0.13522788  0.22806083 -0.05337607 ..., -0.46917696 -0.04800017 -0.001     ]","[-0.09751774  0.14296708 -0.05599287 ...,  0.39087686  0.00049999
 -0.11849998]","[-0.06449666  0.1947569   0.13249167 ...,  0.40756083 -0.002      -0.04699999]","[ 0.15392469 -0.19033805 -0.18145438 ..., -0.30417967  0.008      -0.07400001]"
"[ 0.08215533  0.08937572 -0.06134141 ...,  0.3825149  -0.00500001 -0.114     ]","[-0.13522788  0.22806083 -0.05337608 ..., -0.46917696 -0.04900017
 -0.00100001]","[ -9.60177396e-02   1.41467084e-01  -5.74928682e-02 ...,   3.90376864e-01
  -5.24477388e-09  -1.18999981e-01]","[-0.06399666  0.1952569   0.13199167 ...,  0.40706083 -0.0025     -0.04749999]","[ 0.15542469 -0.19183805 -0.18295438 ..., -0.30167967  0.0075     -0.07450001]"
"[ 0.08165533  0.08887572 -0.06184141 ...,  0.3830149  -0.00550001 -0.1135    ]","[-0.13522788  0.22806083 -0.05337608 ..., -0.46917696 -0.04900017
 -0.00100001]","[-0.09551774  0.14096708 -0.05799287 ...,  0.39187686  0.00049999
 -0.11849998]","[-0.06499666  0.1942569   0.13299167 ...,  0.40706083 -0.0015     -0.04649999]","[ 0.15492469 -0.19133805 -0.18245438 ..., -0.30117967  0.007      -0.07500001]"
"[ 0.08115533  0.08837572 -0.06234141 ...,  0.3815149  -0.00500001 -0.115     ]","[-0.13322788  0.23006082 -0.05537607 ..., -0.46817696 -0.04700017
  0.00099999]","[-0.09701774  0.14246708 -0.05649287 ...,  0.39137686 -0.00100001
 -0.11999998]","[-0.06599666  0.1932569   0.13399167 ...,  0.40806083 -0.0015     -0.04549999]","[ 0.15492469 -0.19033805 -0.18245438 ..., -0.30117967  0.008      -0.07700001]"
"[ 0.07965533  0.08687572 -0.06384141 ...,  0.3810149  -0.00550001 -0.1165    ]","[-0.13272788  0.23156082 -0.05687607 ..., -0.46967696 -0.04550017
  0.00149999]","[-0.09651774  0.14196708 -0.05699287 ...,  0.39187686 -0.00150001
 -0.12049998]","[-0.06499666  0.1942569   0.13299167 ...,  0.40606083 -0.0005     -0.0445    ]","[ 0.15442469 -0.18983805 -0.18195438 ..., -0.30167967  0.0075     -0.07650001]"
"[ 0.07915533  0.08637572 -0.06434141 ...,  0.3815149  -0.00500001 -0.117     ]","[-0.13472788  0.22956082 -0.05487607 ..., -0.47067696 -0.04350017
  0.00149999]","[-0.09551774  0.14096708 -0.05799287 ...,  0.39287686 -0.00050001
 -0.12049998]","[-0.06349666  0.1957569   0.13149167 ...,  0.40456083 -0.002      -0.046     ]","[ 0.15392469 -0.18933805 -0.18145438 ..., -0.30217967  0.006      -0.07700001]"
"[ 0.08065533  0.08787572 -0.06484141 ...,  0.3800149  -0.00550001 -0.1185    ]","[-0.13622788  0.22906082 -0.05437607 ..., -0.47317696 -0.04300017
 -0.00100001]","[-0.09601774  0.14146708 -0.05749287 ...,  0.39337686 -0.00100001
 -0.12099998]","[-0.06349666  0.1957569   0.13149167 ...,  0.40656083 -0.001      -0.049     ]","[ 0.15092469 -0.18733805 -0.17845438 ..., -0.30317967  0.007      -0.07800001]"
"[ 0.07915533  0.08637572 -0.06334141 ...,  0.3815149  -0.00700001 -0.117     ]","[-0.13822788  0.22706082 -0.05237607 ..., -0.47617696 -0.04000017
 -0.00300001]","[ -9.70177396e-02   1.39467085e-01  -5.64928683e-02 ...,   3.91376864e-01
  -5.24570341e-09  -1.20999981e-01]","[-0.06199666  0.1972569   0.12999167 ...,  0.40606083  0.0005     -0.0505    ]","[ 0.15092469 -0.18733805 -0.17845438 ..., -0.30417967  0.006      -0.07900001]"
"[ 0.07715533  0.08437572 -0.06134142 ...,  0.3815149  -0.00800001 -0.116     ]","[-0.14022788  0.22506082 -0.05037607 ..., -0.47617696 -0.04200017
 -0.00500001]","[ -9.70177396e-02   1.39467085e-01  -5.64928683e-02 ...,   3.90376864e-01
  -5.24583507e-09  -1.21999981e-01]","[-0.06199666  0.1972569   0.12999167 ...,  0.40406083 -0.0015     -0.0475    ]","[ 0.14992469 -0.18633805 -0.17745438 ..., -0.30317967  0.006      -0.08100001]"
"[ 0.07815533  0.08537572 -0.06234142 ...,  0.3805149  -0.00700001 -0.115     ]","[-0.14122788  0.22406082 -0.04937607 ..., -0.47717696 -0.04100017
 -0.00400001]","[-0.09901774  0.14146708 -0.05449287 ...,  0.39037686 -0.00200001
 -0.12099998]","[ -6.34966571e-02   1.95756899e-01   1.31491673e-01 ...,   4.03560830e-01
   1.72577108e-11  -4.79999950e-02]","[ 0.15042469 -0.18683805 -0.17795438 ..., -0.30467967  0.0055     -0.07950001]"
"[ 0.07715533  0.08437572 -0.06134142 ...,  0.3815149  -0.00600001 -0.116     ]","[-0.14072788  0.22456082 -0.04987607 ..., -0.47667696 -0.03950017
 -0.00350001]","[-0.10051774  0.14296708 -0.05299287 ...,  0.38987686 -0.00350001
 -0.12149998]","[-0.06299666  0.1962569   0.13099167 ...,  0.40306083 -0.0005     -0.0485    ]","[ 0.14792469 -0.18433805 -0.17545438 ..., -0.30517967  0.004      -0.07900001]"
"[ 0.07665534  0.08387572 -0.06284142 ...,  0.3840149  -0.00450001 -0.1145    ]","[-0.13922788  0.22606082 -0.05137607 ..., -0.47717696 -0.04100017
 -0.00500001]","[-0.10101774  0.14346708 -0.05249287 ...,  0.39037686 -0.00500001
 -0.11999998]","[-0.06199666  0.1972569   0.12999167 ...,  0.40406083  0.0005     -0.0485    ]","[ 0.14892469 -0.18533805 -0.17645438 ..., -0.30617967  0.005      -0.07800001]"
"[ 0.07615534  0.08337572 -0.06234142 ...,  0.3855149  -0.00400001 -0.117     ]","[-0.14072788  0.22456082 -0.04987607 ..., -0.47667696 -0.03950017
 -0.00350001]","[-0.09901774  0.14146708 -0.05449287 ...,  0.39137686 -0.00300001
 -0.11999998]","[ -6.34966569e-02   1.97756899e-01   1.31491673e-01 ...,   4.04560830e-01
   2.16035852e-11  -4.69999950e-02]","[ 0.14892469 -0.18533805 -0.17645438 ..., -0.30717967  0.005      -0.07800001]"
"[ 0.07515534  0.08237572 -0.06134143 ...,  0.3865149  -0.00300001 -0.116     ]","[-0.14172788  0.22356082 -0.04887607 ..., -0.47767696 -0.03850017
 -0.00550001]","[-0.09851774  0.14096708 -0.05499287 ...,  0.39087686 -0.00250001
 -0.12049998]","[-0.06249666  0.1987569   0.13049167 ...,  0.40356083 -0.002      -0.046     ]","[ 0.14742469 -0.18383805 -0.17495438 ..., -0.30867967  0.0055     -0.07650001]"
"[ 0.07515534  0.08237572 -0.05934143 ...,  0.3865149  -0.00400001 -0.116     ]","[-0.14022788  0.22506082 -0.05037607 ..., -0.47817696 -0.04000017
 -0.00800001]","[-0.09801774  0.14046708 -0.05549287 ...,  0.38937686 -0.00200001
 -0.11899998]","[-0.06249666  0.1997569   0.13049167 ...,  0.40256083 -0.002      -0.044     ]","[ 0.14492469 -0.18133805 -0.17245438 ..., -0.31117967  0.004      -0.07700001]"
"[ 0.07615534  0.08337572 -0.06034143 ...,  0.3865149  -0.00300001 -0.117     ]","[-0.13922788  0.22606082 -0.05137607 ..., -0.47817696 -0.04000017
 -0.00700001]","[-0.10001774  0.14246708 -0.05349287 ...,  0.38837686 -0.00200001
 -0.12199998]","[-0.06299666  0.1992569   0.13099167 ...,  0.40306083 -0.0025     -0.0435    ]","[ 0.14292469 -0.17933805 -0.17045438 ..., -0.31217967  0.002      -0.07800001]"
"[ 0.07515534  0.08237572 -0.05934143 ...,  0.3875149  -0.00200001 -0.118     ]","[-0.13522788  0.23006082 -0.05537607 ..., -0.48117696 -0.04200017
 -0.01000001]","[-0.10001774  0.14246708 -0.05349287 ...,  0.38737686 -0.00100001
 -0.11999998]","[-0.06149666  0.2007569   0.12949167 ...,  0.40256083 -0.002      -0.043     ]","[  1.43924693e-01  -1.80338046e-01  -1.71454379e-01 ...,  -3.12179669e-01
  -4.69567415e-09  -7.70000051e-02]"
"[ 0.07565534  0.08287572 -0.05984143 ...,  0.3860149  -0.00350001 -0.1195    ]","[-0.13122788  0.23406082 -0.05837607 ..., -0.48117696 -0.04400017
 -0.01300001]","[-0.10001774  0.14246708 -0.05349287 ...,  0.38737686 -0.00100001
 -0.11899998]","[-0.06099666  0.2012569   0.12899167 ...,  0.40206083 -0.0025     -0.0435    ]","[ 0.14192469 -0.17833805 -0.16945438 ..., -0.31217967 -0.003      -0.07400001]"
"[ 0.07365534  0.08087572 -0.05784143 ...,  0.3870149  -0.00150001 -0.1205    ]","[-0.12922788  0.23406082 -0.05837607 ..., -0.48317696 -0.04300017
 -0.01500001]","[-0.09951774  0.14196708 -0.05399287 ...,  0.38687686 -0.00050001
 -0.11949998]","[-0.05999666  0.2022569   0.12799167 ...,  0.40206083 -0.0025     -0.0415    ]","[ 0.14292469 -0.17933805 -0.17045438 ..., -0.31417967 -0.006      -0.07400001]"
"[ 0.07515533  0.08237572 -0.05734143 ...,  0.3855149  -0.00300001 -0.119     ]","[-0.12422788  0.23806082 -0.06237607 ..., -0.48517696 -0.04600017
 -0.01700001]","[-0.09951774  0.14096708 -0.05399287 ...,  0.38687686  0.00149999
 -0.12049998]","[-0.05849666  0.2037569   0.12649167 ...,  0.40256083 -0.001      -0.042     ]","[ 0.14292469 -0.17933805 -0.17045438 ..., -0.31517967 -0.007      -0.07400001]"
"[ 0.07365533  0.08087572 -0.05584143 ...,  0.3860149  -0.00150001 -0.1195    ]","[-0.11922788  0.24106082 -0.06537607 ..., -0.48817696 -0.05000017
 -0.02200001]","[ -9.80177396e-02   1.39467084e-01  -5.54928683e-02 ...,   3.86376865e-01
  -5.25995318e-09  -1.18999981e-01]","[-0.05849666  0.2037569   0.12649167 ...,  0.40156083  0.001      -0.04299999]","[ 0.14342469 -0.17983805 -0.17095438 ..., -0.31567967 -0.0065     -0.07450001]"
"[ 0.07315533  0.08037572 -0.05534143 ...,  0.3845149  -0.00300001 -0.12      ]","[-0.11872788  0.24156082 -0.06587607 ..., -0.48767696 -0.05050017
 -0.02250001]","[-0.09751774  0.13896709 -0.05599287 ...,  0.38687686 -0.00150001
 -0.11749998]","[-0.05749666  0.2047569   0.12549167 ...,  0.40156083  0.002      -0.04299999]","[ 0.14242469 -0.17883805 -0.16995438 ..., -0.31367967 -0.0045     -0.07550001]"
"[ 0.07165533  0.07887572 -0.05384143 ...,  0.3850149  -0.00150001 -0.1195    ]","[-0.11922788  0.24206082 -0.06637607 ..., -0.49017696 -0.05100017
 -0.02300001]","[-0.09951774  0.14096709 -0.05399287 ...,  0.38787686 -0.00350001
 -0.11849998]","[-0.05899666  0.2032569   0.12699167 ...,  0.40306083  0.0005     -0.04149999]","[ 0.14192469 -0.17833805 -0.16945438 ..., -0.31317967 -0.003      -0.07400001]"
"[ 0.07215533  0.07937572 -0.05434143 ...,  0.3855149  -0.00200001 -0.121     ]","[-0.12022788  0.24106082 -0.06537607 ..., -0.49117696 -0.05000017
 -0.02200001]","[-0.09901774  0.14046709 -0.05449287 ...,  0.38937686 -0.00300001
 -0.11899998]","[-0.05999666  0.2022569   0.12799167 ...,  0.40106083  0.0005     -0.04249999]","[ 0.14242469 -0.17883805 -0.16995438 ..., -0.31267967 -0.0045     -0.07550001]"
"[ 0.07215533  0.07937572 -0.05434142 ...,  0.3855149  -0.00200001 -0.118     ]","[-0.11972788  0.24156082 -0.06587607 ..., -0.49067696 -0.05050017
 -0.02250001]","[-0.09801774  0.13946709 -0.05549287 ...,  0.38837686 -0.00200001
 -0.11999998]","[-0.06149666  0.2007569   0.12949167 ...,  0.40156083  0.002      -0.04099999]","[ 0.14292469 -0.17933805 -0.17045438 ..., -0.31117967 -0.004      -0.07400001]"
"[ 0.07115533  0.07837572 -0.05334142 ...,  0.3855149  -0.00300001 -0.12      ]","[-0.11822788  0.24206082 -0.06637607 ..., -0.49317696 -0.05100017
 -0.02500001]","[-0.10001774  0.14146709 -0.05349287 ...,  0.38837686 -0.00400001
 -0.12199998]","[-0.06149666  0.2007569   0.12949167 ...,  0.40256083  0.002      -0.04099999]","[ 0.14192469 -0.17833805 -0.16945438 ..., -0.31217967 -0.005      -0.07500001]"
"[ 0.07315533  0.08037572 -0.05234142 ...,  0.3845149  -0.00500001 -0.118     ]","[-0.11922788  0.24106082 -0.06537607 ..., -0.49317696 -0.05000017
 -0.02600001]","[-0.09801774  0.13946709 -0.05549287 ...,  0.38637686 -0.00200001
 -0.12099998]","[-0.06099666  0.2012569   0.12899167 ...,  0.40106083  0.0025     -0.04049999]","[ 0.14242469 -0.17883805 -0.16995438 ..., -0.31167967 -0.0045     -0.07550001]"
"[ 0.07215533  0.07937572 -0.05134142 ...,  0.3855149  -0.00500001 -0.117     ]","[-0.11872788  0.24156082 -0.06587607 ..., -0.49367696 -0.04950017
 -0.02550001]","[-0.09701774  0.13846709 -0.05649287 ...,  0.38737686 -0.00200001
 -0.12299998]","[-0.06149666  0.2007569   0.12949167 ...,  0.40156083  0.004      -0.03799999]","[ 0.13992469 -0.17733805 -0.16745438 ..., -0.31317967 -0.002      -0.07500001]"
"[ 0.07215533  0.07837572 -0.04934142 ...,  0.3855149  -0.00400001 -0.117     ]","[-0.11922788  0.24106082 -0.06537607 ..., -0.49117696 -0.05000017
 -0.02500001]","[-0.09701774  0.13846709 -0.05649287 ...,  0.38637686 -0.00200001
 -0.12199998]","[-0.06249666  0.1997569   0.13049167 ...,  0.40056083  0.006      -0.03599999]","[ 0.14042469 -0.17783805 -0.16795438 ..., -0.31367967 -0.0035     -0.07350001]"
"[ 0.07265533  0.07887572 -0.04884143 ...,  0.3840149  -0.00250001 -0.1155    ]","[-0.11972788  0.24056082 -0.06487607 ..., -0.49167696 -0.05050017
 -0.02450001]","[-0.09551774  0.13696709 -0.05799287 ...,  0.38587686 -0.00150001
 -0.12149998]","[-0.06349666  0.1987569   0.13149167 ...,  0.39856083  0.007      -0.03599999]","[ 0.14192469 -0.17933805 -0.16945438 ..., -0.31317967 -0.002      -0.07300001]"
"[ 0.07115533  0.07737572 -0.04934143 ...,  0.3845149  -0.00200001 -0.117     ]","[-0.12022788  0.24006082 -0.06437607 ..., -0.49117696 -0.05100017
 -0.02400001]","[-0.09601774  0.13746709 -0.05749287 ...,  0.38437686 -0.00200001
 -0.12299998]","[-0.06349666  0.1987569   0.13149167 ...,  0.39956083  0.006      -0.03499999]","[ 0.14392469 -0.18033805 -0.17145438 ..., -0.31217967  0.001      -0.07300001]"
"[ 0.07215533  0.07837572 -0.04834143 ...,  0.3855149  -0.00100001 -0.118     ]","[-0.12122788  0.23906082 -0.06337607 ..., -0.48917696 -0.05000017
 -0.02600001]","[-0.09651774  0.13796709 -0.05699287 ...,  0.38287686 -0.00250001
 -0.12449998]","[-0.06249666  0.1997569   0.13049167 ...,  0.39856083  0.004      -0.03899999]","[ 0.14892469 -0.18433805 -0.17545438 ..., -0.31217967  0.005      -0.07300001]"
"[ 0.07265533  0.07887572 -0.04784143 ...,  0.3850149  -0.00150001 -0.1175    ]","[-0.12222788  0.23806082 -0.06237607 ..., -0.48717696 -0.04700017
 -0.02900001]","[-0.09801774  0.13946709 -0.05549287 ...,  0.38237686 -0.00200001
 -0.12399998]","[-0.06299666  0.1992569   0.13099167 ...,  0.39806083  0.0045     -0.03849999]","[ 0.15292469 -0.18833805 -0.17945438 ..., -0.31117967  0.007      -0.07600001]"
"[ 0.07215533  0.07837572 -0.04834143 ...,  0.3855149  -0.00100001 -0.116     ]","[-0.12172788  0.23856082 -0.06287607 ..., -0.48767696 -0.04650017
 -0.03050001]","[-0.09701774  0.13846709 -0.05649287 ...,  0.38337686 -0.00300001
 -0.12299998]","[-0.06149666  0.2007569   0.12949167 ...,  0.39856083  0.005      -0.03999999]","[ 0.15792469 -0.19333805 -0.18445438 ..., -0.31017967  0.012      -0.07500001]"
"[  7.11553346e-02   7.73757237e-02  -4.93414250e-02 ...,   3.85514904e-01
  -5.53538895e-09  -1.18000000e-01]","[-0.12222788  0.23806082 -0.06237607 ..., -0.48717696 -0.04600017
 -0.02900001]","[-0.09751774  0.13896709 -0.05599287 ...,  0.38287686 -0.00350001
 -0.12249998]","[-0.05999666  0.2022569   0.12799167 ...,  0.39906083  0.0065     -0.03849999]","[ 0.16092469 -0.19633805 -0.18745438 ..., -0.31017967  0.015      -0.07600001]"
"[ 0.07265533  0.07887572 -0.04984142 ...,  0.3850149   0.00049999 -0.1165    ]","[-0.12272788  0.23756082 -0.06187607 ..., -0.48867696 -0.04550017
 -0.02750001]","[-0.09701774  0.13846709 -0.05649287 ...,  0.38037686 -0.00200001
 -0.12399998]","[-0.06149666  0.2007569   0.12949167 ...,  0.39956083  0.007      -0.03599999]","[ 0.15892469 -0.19433805 -0.18545438 ..., -0.30917967  0.014      -0.07700001]"
"[ 0.07215533  0.07837572 -0.05034142 ...,  0.3875149   0.00199999 -0.115     ]","[-0.12072788  0.23956082 -0.06387607 ..., -0.49067696 -0.04450017
 -0.02550001]","[-0.09851774  0.13996706 -0.05499287 ...,  0.37887686 -0.00150001
 -0.12349998]","[-0.05999666  0.2022569   0.12799167 ...,  0.40006083  0.0055     -0.03549999]","[ 0.15842469 -0.19383805 -0.18495438 ..., -0.30867967  0.0145     -0.07750001]"
"[ 0.07415533  0.08037572 -0.04834142 ...,  0.3895149  -0.00100001 -0.113     ]","[-0.12022788  0.24006082 -0.06437607 ..., -0.48817696 -0.04400017
 -0.02400001]","[-0.09901774  0.14046706 -0.05449287 ...,  0.37837686 -0.00200001
 -0.12399998]","[-0.05749666  0.2047569   0.12549167 ...,  0.39956083  0.007      -0.034     ]","[ 0.15692469 -0.19233805 -0.18345438 ..., -0.31017967  0.015      -0.07700001]"
"[ 0.07365533  0.08087572 -0.04784142 ...,  0.3920149   0.00049999 -0.1095    ]","[-0.11872788  0.24156082 -0.06587607 ..., -0.48867696 -0.04250017
 -0.02350001]","[-0.09951774  0.13996707 -0.05399287 ...,  0.37787686 -0.00150001
 -0.12449998]","[-0.05699666  0.2052569   0.12499167 ...,  0.39906083  0.0065     -0.0345    ]","[ 0.15842469 -0.19383805 -0.18495438 ..., -0.31067967  0.0165     -0.07550001]"
"[ 0.07315533  0.07937572 -0.04934142 ...,  0.3935149   0.00199999 -0.108     ]","[-0.11822788  0.24206082 -0.06637607 ..., -0.48717696 -0.04300017
 -0.02500001]","[-0.09951774  0.13996707 -0.05399287 ...,  0.37887686 -0.00150001
 -0.12149998]","[-0.05549666  0.2067569   0.12349167 ...,  0.40056083  0.005      -0.035     ]","[ 0.15792469 -0.19333805 -0.18445438 ..., -0.31217967  0.016      -0.07500001]"
"[ 0.07015533  0.07737572 -0.05034142 ...,  0.3965149   0.00399999 -0.106     ]","[-0.11822788  0.24206082 -0.06637607 ..., -0.48517696 -0.04400017
 -0.02300001]","[-0.10001774  0.14046707 -0.05349287 ...,  0.38037686 -0.00200001
 -0.12099998]","[-0.05449666  0.2077569   0.12249167 ...,  0.40056083  0.004      -0.036     ]","[ 0.15842469 -0.19383805 -0.18495438 ..., -0.31367967  0.0145     -0.07650001]"
"[ 0.06615533  0.07637572 -0.05134142 ...,  0.3985149   0.00499999 -0.105     ]","[-0.11922788  0.24106082 -0.06537607 ..., -0.48617696 -0.04300017
 -0.02100001]","[-0.09951774  0.13996707 -0.05399287 ...,  0.37987686 -0.00150001
 -0.12249998]","[-0.05449666  0.2077569   0.12249167 ...,  0.39756083  0.006      -0.037     ]","[ 0.15842469 -0.19383805 -0.18495438 ..., -0.31567967  0.0145     -0.07850001]"
"[ 0.06315533  0.07337572 -0.05334142 ...,  0.4005149   0.00699999 -0.106     ]","[-0.11872788  0.24156082 -0.06587607 ..., -0.48767696 -0.04350017
 -0.02250001]","[-0.10001774  0.14046707 -0.05349287 ...,  0.38037686 -0.00100001
 -0.12399998]","[-0.05399666  0.2082569   0.12199167 ...,  0.39806083  0.0055     -0.0375    ]","[ 0.15792469 -0.19333805 -0.18445438 ..., -0.31617967  0.016      -0.07900001]"
"[ 0.06015533  0.07137572 -0.05334142 ...,  0.3995149   0.00999999 -0.106     ]","[-0.11722788  0.24306082 -0.06737607 ..., -0.48917696 -0.04200017
 -0.02300001]","[-0.09851774  0.13896707 -0.05499287 ...,  0.38087686  0.00049999
 -0.12349998]","[-0.05549666  0.2077569   0.12349167 ...,  0.39856083  0.004      -0.039     ]","[ 0.15842469 -0.19383805 -0.18495438 ..., -0.31567967  0.0165     -0.07950001]"
"[ 0.06215533  0.07237572 -0.05434142 ...,  0.4005149   0.01199999 -0.105     ]","[-0.11622788  0.24406082 -0.06837607 ..., -0.48817696 -0.04100017
 -0.02400001]","[ -9.90177398e-02   1.39467066e-01  -5.44928682e-02 ...,   3.82376865e-01
  -5.26185490e-09  -1.24999979e-01]","[-0.05449666  0.2087569   0.12249167 ...,  0.39756083  0.006      -0.039     ]","[ 0.15592469 -0.19133805 -0.18245438 ..., -0.31417967  0.017      -0.08100001]"
"[ 0.06115533  0.07537572 -0.05134142 ...,  0.3995149   0.01099999 -0.103     ]","[-0.11472788  0.24556082 -0.06987607 ..., -0.48767696 -0.04050017
 -0.02350001]","[-0.09851774  0.13896707 -0.05499287 ...,  0.38187686  0.00049999
 -0.12449998]","[-0.05499666  0.2082569   0.12299167 ...,  0.39806083  0.0065     -0.0395    ]","[ 0.15392469 -0.18933805 -0.18045438 ..., -0.31417967  0.017      -0.07900001]"
"[ 0.06215533  0.07437572 -0.05234142 ...,  0.4005149   0.00999999 -0.104     ]","[-0.11672788  0.24456082 -0.06887607 ..., -0.48367696 -0.04250017
 -0.02650001]","[-0.09951774  0.13996707 -0.05399287 ...,  0.38087686 -0.00150001
 -0.12049998]","[-0.05549666  0.2077569   0.12349167 ...,  0.39856083  0.007      -0.042     ]","[ 0.15342469 -0.18883805 -0.17995438 ..., -0.31467967  0.0165     -0.07950001]"
"[ 0.06465533  0.07387572 -0.05284142 ...,  0.4000149   0.01049999 -0.1035    ]","[-0.11722788  0.24406082 -0.06837607 ..., -0.48517696 -0.04100017
 -0.02500001]","[-0.10001774  0.14046707 -0.05349287 ...,  0.38237686 -0.00300001
 -0.11899998]","[-0.05699666  0.2062569   0.12499167 ...,  0.40006083  0.0065     -0.0435    ]","[ 0.15192469 -0.18733805 -0.17845438 ..., -0.31317967  0.018      -0.07900001]"
"[ 0.06215533  0.07337572 -0.05334142 ...,  0.4005149   0.00999999 -0.102     ]","[-0.11822788  0.24306082 -0.06737607 ..., -0.48617696 -0.04000017
 -0.02600001]","[-0.10301774  0.14346707 -0.05049287 ...,  0.38537686 -0.00200001
 -0.11899998]","[-0.05649666  0.2067569   0.12449167 ...,  0.39956083  0.004      -0.044     ]","[ 0.15292469 -0.18833805 -0.17945438 ..., -0.31317967  0.017      -0.07900001]"
"[ 0.06215533  0.07337572 -0.05334142 ...,  0.3985149   0.00999999 -0.1       ]","[-0.12222788  0.24006082 -0.06437607 ..., -0.48717696 -0.03800017
 -0.02400001]","[-0.10351774  0.14396707 -0.04999287 ...,  0.38487686 -0.00250001
 -0.11849998]","[-0.05549666  0.2077569   0.12349167 ...,  0.39956083  0.003      -0.042     ]","[ 0.15192469 -0.18733805 -0.17845438 ..., -0.31217967  0.017      -0.07900001]"
"[ 0.06215533  0.07337572 -0.05334142 ...,  0.3975149   0.01099999 -0.099     ]","[-0.12322788  0.23906082 -0.06337607 ..., -0.48517696 -0.03700017
 -0.02500001]","[-0.10501774  0.14546707 -0.04849287 ...,  0.38437686 -0.00200001
 -0.11899998]","[-0.05499666  0.2082569   0.12299167 ...,  0.40106083  0.0035     -0.0385    ]","[ 0.15092469 -0.18633805 -0.17745438 ..., -0.31317967  0.017      -0.07900001]"
"[ 0.06315534  0.07337572 -0.05334142 ...,  0.3985149   0.00999999 -0.099     ]","[-0.12222788  0.24006082 -0.06437607 ..., -0.48317696 -0.03800017
 -0.02600001]","[ -1.06017740e-01   1.46467066e-01  -4.74928681e-02 ...,   3.88376865e-01
  -5.26430493e-09  -1.20999979e-01]","[-0.05649666  0.2067569   0.12449167 ...,  0.40256083  0.003      -0.037     ]","[ 0.15242469 -0.18783805 -0.17895438 ..., -0.31367967  0.0155     -0.07850001]"
"[ 0.06415534  0.07437572 -0.05234142 ...,  0.4005149   0.01099999 -0.1       ]","[-0.12422788  0.23806082 -0.06237607 ..., -0.48217696 -0.03600017
 -0.02600001]","[-0.10501774  0.14546707 -0.04849287 ...,  0.38737686  0.00099999
 -0.12199998]","[-0.05599666  0.2072569   0.12399167 ...,  0.40306083  0.0025     -0.0375    ]","[ 0.15192469 -0.18733805 -0.17845438 ..., -0.31617967  0.015      -0.07800001]"
"[ 0.06415534  0.07437572 -0.05234142 ...,  0.4025149   0.01199999 -0.097     ]","[-0.12672788  0.23556082 -0.05987607 ..., -0.48267696 -0.03550017
 -0.02550001]","[-0.10501774  0.14546707 -0.04849287 ...,  0.38737686  0.00099999
 -0.12199998]","[-0.05449666  0.2087569   0.12249167 ...,  0.40156083  0.003      -0.036     ]","[ 0.15242469 -0.18783805 -0.17895438 ..., -0.31667967  0.0175     -0.07550001]"
"[ 0.06515534  0.07637572 -0.04934142 ...,  0.4035149   0.00899999 -0.096     ]","[-0.12722788  0.23506082 -0.05937607 ..., -0.48217696 -0.03500017
 -0.02400001]","[-0.10401774  0.14446707 -0.04949287 ...,  0.38737686  0.00199999
 -0.12199998]","[-0.05649666  0.2067569   0.12449167 ...,  0.40356083  0.003      -0.037     ]","[ 0.15092469 -0.18633805 -0.17745438 ..., -0.31617967  0.019      -0.07700001]"
"[ 0.06215534  0.07637572 -0.04734142 ...,  0.4055149   0.00999999 -0.094     ]","[-0.12622788  0.23606082 -0.06037607 ..., -0.48117696 -0.03400017
 -0.02300001]","[-0.10301774  0.14346707 -0.05049287 ...,  0.38637686  0.00399999
 -0.12299998]","[-0.05799666  0.2052569   0.12599167 ...,  0.40206083  0.0045     -0.0375    ]","[ 0.15142469 -0.18683805 -0.17795438 ..., -0.31567967  0.0195     -0.07650001]"
"[ 0.06115534  0.07537572 -0.04834142 ...,  0.4065149   0.01099999 -0.095     ]","[-0.12672788  0.23556082 -0.05987607 ..., -0.48167696 -0.03350017
 -0.02250001]","[-0.10101774  0.14146707 -0.05249287 ...,  0.38837686  0.00399999
 -0.12599998]","[-0.05949666  0.2037569   0.12749167 ...,  0.39956083  0.004      -0.036     ]","[ 0.15242469 -0.18783805 -0.17895438 ..., -0.31767967  0.0205     -0.07750001]"
