policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[ 0.0781555   0.04837573 -0.07334143 ...,  0.37151491  0.011      -0.013     ]","[-0.14222795  0.24006078 -0.06937624 ..., -0.50817694  0.044      -0.133     ]","[-0.06801779  0.11146957 -0.08149283 ...,  0.44737688 -0.01       -0.122     ]","[-0.05649665  0.21675691  0.13049168 ...,  0.36156083 -0.018      -0.113     ]","[ 0.14992469 -0.18233803 -0.13445448 ..., -0.26617967 -0.003      -0.103     ]"
"[ 0.0781555   0.04837573 -0.07334143 ...,  0.37151491  0.012      -0.013     ]","[-0.14172795  0.24056078 -0.06987624 ..., -0.50867694  0.0435     -0.1325    ]","[-0.06901779  0.10946957 -0.08149283 ...,  0.44837688 -0.009      -0.121     ]","[-0.05649665  0.21675691  0.13149168 ...,  0.36256083 -0.018      -0.113     ]","[ 0.14992469 -0.18133803 -0.13345448 ..., -0.26517967 -0.004      -0.105     ]"
"[ 0.0741555   0.05237573 -0.06934143 ...,  0.37051491  0.009      -0.016     ]","[-0.14122795  0.24006078 -0.06937624 ..., -0.50917694  0.041      -0.131     ]","[-0.06801779  0.11046957 -0.08249283 ...,  0.44737688 -0.011      -0.124     ]","[-0.05849665  0.21475691  0.13349168 ...,  0.36456083 -0.019      -0.113     ]","[ 0.14992469 -0.18133803 -0.13145448 ..., -0.26417967 -0.004      -0.107     ]"
"[ 0.0716555   0.05287573 -0.06884143 ...,  0.36901491  0.0085     -0.0145    ]","[-0.14072795  0.24056078 -0.06987624 ..., -0.50767694  0.0395     -0.1325    ]","[-0.06901779  0.10946957 -0.08149283 ...,  0.44537688 -0.012      -0.123     ]","[-0.05749665  0.21475691  0.13349168 ...,  0.36356083 -0.019      -0.112     ]","[ 0.14842469 -0.17983803 -0.12995448 ..., -0.26767967 -0.0035     -0.1095    ]"
"[ 0.0726555   0.05587573 -0.06584143 ...,  0.37001491  0.0055     -0.0155    ]","[-0.14122795  0.24006078 -0.06937624 ..., -0.50617694  0.039      -0.133     ]","[-0.06851779  0.10996957 -0.08199283 ...,  0.44687688 -0.0125     -0.1235    ]","[-0.05849665  0.21475691  0.13449168 ...,  0.36456083 -0.018      -0.112     ]","[ 0.14892469 -0.18033803 -0.13045448 ..., -0.26717967 -0.002      -0.111     ]"
"[ 0.0741555   0.05737573 -0.06434143 ...,  0.37051491  0.005      -0.014     ]","[-0.14022795  0.24106078 -0.07037624 ..., -0.50817694  0.038      -0.134     ]","[-0.07101779  0.10846957 -0.07949283 ...,  0.44637688 -0.013      -0.126     ]","[-0.05699665  0.21625691  0.13299168 ...,  0.36306083 -0.0185     -0.1105    ]","[ 0.14792469 -0.17933803 -0.12945448 ..., -0.26817967 -0.003      -0.112     ]"
"[ 0.0746555   0.05787573 -0.06384143 ...,  0.37101491  0.0055     -0.0125    ]","[-0.14072795  0.24056078 -0.06987624 ..., -0.50867694  0.0385     -0.1335    ]","[-0.07101779  0.10846957 -0.07949283 ...,  0.44537688 -0.012      -0.129     ]","[-0.05549665  0.21775691  0.13149168 ...,  0.36456083 -0.019      -0.109     ]","[ 0.14592469 -0.17733803 -0.12745448 ..., -0.26817967 -0.003      -0.112     ]"
"[ 0.0751555   0.05537573 -0.06534143 ...,  0.37451491  0.009      -0.011     ]","[-0.14222795  0.24106078 -0.07037624 ..., -0.50817694  0.037      -0.136     ]","[-0.07201779  0.10746957 -0.07849283 ...,  0.44737688 -0.013      -0.13      ]","[-0.05449666  0.21675691  0.13249168 ...,  0.36556083 -0.018      -0.11      ]","[ 0.14892469 -0.18033803 -0.12745448 ..., -0.26917967 -0.004      -0.11      ]"
"[ 0.0741555   0.05437573 -0.06634143 ...,  0.37651491  0.012      -0.011     ]","[-0.14122795  0.24206078 -0.07137624 ..., -0.50917694  0.035      -0.138     ]","[-0.07251779  0.10696957 -0.07799283 ...,  0.44687688 -0.0155     -0.1325    ]","[-0.05449666  0.21575691  0.13349168 ...,  0.36556083 -0.018      -0.11      ]","[ 0.14792469 -0.17933803 -0.12745448 ..., -0.26917967 -0.003      -0.109     ]"
"[ 0.0741555   0.04937573 -0.07134143 ...,  0.37951491  0.016      -0.008     ]","[-0.14022795  0.24306078 -0.07237624 ..., -0.50817694  0.035      -0.139     ]","[-0.07451779  0.10496957 -0.07599283 ...,  0.44687688 -0.0135     -0.1325    ]","[-0.05549666  0.21475691  0.13449168 ...,  0.36456083 -0.02       -0.111     ]","[ 0.14792469 -0.17933803 -0.12745448 ..., -0.26817967 -0.003      -0.11      ]"
"[ 0.0711555   0.04537573 -0.07434143 ...,  0.38451491  0.021      -0.004     ]","[-0.14222795  0.24106078 -0.07037624 ..., -0.50817694  0.036      -0.141     ]","[-0.07601779  0.10346957 -0.07449283 ...,  0.44737688 -0.013      -0.132     ]","[-0.05599666  0.21525691  0.13499168 ...,  0.36506083 -0.0205     -0.1085    ]","[ 0.14742469 -0.17883803 -0.12495448 ..., -0.27067967 -0.0045     -0.1125    ]"
"[ 0.0701555   0.04037573 -0.07934143 ...,  0.38951491  0.026       0.001     ]","[-0.14172795  0.24156078 -0.07087624 ..., -0.50967694  0.0365     -0.1425    ]","[-0.07701779  0.10246957 -0.07349283 ...,  0.44637688 -0.012      -0.133     ]","[-0.05649666  0.21475691  0.13549168 ...,  0.36556083 -0.021      -0.107     ]","[ 0.14692469 -0.17833803 -0.12445448 ..., -0.27117967 -0.003      -0.111     ]"
"[ 0.0691555   0.03837573 -0.08134143 ...,  0.39151491  0.028       0.003     ]","[-0.14322795  0.24006078 -0.06937624 ..., -0.50817694  0.036      -0.141     ]","[-0.07651779  0.10296957 -0.07399283 ...,  0.44587688 -0.0115     -0.1325    ]","[-0.05699666  0.21425691  0.13599168 ...,  0.36506084 -0.0205     -0.1055    ]","[ 0.14792469 -0.17933803 -0.12545448 ..., -0.27017967 -0.002      -0.11      ]"
"[ 0.0671555   0.04037573 -0.07934143 ...,  0.38951491  0.027       0.002     ]","[-0.14222795  0.24106078 -0.07037624 ..., -0.50717694  0.037      -0.138     ]","[-0.07601779  0.10346957 -0.07449283 ...,  0.44437688 -0.011      -0.131     ]","[-0.05849666  0.21475691  0.13549168 ...,  0.36356084 -0.02       -0.105     ]","[ 0.15042469 -0.18183803 -0.12595448 ..., -0.27167967 -0.0025     -0.1095    ]"
"[ 0.0681555   0.04037573 -0.08034143 ...,  0.38851491  0.027       0.003     ]","[-0.14522795  0.23706078 -0.06737624 ..., -0.50617694  0.033      -0.137     ]","[-0.07901779  0.10046957 -0.07149283 ...,  0.44537688 -0.015      -0.131     ]","[-0.05849665  0.21575691  0.13449168 ...,  0.36656084 -0.02       -0.105     ]","[ 0.14992469 -0.18133803 -0.12345449 ..., -0.27017967 -0.005      -0.111     ]"
"[ 0.0671555   0.03937573 -0.08134143 ...,  0.38651491  0.026       0.005     ]","[-0.14422795  0.23606078 -0.06637624 ..., -0.50917694  0.034      -0.134     ]","[-0.07801779  0.09946957 -0.07249283 ...,  0.44637688 -0.015      -0.13      ]","[-0.05899665  0.21625691  0.13399168 ...,  0.36606084 -0.0195     -0.1065    ]","[ 0.14892469 -0.18033803 -0.12245449 ..., -0.27117967 -0.004      -0.112     ]"
"[ 0.0671555   0.03937573 -0.08134143 ...,  0.38651491  0.023       0.005     ]","[-0.14522795  0.23406078 -0.06537624 ..., -0.50917694  0.033      -0.133     ]","[-0.07951779  0.09796957 -0.07099283 ...,  0.44787688 -0.0145     -0.1315    ]","[-0.05999665  0.21425691  0.13599168 ...,  0.36706084 -0.0205     -0.1045    ]","[ 0.14892469 -0.18033803 -0.12345449 ..., -0.27117967 -0.004      -0.112     ]"
"[ 0.0681555   0.03837573 -0.08234143 ...,  0.38751491  0.022       0.006     ]","[-0.14522795  0.23406078 -0.06537624 ..., -0.50717694  0.032      -0.132     ]","[-0.07701779  0.10046957 -0.07349283 ...,  0.44637688 -0.015      -0.128     ]","[-0.05949665  0.21475691  0.13549168 ...,  0.36856084 -0.022      -0.105     ]","[ 0.14942469 -0.18083803 -0.12395449 ..., -0.27167967 -0.0045     -0.1115    ]"
"[ 0.0676555   0.03887573 -0.08184143 ...,  0.38801491  0.0215      0.0065    ]","[-0.14622795  0.23206078 -0.06337624 ..., -0.50917694  0.031      -0.133     ]","[-0.07351779  0.09996957 -0.07599283 ...,  0.44587688 -0.0165     -0.1265    ]","[-0.05949665  0.21475691  0.13549168 ...,  0.36756084 -0.023      -0.102     ]","[ 0.14892469 -0.17933803 -0.12345449 ..., -0.26917967 -0.006      -0.109     ]"
"[ 0.0681555   0.03837573 -0.08234143 ...,  0.38851491  0.022       0.008     ]","[-0.14572795  0.23356078 -0.06487624 ..., -0.50867694  0.0335     -0.1365    ]","[-0.07401779  0.09946957 -0.07549283 ...,  0.44537688 -0.016      -0.127     ]","[-0.05849665  0.21575691  0.13449168 ...,  0.36656084 -0.022      -0.103     ]","[ 0.15042469 -0.18083803 -0.12295449 ..., -0.26867967 -0.0065     -0.1085    ]"
"[ 0.0646555   0.04087573 -0.07984143 ...,  0.38601491  0.0205      0.0075    ]","[-0.14422795  0.23506078 -0.06637624 ..., -0.51117694  0.035      -0.138     ]","[-0.07451779  0.09796957 -0.07499283 ...,  0.44487688 -0.0165     -0.1255    ]","[-0.05849665  0.21575691  0.13449168 ...,  0.36556084 -0.021      -0.103     ]","[ 0.14992469 -0.18033803 -0.12445449 ..., -0.26917967 -0.006      -0.107     ]"
"[ 0.0651555   0.03937573 -0.08134143 ...,  0.38651491  0.019       0.007     ]","[-0.14322795  0.23606078 -0.06737624 ..., -0.51017694  0.036      -0.139     ]","[-0.07501779  0.09846957 -0.07449283 ...,  0.44337688 -0.017      -0.124     ]","[-0.05749665  0.21675691  0.13349168 ...,  0.36456084 -0.019      -0.104     ]","[ 0.14892469 -0.17933803 -0.12345449 ..., -0.27017967 -0.007      -0.106     ]"
"[ 0.0646555   0.03987573 -0.08084143 ...,  0.38701491  0.0195      0.0065    ]","[-0.14322795  0.23606078 -0.06737624 ..., -0.50817694  0.036      -0.139     ]","[-0.07601779  0.09746957 -0.07349283 ...,  0.44237688 -0.018      -0.125     ]","[-0.05949665  0.21475691  0.13549168 ...,  0.36356084 -0.018      -0.106     ]","[ 0.14842469 -0.17883803 -0.12295449 ..., -0.26967967 -0.0075     -0.1055    ]"
"[ 0.0661555   0.03837573 -0.08234143 ...,  0.38451491  0.022       0.003     ]","[-0.14322795  0.23606078 -0.06637624 ..., -0.51117694  0.034      -0.142     ]","[-0.07651779  0.09496957 -0.07299283 ...,  0.44187688 -0.0155     -0.1265    ]","[-0.06099665  0.21325691  0.13699168 ...,  0.36406084 -0.0165     -0.1045    ]","[ 0.14892469 -0.17933803 -0.12345449 ..., -0.26917967 -0.007      -0.106     ]"
"[ 0.0666555   0.03787573 -0.08284143 ...,  0.38401491  0.0215      0.0025    ]","[-0.14222795  0.23506078 -0.06537624 ..., -0.51217694  0.035      -0.141     ]","[-0.07801779  0.09546957 -0.07149283 ...,  0.44337688 -0.016      -0.126     ]","[-0.05949665  0.21475691  0.13549168 ...,  0.36456084 -0.017      -0.103     ]","[ 0.14492469 -0.17533803 -0.12045449 ..., -0.27117967 -0.006      -0.108     ]"
"[ 0.0661555   0.03837573 -0.08234143 ...,  0.38351491  0.018      -0.001     ]","[-0.14222795  0.23506078 -0.06537624 ..., -0.51117694  0.033      -0.139     ]","[-0.07851779  0.09496957 -0.07099283 ...,  0.44487688 -0.0155     -0.1235    ]","[-0.05849665  0.21575691  0.13449168 ...,  0.36356084 -0.018      -0.104     ]","[ 0.14292469 -0.17333803 -0.12045449 ..., -0.27217967 -0.007      -0.107     ]"
"[  6.71555013e-02   3.73757305e-02  -8.33414307e-02 ...,   3.84514906e-01
   2.00000005e-02   4.55946997e-09]","[-0.14322795  0.23406078 -0.06437624 ..., -0.51217694  0.033      -0.136     ]","[-0.07801779  0.09646957 -0.07149283 ...,  0.44737688 -0.013      -0.121     ]","[-0.05649665  0.21775691  0.13249168 ...,  0.36156084 -0.017      -0.105     ]","[ 0.14192469 -0.17233804 -0.12045449 ..., -0.27417967 -0.007      -0.108     ]"
"[ 0.0681555   0.03737573 -0.08334143 ...,  0.38251491  0.021      -0.001     ]","[-0.14522795  0.23206078 -0.06237624 ..., -0.51317694  0.033      -0.137     ]","[-0.07801779  0.09546957 -0.07149283 ...,  0.44737688 -0.013      -0.122     ]","[-0.05749665  0.21675691  0.13349168 ...,  0.36256084 -0.016      -0.103     ]","[ 0.14142469 -0.17183804 -0.12095449 ..., -0.27467967 -0.0075     -0.1085    ]"
"[  6.81555011e-02   3.83757305e-02  -8.23414308e-02 ...,   3.82514906e-01
   2.30000005e-02   4.75388810e-09]","[-0.14622795  0.23106078 -0.06137624 ..., -0.51217694  0.032      -0.138     ]","[-0.07801779  0.09446957 -0.07149283 ...,  0.44637688 -0.014      -0.123     ]","[-0.05699665  0.21725691  0.13299168 ...,  0.36206084 -0.0165     -0.1025    ]","[ 0.14242469 -0.17283804 -0.12095449 ..., -0.27567967 -0.0065     -0.1095    ]"
"[ 0.0661555   0.04037573 -0.08034143 ...,  0.37951491  0.023       0.001     ]","[-0.14622795  0.23106078 -0.06137624 ..., -0.51117694  0.032      -0.139     ]","[-0.07901779  0.09546957 -0.07049283 ...,  0.44337688 -0.017      -0.122     ]","[-0.05699665  0.21725691  0.13299168 ...,  0.36106084 -0.0165     -0.1005    ]","[ 0.14392469 -0.17433804 -0.11945449 ..., -0.27517967 -0.008      -0.107     ]"
"[ 0.0661555   0.04037573 -0.08034143 ...,  0.37951491  0.023       0.001     ]","[-0.14472795  0.23256078 -0.06287624 ..., -0.51067694  0.0335     -0.1405    ]","[-0.07901779  0.09646957 -0.07049283 ...,  0.44337688 -0.017      -0.122     ]","[-0.05699665  0.21725691  0.13299168 ...,  0.36106084 -0.0155     -0.1005    ]","[ 0.14192469 -0.17233804 -0.12045449 ..., -0.27717967 -0.008      -0.106     ]"
"[ 0.0656555   0.04087573 -0.07984143 ...,  0.37801491  0.0225     -0.0005    ]","[-0.14422795  0.23306078 -0.06337624 ..., -0.51117694  0.033      -0.141     ]","[-0.07951779  0.09696957 -0.06999283 ...,  0.44387688 -0.0175     -0.1205    ]","[-0.05549665  0.21775691  0.13249168 ...,  0.36056084 -0.017      -0.098     ]","[ 0.14242469 -0.17283804 -0.12095449 ..., -0.27767967 -0.0095     -0.1045    ]"
"[ 0.0671555   0.03937573 -0.08134143 ...,  0.37651491  0.021       0.001     ]","[-0.14322795  0.23406078 -0.06437624 ..., -0.51117694  0.032      -0.144     ]","[-0.07901779  0.09646957 -0.07049283 ...,  0.44537688 -0.017      -0.119     ]","[-0.05299665  0.22025691  0.12999168 ...,  0.36106084 -0.0155     -0.0955    ]","[ 0.14192469 -0.17033804 -0.12345449 ..., -0.27717967 -0.009      -0.107     ]"
"[  6.71555009e-02   3.93757305e-02  -8.13414308e-02 ...,   3.74514906e-01
   2.20000005e-02   4.74995369e-09]","[-0.14472795  0.23256078 -0.06287624 ..., -0.51167694  0.0325     -0.1435    ]","[-0.07651779  0.09696957 -0.07299283 ...,  0.44687688 -0.0165     -0.1185    ]","[-0.05349665  0.21975691  0.13049168 ...,  0.35956084 -0.015      -0.095     ]","[ 0.14292469 -0.17133804 -0.12445449 ..., -0.27617967 -0.009      -0.108     ]"
"[ 0.0661555   0.04037573 -0.08034143 ...,  0.37551491  0.024      -0.002     ]","[-0.14522795  0.23206078 -0.06237624 ..., -0.51017694  0.034      -0.142     ]","[-0.07901779  0.09946957 -0.07049283 ...,  0.44637688 -0.019      -0.118     ]","[-0.05499665  0.21825691  0.13199168 ...,  0.36006084 -0.0165     -0.0965    ]","[ 0.14392469 -0.17233804 -0.12645449 ..., -0.27517967 -0.009      -0.109     ]"
"[ 0.0666555   0.03987573 -0.08084143 ...,  0.37601491  0.0245     -0.0025    ]","[-0.14572795  0.23156078 -0.06187624 ..., -0.50867694  0.0335     -0.1415    ]","[-0.07801779  0.09846957 -0.07049283 ...,  0.44737688 -0.02       -0.118     ]","[-0.05549665  0.21775691  0.13249168 ...,  0.35856084 -0.017      -0.097     ]","[ 0.14592469 -0.17433804 -0.12545449 ..., -0.27417967 -0.006      -0.113     ]"
"[ 0.0651555   0.04137573 -0.07934143 ...,  0.37451491  0.022      -0.005     ]","[-0.14772795  0.22956078 -0.05987624 ..., -0.50767694  0.0325     -0.1395    ]","[-0.07901779  0.09946957 -0.06949283 ...,  0.44837688 -0.021      -0.118     ]","[-0.05849665  0.21475691  0.13549168 ...,  0.35956084 -0.016      -0.097     ]","[ 0.14592469 -0.17433804 -0.12645449 ..., -0.27317967 -0.005      -0.116     ]"
"[ 0.0661555   0.04037573 -0.08034143 ...,  0.37251491  0.024      -0.006     ]","[-0.14822795  0.22906078 -0.05937624 ..., -0.50917694  0.033      -0.139     ]","[-0.07801779  0.10046957 -0.07049283 ...,  0.44937688 -0.021      -0.116     ]","[-0.05949665  0.21375691  0.13649168 ...,  0.36056084 -0.015      -0.096     ]","[ 0.14492469 -0.17333804 -0.12545449 ..., -0.27217967 -0.004      -0.117     ]"
"[ 0.0646555   0.04187573 -0.07884143 ...,  0.37301491  0.0225     -0.0065    ]","[-0.14622795  0.23106078 -0.06137624 ..., -0.50917694  0.031      -0.14      ]","[-0.07901779  0.09946957 -0.06949283 ...,  0.45037688 -0.02       -0.117     ]","[-0.05899665  0.21425691  0.13599168 ...,  0.36006084 -0.0145     -0.0965    ]","[ 0.14292469 -0.17133804 -0.12345449 ..., -0.27417967 -0.005      -0.115     ]"
"[ 0.0661555   0.04037573 -0.08034143 ...,  0.37351491  0.023      -0.008     ]","[-0.14722795  0.23006078 -0.06037624 ..., -0.50817694  0.03       -0.139     ]","[-0.08001779  0.09846957 -0.06849283 ...,  0.44937688 -0.02       -0.117     ]","[-0.06049665  0.21275691  0.13749168 ...,  0.36356084 -0.017      -0.094     ]","[ 0.14292469 -0.17133804 -0.12445449 ..., -0.27417967 -0.005      -0.113     ]"
"[ 0.0651555   0.04237573 -0.07834143 ...,  0.37151491  0.027      -0.007     ]","[-0.14622795  0.23106078 -0.06137624 ..., -0.50717694  0.03       -0.14      ]","[-0.08051779  0.09696957 -0.06799283 ...,  0.44787688 -0.0205     -0.1155    ]","[-0.05849665  0.21475691  0.13549168 ...,  0.36456084 -0.017      -0.094     ]","[ 0.14392469 -0.17233804 -0.12445449 ..., -0.27517967 -0.006      -0.113     ]"
"[ 0.0661555   0.04137573 -0.07934143 ...,  0.37451491  0.026      -0.009     ]","[-0.14772795  0.22956078 -0.05987624 ..., -0.50667694  0.0265     -0.1395    ]","[-0.08051779  0.09496957 -0.06799283 ...,  0.44687688 -0.0205     -0.1165    ]","[-0.05699665  0.21625691  0.13399168 ...,  0.36406084 -0.0155     -0.0955    ]","[ 0.14342469 -0.17183804 -0.12395449 ..., -0.27567967 -0.0065     -0.1135    ]"
"[ 0.06815549  0.03937573 -0.08134143 ...,  0.37651491  0.026      -0.011     ]","[-0.14822795  0.22906078 -0.05937624 ..., -0.50717694  0.027      -0.141     ]","[-0.08101779  0.09546957 -0.06749283 ...,  0.44437688 -0.021      -0.117     ]","[-0.05849665  0.21475691  0.13549168 ...,  0.36456084 -0.015      -0.097     ]","[ 0.14392469 -0.17333804 -0.12445449 ..., -0.27817967 -0.006      -0.113     ]"
"[ 0.07015549  0.03937573 -0.08234143 ...,  0.37651491  0.026      -0.012     ]","[-0.14722795  0.23006078 -0.06037624 ..., -0.50717694  0.026      -0.14      ]","[-0.08151779  0.09496957 -0.06699283 ...,  0.44387688 -0.0215     -0.1165    ]","[-0.05749665  0.21575691  0.13449168 ...,  0.36356084 -0.014      -0.098     ]","[ 0.14292469 -0.17233804 -0.12345449 ..., -0.28017967 -0.007      -0.112     ]"
"[ 0.07215549  0.03737573 -0.08434143 ...,  0.37851491  0.027      -0.014     ]","[-0.14722795  0.23006078 -0.06037624 ..., -0.50517694  0.024      -0.14      ]","[-0.08301779  0.09646957 -0.06549283 ...,  0.44337688 -0.023      -0.115     ]","[-0.05749665  0.21575691  0.13449168 ...,  0.36256084 -0.014      -0.098     ]","[ 0.14392469 -0.17333804 -0.12445449 ..., -0.27917967 -0.006      -0.112     ]"
"[ 0.07215549  0.03737573 -0.08434143 ...,  0.38051491  0.026      -0.015     ]","[-0.14922795  0.22806078 -0.05837624 ..., -0.50617694  0.022      -0.137     ]","[-0.08501779  0.09646957 -0.06349283 ...,  0.44637688 -0.023      -0.119     ]","[-0.05849665  0.21475691  0.13549168 ...,  0.36256084 -0.013      -0.099     ]","[ 0.14442469 -0.17383804 -0.12595449 ..., -0.27767967 -0.0055     -0.1125    ]"
"[ 0.07115549  0.03937573 -0.08334143 ...,  0.38151491  0.025      -0.015     ]","[-0.14822795  0.22906078 -0.05937624 ..., -0.50417694  0.017      -0.137     ]","[-0.08401779  0.09546957 -0.06449283 ...,  0.44537688 -0.022      -0.117     ]","[-0.05899665  0.21425691  0.13599168 ...,  0.36206084 -0.0125     -0.0975    ]","[ 0.14242469 -0.17183804 -0.12395449 ..., -0.27667967 -0.0055     -0.1115    ]"
"[ 0.07165549  0.03887573 -0.08384143 ...,  0.38001491  0.0255     -0.0155    ]","[-0.14622795  0.23106078 -0.06137624 ..., -0.50217694  0.013      -0.136     ]","[-0.08451779  0.09596957 -0.06399283 ...,  0.44587688 -0.0225     -0.1185    ]","[-0.05699665  0.21625691  0.13399168 ...,  0.36006084 -0.0135     -0.0995    ]","[ 0.14392469 -0.17333804 -0.12245449 ..., -0.27617967 -0.004      -0.11      ]"
"[ 0.07215549  0.03837573 -0.08434143 ...,  0.37851491  0.026      -0.013     ]","[-0.14672795  0.23156078 -0.06187624 ..., -0.50167694  0.0095     -0.1355    ]","[-0.08451779  0.09796957 -0.06399283 ...,  0.44387688 -0.0245     -0.1185    ]","[-0.05849665  0.21475691  0.13549168 ...,  0.35856084 -0.014      -0.101     ]","[ 0.14792469 -0.17733804 -0.12145449 ..., -0.27517967 -0.003      -0.106     ]"
"[ 0.07315549  0.03837573 -0.08434143 ...,  0.37851491  0.027      -0.011     ]","[-0.14722795  0.23106078 -0.06137624 ..., -0.50317694  0.01       -0.135     ]","[-0.08251779  0.09696957 -0.06599283 ...,  0.44387688 -0.0255     -0.1185    ]","[-0.05649665  0.21675691  0.13349168 ...,  0.35656084 -0.013      -0.1       ]","[ 0.14792469 -0.17733804 -0.12045449 ..., -0.27517967 -0.005      -0.106     ]"
"[ 0.07315549  0.03837573 -0.08434143 ...,  0.37751491  0.027      -0.012     ]","[-0.14722795  0.23106078 -0.06137624 ..., -0.50217694  0.011      -0.137     ]","[-0.08101779  0.09646957 -0.06749283 ...,  0.44437688 -0.024      -0.117     ]","[-0.05749665  0.21575691  0.13449168 ...,  0.35856084 -0.013      -0.1       ]","[ 0.14842469 -0.17783804 -0.11895449 ..., -0.27467967 -0.0045     -0.1065    ]"
"[ 0.07215549  0.03937573 -0.08334143 ...,  0.37951491  0.026      -0.012     ]","[-0.14672795  0.23156078 -0.06187624 ..., -0.50267694  0.0105     -0.1365    ]","[-0.07801779  0.09446957 -0.07049283 ...,  0.44137688 -0.024      -0.118     ]","[-0.05699665  0.21625691  0.13399168 ...,  0.35906084 -0.0135     -0.1005    ]","[ 0.15042469 -0.17983804 -0.12095449 ..., -0.27367967 -0.0045     -0.1075    ]"
"[ 0.07065551  0.03887573 -0.08384143 ...,  0.38101491  0.0255     -0.0135    ]","[-0.14722795  0.23106078 -0.06137624 ..., -0.49817694  0.014      -0.141     ]","[-0.07301779  0.09346957 -0.07349283 ...,  0.44237688 -0.02       -0.114     ]","[-0.05749665  0.21575691  0.13449168 ...,  0.35756084 -0.014      -0.101     ]","[ 0.15192469 -0.18133804 -0.12245449 ..., -0.27317967 -0.004      -0.106     ]"
"[ 0.07215551  0.03737573 -0.08534143 ...,  0.38251491  0.024      -0.015     ]","[-0.14672795  0.23156078 -0.06187624 ..., -0.49967694  0.0115     -0.1415    ]","[-0.07201779  0.09246957 -0.07449283 ...,  0.44337688 -0.019      -0.113     ]","[-0.05799665  0.21525691  0.13499168 ...,  0.35906084 -0.0125     -0.0985    ]","[ 0.15092469 -0.18033804 -0.12245449 ..., -0.27317967 -0.003      -0.104     ]"
"[ 0.07165551  0.03787573 -0.08484143 ...,  0.38101491  0.0245     -0.0165    ]","[-0.14722795  0.23106078 -0.06137624 ..., -0.50017694  0.01       -0.14      ]","[-0.07301779  0.09146957 -0.07349283 ...,  0.44337688 -0.019      -0.111     ]","[-0.05799665  0.21325691  0.13499168 ...,  0.36106084 -0.0135     -0.0985    ]","[ 0.15542469 -0.18483804 -0.12595449 ..., -0.27167967  0.0005     -0.1035    ]"
"[ 0.07015551  0.03937573 -0.08334143 ...,  0.38351491  0.023      -0.018     ]","[-0.14772795  0.23056078 -0.06087624 ..., -0.50067694  0.0105     -0.1415    ]","[-0.07151779  0.09296957 -0.07499283 ...,  0.44387688 -0.0195     -0.1115    ]","[-0.05849665  0.21275691  0.13549168 ...,  0.36156084 -0.013      -0.097     ]","[  1.55924688e-01  -1.85338035e-01  -1.26454489e-01 ...,  -2.71179668e-01
   6.84341887e-11  -1.04000000e-01]"
"[ 0.06915551  0.04037573 -0.08234143 ...,  0.38351491  0.022      -0.019     ]","[-0.14622795  0.23206078 -0.06237624 ..., -0.50017694  0.011      -0.142     ]","[-0.06901779  0.09546957 -0.07749283 ...,  0.44237688 -0.017      -0.11      ]","[-0.05949665  0.21175691  0.13649168 ...,  0.36256084 -0.014      -0.096     ]","[ 0.15492469 -0.18433804 -0.12645449 ..., -0.27017967 -0.001      -0.104     ]"
"[ 0.06815551  0.04037573 -0.08134143 ...,  0.38151491  0.02       -0.022     ]","[-0.14672795  0.23156078 -0.06187624 ..., -0.50067694  0.0115     -0.1415    ]","[-0.06951779  0.09496957 -0.07699283 ...,  0.44187688 -0.0165     -0.1095    ]","[-0.05949665  0.21175691  0.13649168 ...,  0.36156084 -0.014      -0.095     ]","[ 0.15542469 -0.18483804 -0.12795449 ..., -0.27067967 -0.0005     -0.1045    ]"
"[ 0.06815551  0.04037573 -0.08134143 ...,  0.38051491  0.019      -0.023     ]","[-0.14722795  0.23106078 -0.06137624 ..., -0.50217694  0.013      -0.143     ]","[-0.07151779  0.09296957 -0.07499283 ...,  0.44087688 -0.0185     -0.1085    ]","[-0.05949665  0.21175691  0.13649168 ...,  0.36256084 -0.014      -0.095     ]","[ 0.15392469 -0.18333804 -0.12845449 ..., -0.26917967 -0.002      -0.106     ]"
"[ 0.06915551  0.04037573 -0.08234143 ...,  0.38051491  0.018      -0.024     ]","[-0.14622795  0.23206078 -0.06237624 ..., -0.50317694  0.012      -0.142     ]","[-0.07201779  0.09246957 -0.07449283 ...,  0.44137688 -0.019      -0.11      ]","[-0.05849666  0.21175691  0.13549168 ...,  0.36256084 -0.014      -0.094     ]","[ 0.15592469 -0.18533803 -0.12745449 ..., -0.26717967 -0.001      -0.106     ]"
"[ 0.06715551  0.04137573 -0.08134143 ...,  0.37751491  0.02       -0.027     ]","[-0.14772795  0.23056078 -0.06087624 ..., -0.50267694  0.0125     -0.1395    ]","[-0.07501779  0.08946957 -0.07149283 ...,  0.43937688 -0.017      -0.108     ]","[-0.05649666  0.21275691  0.13449168 ...,  0.36356084 -0.018      -0.097     ]","[ 0.15492469 -0.18433803 -0.12745449 ..., -0.26717967 -0.001      -0.106     ]"
