policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[ 0.08665516  0.02887575 -0.00084147 ...,  0.45201447  0.00350046 -0.1775    ]","[-0.11272793  0.2145594  -0.04787638 ..., -0.50167697  0.00549992 -0.2275    ]","[-0.12651788  0.13796967 -0.02399283 ...,  0.40687687  0.00549995
 -0.16049999]","[-0.12199653  0.15525692  0.19399168 ...,  0.39406084 -0.00450001 -0.1695    ]","[ 0.12192467 -0.15333801 -0.18945411 ..., -0.28417972 -0.008      -0.185     ]"
"[ 0.08515516  0.02737575 -0.00234147 ...,  0.45051447  0.00500046 -0.179     ]","[-0.11422793  0.2170594  -0.05037638 ..., -0.50117697  0.00399992 -0.226     ]","[-0.12901788  0.13546967 -0.02149283 ...,  0.40937687  0.00599995
 -0.16299999]","[-0.11949653  0.15775692  0.19149168 ...,  0.39156084 -0.00200001 -0.169     ]","[ 0.12242465 -0.15383801 -0.18895412 ..., -0.28567972 -0.0075     -0.1865    ]"
"[ 0.08365516  0.02587575 -0.00384147 ...,  0.44901447  0.00450046 -0.1805    ]","[-0.11522793  0.2180594  -0.05137638 ..., -0.50117697  0.00299992 -0.226     ]","[-0.13001788  0.13446967 -0.02049283 ...,  0.41037687  0.00499995
 -0.16199999]","[ -1.17496525e-01   1.59756920e-01   1.89491679e-01 ...,   3.89560845e-01
  -8.31818058e-09  -1.69000000e-01]","[ 0.12092465 -0.15233801 -0.19045412 ..., -0.28717972 -0.007      -0.185     ]"
"[ 0.08315516  0.02537575 -0.00434147 ...,  0.44851447  0.00300046 -0.182     ]","[-0.11572793  0.21855938 -0.05187638 ..., -0.49967697  0.00549992 -0.2285    ]","[-0.13151788  0.13196968 -0.01799283 ...,  0.41287687  0.00349995
 -0.15949999]","[-0.11899652  0.15825692  0.19099168 ...,  0.39106084 -0.00150001 -0.1685    ]","[ 0.12242465 -0.15383801 -0.18895412 ..., -0.28667972 -0.0055     -0.1865    ]"
"[ 0.08265516  0.02487575 -0.00484147 ...,  0.44901447  0.00350046 -0.1825    ]","[-0.11472793  0.21755938 -0.05087638 ..., -0.50067697  0.00649991 -0.2295    ]","[-0.13101788  0.13246968 -0.01849283 ...,  0.41337687  0.00399995
 -0.15999999]","[-0.12049652  0.15675692  0.19249168 ...,  0.39256084 -0.00300001 -0.169     ]","[ 0.12492465 -0.15633801 -0.18645412 ..., -0.28617972 -0.003      -0.189     ]"
"[ 0.08365516  0.02587575 -0.00384147 ...,  0.45001447  0.00250046 -0.1815    ]","[-0.11422793  0.21705938 -0.05037638 ..., -0.50017697  0.00699991 -0.23      ]","[-0.12801788  0.13546968 -0.02149283 ...,  0.41537687  0.00099995
 -0.15899999]","[-0.12099652  0.15625692  0.19299168 ...,  0.39406084 -0.00450001 -0.1685    ]","[ 0.12642465 -0.15783801 -0.18495412 ..., -0.28667972 -0.0015     -0.1905    ]"
"[  8.61551646e-02   2.83757539e-02  -1.34146826e-03 ...,   4.52514473e-01
   4.57558711e-07  -1.80999999e-01]","[-0.11122793  0.21605939 -0.04737638 ..., -0.50317697  0.00999991 -0.233     ]","[-0.12551788  0.13796968 -0.02399283 ...,  0.41787687 -0.00150005
 -0.15849999]","[-0.12149652  0.15575692  0.19349168 ...,  0.39456084 -0.00400001 -0.168     ]","[ 0.12742465 -0.15883801 -0.18395412 ..., -0.28467972 -0.0035     -0.1925    ]"
"[ 0.08815516  0.03037575  0.00065853 ...,  0.45451447 -0.00199954 -0.18      ]","[-0.11022793  0.21705939 -0.04637638 ..., -0.50217697  0.01099991 -0.232     ]","[-0.12451788  0.13896968 -0.02499283 ...,  0.41887687 -0.00050005
 -0.15949999]","[-0.11999652  0.15725692  0.19299168 ...,  0.39406084 -0.00550001 -0.1695    ]","[ 0.12692465 -0.15833801 -0.18445412 ..., -0.28517972 -0.003      -0.193     ]"
"[ 0.08965516  0.03187575  0.00215853 ...,  0.45401447 -0.00049954 -0.1805    ]","[-0.10972793  0.21755939 -0.04587638 ..., -0.50167697  0.01149991 -0.2325    ]","[-0.12301788  0.14046967 -0.02649283 ...,  0.42137687  0.00099995
 -0.15899999]","[-0.11949652  0.15775692  0.19249168 ...,  0.39256084 -0.00700001 -0.171     ]","[ 0.12392465 -0.15533801 -0.18745412 ..., -0.28817972 -0.002      -0.196     ]"
"[ 0.08865516  0.03087575  0.00115853 ...,  0.45501447  0.00050046 -0.1815    ]","[-0.11272793  0.21455939 -0.04887638 ..., -0.50467697  0.00849991 -0.2355    ]","[-0.12351788  0.13996968 -0.02599283 ...,  0.42087687  0.00049995
 -0.15849999]","[-0.12149652  0.15575692  0.19449168 ...,  0.39456084 -0.00700001 -0.173     ]","[ 0.12142465 -0.15283801 -0.18995412 ..., -0.29067972 -0.0005     -0.1985    ]"
"[  8.76551646e-02   2.98757539e-02   1.58531939e-04 ...,   4.56014472e-01
   1.50045729e-03  -1.82499999e-01]","[-0.11522793  0.21205939 -0.05137638 ..., -0.50717697  0.00599991 -0.238     ]","[-0.12501788  0.13846968 -0.02449283 ...,  0.42137687  0.00099995
 -0.15799999]","[-0.12249652  0.15475692  0.19549168 ...,  0.39556084 -0.00700001 -0.175     ]","[ 0.12242465 -0.15383801 -0.18895412 ..., -0.28967972 -0.0015     -0.1975    ]"
"[ 0.08615516  0.02837575 -0.00134147 ...,  0.45751447  0.00300046 -0.181     ]","[-0.11422793  0.21105939 -0.05037638 ..., -0.50817697  0.00699991 -0.237     ]","[-0.12651788  0.13696968 -0.02299283 ...,  0.41987687 -0.00050005
 -0.15649999]","[-0.12199652  0.15525692  0.19499168 ...,  0.39506084 -0.00750001 -0.1765    ]","[ 0.12142465 -0.15283801 -0.18895414 ..., -0.28767972 -0.0025     -0.1965    ]"
"[ 0.08465517  0.02687575 -0.00284146 ...,  0.45701447  0.00150046 -0.1795    ]","[-0.11272793  0.20955939 -0.04987638 ..., -0.50967697  0.00849991 -0.2355    ]","[-0.12851788  0.13496968 -0.02099283 ...,  0.41787687 -0.00150005
 -0.15749999]","[-0.12299652  0.15425692  0.19599168 ...,  0.39606084 -0.00650001 -0.1775    ]","[ 0.11992465 -0.15133801 -0.19045414 ..., -0.28617972 -0.004      -0.198     ]"
"[  8.31551662e-02   2.53757546e-02  -4.34145324e-03 ...,   4.55514473e-01
   4.57355164e-07  -1.79000000e-01]","[-0.11172794  0.2085594  -0.04887638 ..., -0.51067697  0.00949991 -0.2335    ]","[-0.12751788  0.13596968 -0.02199283 ...,  0.41887687 -0.00050005
 -0.15849999]","[-0.12349652  0.15375692  0.19649168 ...,  0.39656084 -0.00600001 -0.178     ]","[ 0.11942465 -0.15083801 -0.19095414 ..., -0.28567972 -0.0045     -0.1985    ]"
"[ 0.08265517  0.02487575 -0.00484145 ...,  0.45601447 -0.00049954 -0.1795    ]","[-0.11022794  0.2070594  -0.04737638 ..., -0.50917697  0.00799991 -0.232     ]","[-0.12501788  0.13846968 -0.02449283 ...,  0.42037687  0.00099995
 -0.15799999]","[-0.12399652  0.15325692  0.19699168 ...,  0.39506084 -0.00650001 -0.1795    ]","[ 0.11742465 -0.14883801 -0.19295414 ..., -0.28567972 -0.0035     -0.2005    ]"
"[ 0.08115517  0.02337575 -0.00634145 ...,  0.45451447 -0.00199954 -0.18      ]","[-0.10772794  0.2045594  -0.04487638 ..., -0.50667697  0.00549991 -0.2295    ]","[-0.12301788  0.14046968 -0.02649283 ...,  0.42237687  0.00199995
 -0.15699999]","[-0.12549652  0.15175692  0.19849168 ...,  0.39656084 -0.00500001 -0.181     ]","[ 0.11642465 -0.14783801 -0.19395414 ..., -0.28467972 -0.0045     -0.2015    ]"
"[ 0.08265517  0.02487575 -0.00784144 ...,  0.45301447 -0.00049954 -0.1815    ]","[-0.10622794  0.2030594  -0.04337638 ..., -0.50517697  0.00399992 -0.228     ]","[-0.12251788  0.14096967 -0.02699283 ...,  0.42187687  0.00049995
 -0.15849999]","[-0.12599652  0.15025692  0.19999168 ...,  0.39706084 -0.00450001 -0.1815    ]","[ 0.11692465 -0.14833801 -0.19345414 ..., -0.28417972 -0.004      -0.201     ]"
"[ 0.08465517  0.02687575 -0.00984144 ...,  0.45501447  0.00150046 -0.1825    ]","[-0.10772794  0.20455939 -0.04487638 ..., -0.50367697  0.00549991 -0.2275    ]","[-0.12351788  0.13996967 -0.02599283 ...,  0.42087687 -0.00050005
 -0.15949999]","[-0.12399652  0.15225692  0.19799168 ...,  0.39506084 -0.00250001 -0.1795    ]","[ 0.11642465 -0.14783801 -0.19395414 ..., -0.28267972 -0.0035     -0.2025    ]"
"[ 0.08715517  0.02937575 -0.01234144 ...,  0.45651447  0.00400046 -0.182     ]","[-0.10722794  0.20405939 -0.04437638 ..., -0.50517697  0.00699991
 -0.22799999]","[ -1.25017877e-01   1.38469673e-01  -2.44928277e-02 ...,   4.21376871e-01
  -4.90471559e-08  -1.59999994e-01]","[ -1.21496521e-01   1.54756921e-01   1.95491678e-01 ...,   3.92560844e-01
  -8.16312017e-09  -1.76999999e-01]","[ 0.11592465 -0.14733801 -0.19445413 ..., -0.28417972 -0.003      -0.204     ]"
"[ 0.08815517  0.03037575 -0.01334144 ...,  0.45651447  0.00500046 -0.183     ]","[-0.10572794  0.2025594  -0.04287638 ..., -0.50567697  0.00749991
 -0.22649999]","[-0.12601788  0.13746967 -0.02349283 ...,  0.42037687 -0.00200005
 -0.15999999]","[-0.12049652  0.15575692  0.19449168 ...,  0.39156084  0.00099999 -0.177     ]","[ 0.11442465 -0.14583801 -0.19595409 ..., -0.28367972 -0.0045     -0.2055    ]"
"[ 0.08565517  0.02787575 -0.01584144 ...,  0.45401447  0.00450046 -0.1855    ]","[-0.10422794  0.2010594  -0.04237638 ..., -0.50517697  0.00699991
 -0.22599999]","[-0.12501788  0.13846967 -0.02449283 ...,  0.41937687 -0.00300005
 -0.16099999]","[-0.11799652  0.15725692  0.19299168 ...,  0.39006084 -0.00050001 -0.1755    ]","[ 0.11592465 -0.14733801 -0.19445409 ..., -0.28517972 -0.003      -0.207     ]"
"[ 0.08315517  0.02537575 -0.01834144 ...,  0.45151447  0.00600046 -0.188     ]","[-0.10372794  0.2005594  -0.04187638 ..., -0.50667697  0.00549992
 -0.22649999]","[-0.12351788  0.13996967 -0.02599283 ...,  0.41687687 -0.00350005
 -0.16049999]","[-0.11749652  0.15775692  0.19249168 ...,  0.39056084 -0.00100001 -0.175     ]","[ 0.11842465 -0.14983801 -0.19195409 ..., -0.28667972 -0.0005     -0.2095    ]"
"[ 0.08265517  0.02487575 -0.01884144 ...,  0.45201447  0.00650046 -0.1885    ]","[-0.10322794  0.2000594  -0.04137638 ..., -0.50617697  0.00499992
 -0.22699999]","[-0.12251788  0.14096967 -0.02699283 ...,  0.41487687 -0.00350005
 -0.16149999]","[-0.11599655  0.15625692  0.19399168 ...,  0.39206084  0.00049999 -0.1765    ]","[ 0.11992465 -0.15133801 -0.19045409 ..., -0.28817972  0.001      -0.211     ]"
"[ 0.08415517  0.02637575 -0.01734144 ...,  0.45051447  0.00500046 -0.187     ]","[-0.10422794  0.2010594  -0.04237638 ..., -0.50717697  0.00599992
 -0.22799999]","[-0.12201788  0.14146967 -0.02749283 ...,  0.41537687 -0.00200005
 -0.16299999]","[-0.11449655  0.15375692  0.19649168 ...,  0.39256084 -0.00100001 -0.178     ]","[ 0.11792465 -0.14933801 -0.19245409 ..., -0.29017972 -0.001      -0.213     ]"
"[ 0.08265517  0.02487575 -0.01884144 ...,  0.45201447  0.00450046 -0.1885    ]","[-0.10672794  0.2035594  -0.04487638 ..., -0.50867697  0.00849992
 -0.23049999]","[-0.12301788  0.13946967 -0.02649283 ...,  0.41637687 -0.00100005
 -0.16299999]","[-0.11399655  0.15425692  0.19699168 ...,  0.39306084 -0.00150001 -0.1785    ]","[ 0.11542465 -0.14783801 -0.19395409 ..., -0.29167972 -0.0035     -0.2155    ]"
"[ 0.08165517  0.02387575 -0.01984144 ...,  0.45301447  0.00550046 -0.1895    ]","[-0.10872794  0.2055594  -0.04687638 ..., -0.51067697  0.01049992
 -0.23249999]","[-0.12451788  0.13796967 -0.02499283 ...,  0.41687687  0.00049995
 -0.16449999]","[-0.11599655  0.15225692  0.19899168 ...,  0.39306084 -0.00150001 -0.1775    ]","[ 0.11442465 -0.14683801 -0.19495409 ..., -0.29167972 -0.0045     -0.2165    ]"
"[ 0.08115517  0.02337575 -0.02034144 ...,  0.45251447  0.00500046 -0.19      ]","[-0.11022794  0.2070594  -0.04837638 ..., -0.51217697  0.00899992
 -0.23099999]","[-0.12601788  0.13546967 -0.02349283 ...,  0.41737687  0.00299995
 -0.16699999]","[-0.11799654  0.15025692  0.20099168 ...,  0.39406084  0.00049999 -0.1795    ]","[ 0.11192465 -0.14433801 -0.19745409 ..., -0.29417972 -0.002      -0.219     ]"
"[ 0.08415517  0.02637575 -0.01734144 ...,  0.45551447  0.00200046 -0.193     ]","[-0.11022794  0.2070594  -0.04837638 ..., -0.51217697  0.00799992
 -0.23099999]","[-0.12501788  0.13646967 -0.02449283 ...,  0.41837687  0.00299995
 -0.16799999]","[ -1.18496538e-01   1.49756921e-01   2.01491678e-01 ...,   3.94560844e-01
  -8.20903457e-09  -1.80000000e-01]","[ 0.11042465 -0.14283801 -0.19895409 ..., -0.29667972 -0.0015     -0.2215    ]"
"[ 0.08665517  0.02887575 -0.01484144 ...,  0.45701447 -0.00049954 -0.1945    ]","[-0.10822794  0.2050594  -0.04637638 ..., -0.51117697  0.00899992
 -0.22999999]","[-0.12251788  0.13896967 -0.02699283 ...,  0.42087687  0.00049995
 -0.17049999]","[-0.11949653  0.14875692  0.20249168 ...,  0.39556084 -0.00100001 -0.181     ]","[ 0.11092465 -0.14333801 -0.19845409 ..., -0.29717972 -0.002      -0.222     ]"
"[ 0.08765516  0.02987575 -0.01384145 ...,  0.45801447  0.00050046 -0.1935    ]","[-0.10672794  0.2035594  -0.04487638 ..., -0.50967697  0.00949992
 -0.23149999]","[-0.12001788  0.14146967 -0.02949283 ...,  0.42237687 -0.00100005
 -0.17199999]","[-0.11999653  0.14825692  0.20299168 ...,  0.39606084 -0.00250001 -0.1815    ]","[ 0.11042465 -0.14283801 -0.19895409 ..., -0.29867972 -0.0035     -0.2225    ]"
"[  8.71551645e-02   2.93757530e-02  -1.43414454e-02 ...,   4.58514473e-01
   4.56814919e-07  -1.92999999e-01]","[-0.10622793  0.20105941 -0.04237655 ..., -0.50917697  0.00999992
 -0.23199999]","[-0.11951788  0.14196967 -0.02999283 ...,  0.42187687 -0.00050005
 -0.17149999]","[-0.11949653  0.14875692  0.20249168 ...,  0.39456084 -0.00300001 -0.181     ]","[ 0.11242465 -0.14483801 -0.19695409 ..., -0.29867972 -0.0015     -0.2245    ]"
"[ 0.08565516  0.02787575 -0.01584145 ...,  0.46001447  0.00050046 -0.1945    ]","[-0.10722793  0.2020594  -0.04337654 ..., -0.50817697  0.01099992
 -0.23099999]","[-0.12101788  0.14046967 -0.02849283 ...,  0.42337687 -0.00100005
 -0.17299999]","[-0.12049653  0.14775692  0.20349168 ...,  0.39556084 -0.00400001 -0.18      ]","[ 0.11092465 -0.14333801 -0.19845409 ..., -0.29717972 -0.001      -0.224     ]"
"[ 0.08365516  0.02587575 -0.01784144 ...,  0.45901447  0.00150046 -0.1945    ]","[-0.10722793  0.2020594  -0.04337654 ..., -0.50817697  0.01099992
 -0.22999999]","[-0.12251788  0.13896967 -0.02699283 ...,  0.42487687 -0.00250005
 -0.17249999]","[-0.12149653  0.14675692  0.20449168 ...,  0.39656084 -0.00300001 -0.181     ]","[ 0.11142465 -0.14383801 -0.19795409 ..., -0.29767972 -0.0015     -0.2245    ]"
"[ 0.08515516  0.02737575 -0.01634145 ...,  0.45751447  0.00300046 -0.196     ]","[-0.10572793  0.2005594  -0.04187654 ..., -0.50867697  0.01349992
 -0.23249999]","[-0.12201788  0.13946967 -0.02749283 ...,  0.42437687 -0.00300005
 -0.17199999]","[-0.11899653  0.14925692  0.20199168 ...,  0.39406084 -0.00550001 -0.1835    ]","[ 0.11042465 -0.14283801 -0.19895409 ..., -0.29767972 -0.0025     -0.2245    ]"
"[ 0.08415516  0.02637575 -0.01734145 ...,  0.45851447  0.00300046 -0.197     ]","[-0.10572793  0.2005594  -0.04187654 ..., -0.50867697  0.01249992
 -0.23349999]","[-0.12301788  0.13846967 -0.02649283 ...,  0.42537687 -0.00500005
 -0.17099999]","[-0.11649653  0.15175692  0.19949168 ...,  0.39156084 -0.00800001 -0.184     ]","[ 0.10992465 -0.14233801 -0.19945409 ..., -0.29917972 -0.002      -0.224     ]"
"[ 0.08265516  0.02487575 -0.01884145 ...,  0.45901447  0.00050046 -0.1985    ]","[-0.10622793  0.2010594  -0.04237654 ..., -0.50817698  0.01099992
 -0.23299999]","[-0.12351788  0.13796967 -0.02599283 ...,  0.42487687 -0.00350005
 -0.17049999]","[-0.11599653  0.15225692  0.19899168 ...,  0.39106084 -0.00850001 -0.1845    ]","[ 0.10942465 -0.14183801 -0.19995408 ..., -0.29967972 -0.0025     -0.2255    ]"
"[ 0.08415516  0.02637575 -0.01734145 ...,  0.45751447 -0.00099954 -0.198     ]","[-0.10522794  0.20005941 -0.04237654 ..., -0.50617698  0.00899992
 -0.23499999]","[-0.12301788  0.13846967 -0.02649283 ...,  0.42337687 -0.00200005
 -0.17199999]","[-0.11649653  0.15375692  0.19749168 ...,  0.38956084 -0.00800001 -0.184     ]","[ 0.11042465 -0.14283801 -0.19895408 ..., -0.29867972 -0.0015     -0.2265    ]"
"[ 0.08315516  0.02537575 -0.01834144 ...,  0.45651447 -0.00199954 -0.199     ]","[-0.10422794  0.19905941 -0.04237654 ..., -0.50417698  0.00699992
 -0.23599999]","[-0.12401788  0.13746967 -0.02549283 ...,  0.42437687 -0.00100005
 -0.17099999]","[-0.11399653  0.15125692  0.19999168 ...,  0.39206084 -0.00950001 -0.1865    ]","[ 0.11192465 -0.14433801 -0.19645409 ..., -0.29717972  0.001      -0.229     ]"
"[ 0.08315516  0.02537575 -0.01834144 ...,  0.45651447 -0.00199954 -0.199     ]","[-0.10272794  0.19755941 -0.04087654 ..., -0.50267698  0.00649992
 -0.23749999]","[-0.12451788  0.13696967 -0.02499283 ...,  0.42387687 -0.00050005
 -0.17049999]","[-0.11149653  0.14975692  0.20149168 ...,  0.39456084 -0.01000001 -0.189     ]","[ 0.11392465 -0.14633801 -0.19445409 ..., -0.29617972  0.003      -0.229     ]"
"[ 0.08365517  0.02687575 -0.01684145 ...,  0.45501447 -0.00049954 -0.1965    ]","[-0.10022794  0.19505941 -0.03837654 ..., -0.50017698  0.00799992
 -0.23799999]","[-0.12651788  0.13396967 -0.02299283 ...,  0.42187687  0.00149995
 -0.17149999]","[-0.11099653  0.14925692  0.20199168 ...,  0.39506084 -0.01050001 -0.1895    ]","[ 0.11242465 -0.14483801 -0.19595408 ..., -0.29767972  0.0045     -0.2275    ]"
"[  8.21551680e-02   2.53757530e-02  -1.83414381e-02 ...,   4.54514474e-01
   4.56599000e-07  -1.96999999e-01]","[-0.09972794  0.19455941 -0.03787654 ..., -0.49967698  0.00749992
 -0.23949999]","[-0.12901788  0.13146967 -0.02049283 ...,  0.41937687  0.00399995
 -0.17199999]","[-0.10849653  0.15175692  0.19949168 ...,  0.39256084 -0.00900001 -0.191     ]","[ 0.11142465 -0.14383801 -0.19695408 ..., -0.29867972  0.0035     -0.2265    ]"
"[ 0.08065517  0.02387575 -0.01984144 ...,  0.45601447  0.00050046 -0.1985    ]","[-0.10172794  0.19655941 -0.03987654 ..., -0.50167698  0.00949992
 -0.24149999]","[-0.12801788  0.13246967 -0.02149283 ...,  0.42037687  0.00299995
 -0.17299999]","[-0.10999651  0.15025692  0.20099168 ...,  0.39306084 -0.00750001 -0.1925    ]","[ 0.11192465 -0.14433801 -0.19645408 ..., -0.29917972  0.003      -0.227     ]"
"[ 0.07915517  0.02237575 -0.02134144 ...,  0.45451447  0.00200046 -0.2       ]","[-0.10372794  0.19855941 -0.04187654 ..., -0.50267698  0.01149992
 -0.24349999]","[-0.12551788  0.13496967 -0.02399283 ...,  0.42287687  0.00049995
 -0.17549999]","[-0.10949651  0.14975692  0.20149168 ...,  0.39356084 -0.00700001 -0.193     ]","[ 0.11242465 -0.14483801 -0.19595408 ..., -0.29767972  0.0015     -0.2255    ]"
"[ 0.08015517  0.02337575 -0.02034144 ...,  0.45351447  0.00100046 -0.201     ]","[-0.10222794  0.19705941 -0.04037654 ..., -0.50217698  0.01199992
 -0.24499999]","[-0.12351788  0.13696967 -0.02599283 ...,  0.42487687 -0.00150005
 -0.17749999]","[-0.10849651  0.14675692  0.20449168 ...,  0.39656084 -0.00400001 -0.195     ]","[ 0.11392465 -0.14633801 -0.19645407 ..., -0.29917972  0.001      -0.224     ]"
"[ 0.08015517  0.02337575 -0.02034144 ...,  0.45251447  0.00200046 -0.201     ]","[-0.10122794  0.19605941 -0.03937654 ..., -0.50317697  0.01099992
 -0.24599999]","[ -1.22017879e-01   1.38469671e-01  -2.74928272e-02 ...,   4.24376869e-01
  -4.87654190e-08  -1.78999993e-01]","[-0.10799651  0.14625692  0.20499168 ...,  0.39706084 -0.00350001 -0.1955    ]","[ 0.11442465 -0.146838   -0.19795406 ..., -0.30067972  0.0005     -0.2235    ]"
"[ 0.07865517  0.02187575 -0.02184144 ...,  0.45401447  0.00350046 -0.2025    ]","[-0.09972794  0.19455941 -0.03787655 ..., -0.50367697  0.00949992
 -0.24849999]","[-0.11951788  0.13996967 -0.02999283 ...,  0.42187687  0.00149995
 -0.18049999]","[-0.10699651  0.14725692  0.20399168 ...,  0.39606084 -0.00450001 -0.1945    ]","[  1.14924647e-01  -1.47338004e-01  -1.96454066e-01 ...,  -2.99179716e-01
   6.23097901e-11  -2.25000002e-01]"
"[ 0.08065517  0.02387575 -0.01984144 ...,  0.45601447  0.00150046 -0.2045    ]","[-0.09972794  0.19455941 -0.03787655 ..., -0.50467697  0.00849992
 -0.25049999]","[-0.11801788  0.14046967 -0.03049283 ...,  0.42037687  0.00299995
 -0.18099999]","[-0.10599651  0.14825692  0.20299168 ...,  0.39606084 -0.00550001 -0.1945    ]","[ 0.11392465 -0.146338   -0.19745404 ..., -0.29817972 -0.001      -0.224     ]"
"[ 0.08315517  0.02637575 -0.01734144 ...,  0.45851447 -0.00099954 -0.206     ]","[-0.09822794  0.19305941 -0.03637655 ..., -0.50617697  0.00999992
 -0.25199999]","[-0.11951788  0.13896967 -0.02899283 ...,  0.41887687  0.00249995
 -0.18249999]","[-0.10749649  0.14875692  0.20249168 ...,  0.39756084 -0.00700001 -0.193     ]","[ 0.11292465 -0.145338   -0.19845404 ..., -0.29717972 -0.002      -0.223     ]"
"[ 0.08415517  0.02737575 -0.01634144 ...,  0.45951447 -0.00199954 -0.206     ]","[-0.09672794  0.19055941 -0.03387655 ..., -0.50667697  0.01149992
 -0.25249999]","[-0.12101788  0.13746967 -0.02749283 ...,  0.41737687  0.00399995
 -0.18399999]","[-0.10849649  0.14775692  0.20349168 ...,  0.39856084 -0.00800001 -0.191     ]","[ 0.11142465 -0.14383801 -0.19895404 ..., -0.29967972 -0.0005     -0.2245    ]"
"[ 0.08265517  0.02587575 -0.01784144 ...,  0.45801447 -0.00249954 -0.2065    ]","[-0.09722794  0.19005941 -0.03337655 ..., -0.50617697  0.01199992
 -0.25399999]","[-0.12351788  0.13496967 -0.02499283 ...,  0.41587687  0.00649995
 -0.18249999]","[-0.10949642  0.14675692  0.20449168 ...,  0.39756084 -0.00700001 -0.192     ]","[ 0.11042465 -0.14283801 -0.19995404 ..., -0.30067972  0.0005     -0.2255    ]"
"[ 0.08315517  0.02637575 -0.01734144 ...,  0.45751447 -0.00199954 -0.208     ]","[-0.09922794  0.19205941 -0.03537655 ..., -0.50817697  0.00999992
 -0.25599999]","[-0.12451776  0.13396967 -0.02599281 ...,  0.41487687  0.00749995
 -0.18349999]","[-0.10899642  0.14725692  0.20399168 ...,  0.39706084 -0.00650001 -0.1915    ]","[ 0.11042465 -0.14283801 -0.19995404 ..., -0.30067972  0.0005     -0.2255    ]"
"[ 0.08465517  0.02787575 -0.01584144 ...,  0.45901447 -0.00049954 -0.2085    ]","[-0.10172794  0.19455941 -0.03787655 ..., -0.51067697  0.00749992
 -0.25849999]","[-0.12501776  0.13346967 -0.02549281 ...,  0.41437687  0.00799995
 -0.18399999]","[-0.10999642  0.14625692  0.20499168 ...,  0.39806084 -0.00750001 -0.1905    ]","[ 0.11092465 -0.14333801 -0.19945404 ..., -0.29917972 -0.001      -0.226     ]"
"[ 0.08715517  0.03037575 -0.01434144 ...,  0.46051447  0.00100046 -0.21      ]","[-0.10272794  0.19555941 -0.03887655 ..., -0.51067697  0.00649992
 -0.25749999]","[-0.12551776  0.13296967 -0.02499281 ...,  0.41587687  0.00649995
 -0.18549999]","[-0.11049642  0.14575692  0.20549168 ...,  0.39656084 -0.00800001 -0.192     ]","[ 0.10892465 -0.14133801 -0.20145398 ..., -0.29717972  0.001      -0.224     ]"
"[ 0.08765517  0.03087575 -0.01384144 ...,  0.46001447  0.00150046 -0.2105    ]","[-0.10422794  0.19705941 -0.04037654 ..., -0.51117697  0.00399992
 -0.25899999]","[-0.12701776  0.13146933 -0.02349281 ...,  0.41637687  0.00799995
 -0.18299999]","[-0.1109964   0.14725692  0.20399168 ...,  0.39706084 -0.00850001 -0.1925    ]","[ 0.10892465 -0.14133801 -0.20045399 ..., -0.29617972  0.001      -0.223     ]"
"[  8.91551679e-02   3.23757530e-02  -1.23414369e-02 ...,   4.59514473e-01
   4.58108445e-07  -2.11999999e-01]","[-0.10372794  0.19655941 -0.03987655 ..., -0.51367697  0.00149992
 -0.26149999]","[-0.12751776  0.13096933 -0.02299281 ...,  0.41687687  0.00949995
 -0.18349999]","[-0.1119964   0.14625692  0.20499168 ...,  0.39806084 -0.00750001 -0.1915    ]","[  1.07924650e-01  -1.40338005e-01  -2.01453991e-01 ...,  -2.95179716e-01
   9.26473525e-11  -2.25000002e-01]"
"[ 0.08765517  0.03087575 -0.01384144 ...,  0.45801447 -0.00149954 -0.2135    ]","[-0.10272794  0.19555941 -0.04087654 ..., -0.51267697  0.00249992
 -0.26249999]","[-0.12851776  0.12996933 -0.02199281 ...,  0.41587687  0.00749995
 -0.18449999]","[-0.1114964   0.14675692  0.20449168 ...,  0.39756084 -0.00700001 -0.192     ]","[ 0.10642465 -0.13883801 -0.20295399 ..., -0.29667972  0.0005     -0.2265    ]"
"[ 0.08615517  0.02937575 -0.01534144 ...,  0.45651447 -0.00199954 -0.215     ]","[-0.10022794  0.19505941 -0.04137654 ..., -0.51217697  0.00499992
 -0.26499999]","[-0.12951776  0.12896933 -0.02099281 ...,  0.41487687  0.00649995
 -0.18349999]","[-0.1084964   0.14975692  0.20149168 ...,  0.39456084 -0.00400001 -0.195     ]","[ 0.10742465 -0.13983801 -0.20195399 ..., -0.29767972 -0.0005     -0.2255    ]"
"[ 0.08815517  0.03137575 -0.01334144 ...,  0.45451447 -0.00399954 -0.216     ]","[-0.09922794  0.19605941 -0.04237654 ..., -0.51017697  0.00699992
 -0.26699999]","[-0.13101776  0.12746933 -0.01949281 ...,  0.41337687  0.00399995
 -0.18199999]","[-0.1059964   0.15225692  0.19899168 ...,  0.39206084 -0.00150001 -0.1975    ]","[ 0.10992465 -0.14233801 -0.19945399 ..., -0.29817972 -0.003      -0.224     ]"
