policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[ 0.0721551   0.02537577 -0.03834125 ...,  0.36551492  0.005      -0.24      ]","[-0.08722761  0.19506063 -0.08337621 ..., -0.48317697 -0.00099999
 -0.23900001]","[-0.13551779  0.0809698  -0.01499281 ...,  0.42387689 -0.0215     -0.1265    ]","[-0.11049637  0.15675698  0.18149164 ...,  0.38356083 -0.002      -0.08599994]","[ 0.12442472 -0.16383802 -0.12495452 ..., -0.31967956  0.0115     -0.1865    ]"
"[ 0.0741551   0.02737577 -0.03634125 ...,  0.36551492  0.005      -0.243     ]","[-0.08722761  0.19706063 -0.08137621 ..., -0.48317697 -0.00399999
 -0.24000001]","[-0.13701779  0.0794698  -0.01349281 ...,  0.42237689 -0.02       -0.128     ]","[ -1.08496372e-01   1.58756980e-01   1.79491639e-01 ...,   3.81560827e-01
   2.37050136e-09  -8.39999364e-02]","[ 0.12292472 -0.16233802 -0.12345452 ..., -0.31917956  0.011      -0.185     ]"
"[ 0.0721551   0.02537577 -0.03834124 ...,  0.36551492  0.004      -0.244     ]","[-0.08772761  0.19756063 -0.07987621 ..., -0.48367697 -0.00249999
 -0.24150001]","[-0.13801779  0.07846979 -0.01149281 ...,  0.41837689 -0.017      -0.131     ]","[-0.10499637  0.16225698  0.17599164 ...,  0.37806083  0.0015     -0.08249994]","[ 0.12192472 -0.16133802 -0.12245452 ..., -0.32017956  0.012      -0.184     ]"
"[ 0.0736551   0.02687577 -0.03684125 ...,  0.36601492  0.0015     -0.2435    ]","[-0.08622762  0.19606063 -0.08137621 ..., -0.48417697 -0.00099999
 -0.24000001]","[-0.14001779  0.07646979 -0.00949281 ...,  0.41737689 -0.018      -0.131     ]","[-0.10549636  0.16175697  0.17749164 ...,  0.37756083 -0.001      -0.08399994]","[ 0.12242472 -0.16183802 -0.12295452 ..., -0.31967956  0.0125     -0.1835    ]"
"[ 0.0721551   0.02537577 -0.03834125 ...,  0.36551492  0.003      -0.242     ]","[-0.08572762  0.19556063 -0.08187621 ..., -0.48367697  0.00050001
 -0.23950001]","[-0.14151779  0.07496979 -0.00799281 ...,  0.41687689 -0.0185     -0.1325    ]","[-0.10699636  0.16025697  0.17899164 ...,  0.37806083 -0.0015     -0.08449994]","[ 0.12042472 -0.15983802 -0.12195452 ..., -0.32067956  0.0155     -0.1805    ]"
"[ 0.0711551   0.02437577 -0.03934125 ...,  0.36451492  0.002      -0.243     ]","[-0.0882276   0.19806062 -0.08137621 ..., -0.48317697  0.00200001
 -0.24200001]","[-0.14301779  0.07346979 -0.00649281 ...,  0.42037689 -0.02       -0.133     ]","[-0.10899636  0.15925697  0.17999164 ...,  0.37806083  0.0005     -0.08149994]","[ 0.12192472 -0.16133802 -0.12345452 ..., -0.31917956  0.014      -0.182     ]"
"[ 0.0681551   0.02137577 -0.04134125 ...,  0.36251492  0.002      -0.246     ]","[-0.0867276   0.19656062 -0.08187621 ..., -0.48467697  0.00250001
 -0.24150001]","[-0.14101779  0.07546979 -0.00849281 ...,  0.41937689 -0.022      -0.134     ]","[-0.11049636  0.15875697  0.18049164 ...,  0.37656083  0.002      -0.08299994]","[ 0.12592472 -0.16533802 -0.12745452 ..., -0.31617956  0.011      -0.185     ]"
"[ 0.0686551   0.02187577 -0.04084125 ...,  0.36301492  0.0005     -0.2465    ]","[-0.08622765  0.19606062 -0.08237621 ..., -0.48617697  0.00300001
 -0.24200001]","[-0.14051779  0.07596979 -0.00899281 ...,  0.41887689 -0.0245     -0.1345    ]","[-0.11249636  0.15675697  0.18249164 ...,  0.37556083  0.005      -0.08499994]","[ 0.12492472 -0.16433802 -0.12645452 ..., -0.31517956  0.013      -0.184     ]"
"[ 0.0701551   0.02337577 -0.03934125 ...,  0.36451492  0.002      -0.248     ]","[-0.08722765  0.19706062 -0.08137621 ..., -0.48517697  0.00200001
 -0.24100001]","[-0.14101779  0.07546979 -0.00849281 ...,  0.41737689 -0.025      -0.135     ]","[-0.11049636  0.15475697  0.18449164 ...,  0.37756083  0.003      -0.08399994]","[ 0.12492472 -0.16433802 -0.12545453 ..., -0.31417956  0.014      -0.182     ]"
"[ 0.0726551   0.02587577 -0.03684125 ...,  0.36401492  0.0035     -0.2475    ]","[-0.08772765  0.19956062 -0.07887621 ..., -0.48567697 -0.00149999
 -0.24150001]","[-0.14151779  0.07496979 -0.00799281 ...,  0.41787689 -0.0255     -0.1365    ]","[-0.11199635  0.15525697  0.18399164 ...,  0.37706083  0.0025     -0.08249994]","[ 0.12592472 -0.16533802 -0.12545453 ..., -0.31617956  0.014      -0.181     ]"
"[ 0.0711551   0.02437577 -0.03834125 ...,  0.36651492  0.001      -0.249     ]","[-0.08622765  0.19806063 -0.0803762  ..., -0.48717697 -0.00199999
 -0.24100001]","[-0.14001779  0.07646979 -0.00949281 ...,  0.41737689 -0.026      -0.138     ]","[-0.11049636  0.15375697  0.18549164 ...,  0.37856083  0.001      -0.08399994]","[ 0.12542472 -0.16483802 -0.12595453 ..., -0.31667956  0.0135     -0.1815    ]"
"[ 0.0716551   0.02487577 -0.03784125 ...,  0.36701492 -0.0005     -0.2485    ]","[-0.08522766  0.19706063 -0.0803762  ..., -0.48917697 -0.00499999
 -0.23700001]","[-0.13801779  0.07846979 -0.01149281 ...,  0.41937689 -0.025      -0.138     ]","[ -1.09496359e-01   1.53756971e-01   1.85491636e-01 ...,   3.78560826e-01
   2.58322499e-09  -8.79999358e-02]","[ 0.12392472 -0.16333802 -0.12345454 ..., -0.32017956  0.01       -0.183     ]"
"[ 0.0701551   0.02437577 -0.03634125 ...,  0.36651492  0.001      -0.25      ]","[-0.08522766  0.19606063 -0.0813762  ..., -0.49017697 -0.00299999
 -0.23900001]","[-0.13951779  0.07696979 -0.00999281 ...,  0.41887689 -0.0245     -0.1365    ]","[-0.11149636  0.15375697  0.18549164 ...,  0.37856083 -0.002      -0.08899994]","[ 0.12392472 -0.16333802 -0.12345454 ..., -0.32117956  0.009      -0.182     ]"
"[ 0.0661551   0.02137577 -0.03434125 ...,  0.36651492  0.004      -0.249     ]","[-0.08472766  0.19556063 -0.0818762  ..., -0.48967697 -0.00349999
 -0.23950001]","[-0.14101779  0.07546979 -0.00849281 ...,  0.41737689 -0.024      -0.138     ]","[-0.11199636  0.15525697  0.18399164 ...,  0.37706083 -0.0045     -0.08849994]","[ 0.12442472 -0.16383802 -0.12495452 ..., -0.31967956  0.0085     -0.1825    ]"
"[ 0.0641551   0.01937577 -0.03634125 ...,  0.36751492  0.005      -0.251     ]","[-0.08372766  0.19356063 -0.0838762  ..., -0.48867697 -0.00249999
 -0.24150001]","[-0.14151779  0.07496979 -0.00799281 ...,  0.41687689 -0.0255     -0.1385    ]","[-0.10999636  0.15325697  0.18599164 ...,  0.37906083 -0.0065     -0.09149994]","[ 0.12192472 -0.16133802 -0.12245452 ..., -0.31917956  0.007      -0.18      ]"
"[ 0.0656551   0.02087577 -0.03484125 ...,  0.36801492  0.0035     -0.2525    ]","[-0.08722766  0.19706063 -0.0803762  ..., -0.49017697 -0.00199999
 -0.24300001]","[-0.13701779  0.07946979 -0.01249281 ...,  0.41637689 -0.024      -0.141     ]","[-0.11149627  0.15175697  0.18749164 ...,  0.37756083 -0.005      -0.09199994]","[ 0.12192472 -0.16133802 -0.12345451 ..., -0.31917956  0.007      -0.18      ]"
"[ 0.0661551   0.02137577 -0.03334125 ...,  0.36751492  0.003      -0.252     ]","[-0.08822766  0.19806063 -0.0793762  ..., -0.48917697 -0.00199999
 -0.24300001]","[-0.13601779  0.08046979 -0.01349281 ...,  0.41737689 -0.024      -0.14      ]","[-0.11149629  0.14975697  0.18949164 ...,  0.37556083 -0.002      -0.09599994]","[ 0.11892472 -0.15833802 -0.12245451 ..., -0.31517956  0.009      -0.177     ]"
"[ 0.0646551   0.01987577 -0.03484125 ...,  0.36601492  0.0015     -0.2505    ]","[-0.08422766  0.19406063 -0.0833762  ..., -0.48617697  0.00100001
 -0.24600001]","[-0.13701779  0.07946979 -0.01249281 ...,  0.42137689 -0.022      -0.145     ]","[-0.11049629  0.14875697  0.19049164 ...,  0.37556083 -0.004      -0.09499994]","[ 0.11842472 -0.15783802 -0.12195451 ..., -0.31367956  0.0105     -0.1775    ]"
"[ 0.0626551   0.01787577 -0.03684125 ...,  0.36701492  0.0005     -0.2515    ]","[-0.08522766  0.19606063 -0.08337615 ..., -0.48517697 -0.00099999
 -0.24800001]","[-0.13751779  0.07896979 -0.01199281 ...,  0.42187689 -0.0225     -0.1455    ]","[-0.10999629  0.14825697  0.19099164 ...,  0.37506083 -0.0055     -0.09249994]","[ 0.11792472 -0.15733802 -0.12245451 ..., -0.31217956  0.009      -0.181     ]"
"[ 0.0646551   0.01987577 -0.03484125 ...,  0.36501492  0.0015     -0.2525    ]","[-0.08622766  0.19606063 -0.08337615 ..., -0.48417697 -0.00299999
 -0.24900001]","[-0.13901779  0.07746979 -0.01049281 ...,  0.42137689 -0.024      -0.147     ]","[-0.11049629  0.14975697  0.18949164 ...,  0.37456083 -0.005      -0.09499994]","[ 0.11892472 -0.15833802 -0.12145451 ..., -0.31217956  0.008      -0.181     ]"
"[ 0.0631551   0.01837577 -0.03634125 ...,  0.36351492  0.003      -0.253     ]","[-0.08222766  0.20006063 -0.07937615 ..., -0.48817697 -0.00699999
 -0.24500001]","[-0.14151779  0.07496979 -0.00799281 ...,  0.42087689 -0.0215     -0.1485    ]","[-0.10999629  0.14925697  0.18999164 ...,  0.37506083 -0.0055     -0.09649994]","[ 0.11742472 -0.15683802 -0.12295451 ..., -0.30967956  0.0075     -0.1835    ]"
"[ 0.0636551   0.01887577 -0.03584125 ...,  0.36401492  0.0025     -0.2535    ]","[-0.08072766  0.20156063 -0.07787615 ..., -0.48967697 -0.00849999
 -0.24350001]","[-0.14151779  0.07496979 -0.00799281 ...,  0.41987689 -0.0205     -0.1495    ]","[-0.11149629  0.15075697  0.18849164 ...,  0.37356083 -0.004      -0.09799994]","[ 0.11692472 -0.15633802 -0.12345451 ..., -0.30817957  0.006      -0.181     ]"
"[ 0.0631551   0.01837577 -0.03634124 ...,  0.36551492  0.003      -0.252     ]","[-0.08122767  0.20106068 -0.07737615 ..., -0.48617697 -0.00799999
 -0.24600001]","[-0.1395178   0.07696978 -0.00999281 ...,  0.41887689 -0.0215     -0.1475    ]","[-0.11349629  0.15275697  0.18649164 ...,  0.37156083 -0.003      -0.09999994]","[ 0.11742472 -0.15683802 -0.12295451 ..., -0.30867956  0.0035     -0.1825    ]"
"[ 0.0661551   0.02137577 -0.04034124 ...,  0.36251492  0.005      -0.255     ]","[-0.08022767  0.20106068 -0.07837615 ..., -0.48417697 -0.00799999
 -0.24800001]","[-0.1410178   0.07546978 -0.00849281 ...,  0.42037689 -0.02       -0.147     ]","[-0.11049629  0.14975697  0.18949164 ...,  0.37456083 -0.005      -0.10199994]","[ 0.11942472 -0.15883802 -0.12095451 ..., -0.30667957  0.0045     -0.1845    ]"
"[ 0.0651551   0.02037577 -0.03934124 ...,  0.36051492  0.004      -0.253     ]","[-0.07972767  0.20056068 -0.07887615 ..., -0.48267697 -0.00849999
 -0.24550001]","[-0.1405178   0.07596978 -0.00899281 ...,  0.42087689 -0.0195     -0.1495    ]","[-0.11049629  0.14975697  0.18949164 ...,  0.37456083 -0.004      -0.10199994]","[ 0.11892472 -0.15833802 -0.12145451 ..., -0.30417957  0.002      -0.183     ]"
"[ 0.0651551   0.02037577 -0.03934124 ...,  0.35951492  0.005      -0.251     ]","[-0.08122766  0.19906068 -0.07837618 ..., -0.48517697 -0.01099999
 -0.24700001]","[-0.1420178   0.07446978 -0.00749281 ...,  0.41937689 -0.021      -0.152     ]","[-0.11349629  0.14775697  0.19149164 ...,  0.37556083 -0.007      -0.09899994]","[ 0.11792472 -0.15733802 -0.12245451 ..., -0.30417957  0.002      -0.182     ]"
"[ 0.0661551   0.02137577 -0.04034124 ...,  0.35751492  0.006      -0.251     ]","[-0.08022766  0.19806068 -0.07937618 ..., -0.48417697 -0.00999999
 -0.24800001]","[-0.1430178   0.07346978 -0.00649281 ...,  0.42037689 -0.022      -0.153     ]","[-0.11399629  0.14825697  0.19099164 ...,  0.37506083 -0.0065     -0.09849994]","[ 0.12292472 -0.16233802 -0.11745451 ..., -0.30117957  0.006      -0.182     ]"
"[ 0.0681551   0.02337577 -0.04234124 ...,  0.35651492  0.004      -0.253     ]","[-0.08022766  0.19806068 -0.07937618 ..., -0.48317697 -0.00999999
 -0.24800001]","[-0.1420178   0.07446978 -0.00749281 ...,  0.42137689 -0.023      -0.154     ]","[-0.11399629  0.14725697  0.19199164 ...,  0.37306083 -0.0045     -0.10049994]","[ 0.12342472 -0.16283802 -0.11695451 ..., -0.30167957  0.0055     -0.1815    ]"
"[ 0.0681551   0.02337577 -0.04234124 ...,  0.35751492  0.004      -0.254     ]","[-0.08522766  0.20306068 -0.07437618 ..., -0.48217697 -0.00499999
 -0.24300001]","[-0.1425178   0.07396978 -0.00699281 ...,  0.42287689 -0.0225     -0.1545    ]","[-0.11549627  0.14675697  0.19249164 ...,  0.37356083 -0.005      -0.10199994]","[ 0.11792472 -0.15733802 -0.12245451 ..., -0.29917956  0.011      -0.187     ]"
"[ 0.0716551   0.02687577 -0.04584123 ...,  0.35501492  0.0005     -0.2555    ]","[-0.08472766  0.20356068 -0.07387618 ..., -0.48267697 -0.00549999
 -0.24350001]","[-0.1410178   0.07546978 -0.00849281 ...,  0.42137689 -0.02       -0.157     ]","[-0.11949627  0.15075697  0.18849164 ...,  0.36956083 -0.001      -0.10599994]","[ 0.11692472 -0.15633802 -0.12345451 ..., -0.29817956  0.01       -0.188     ]"
"[ 0.0741551   0.02937577 -0.04834123 ...,  0.35651492  0.003      -0.258     ]","[-0.08072766  0.19956069 -0.07787618 ..., -0.48467697 -0.00949999
 -0.24750001]","[-0.14101781  0.07546978 -0.00849281 ...,  0.42237689 -0.02       -0.159     ]","[-0.11999627  0.15225697  0.18699164 ...,  0.36806083 -0.0005     -0.10649994]","[ 0.11592472 -0.15533802 -0.12345451 ..., -0.29717956  0.009      -0.188     ]"
"[ 0.0751551   0.03037577 -0.05034123 ...,  0.35751492  0.005      -0.26      ]","[-0.07922767  0.20106069 -0.07637618 ..., -0.48417697 -0.00899999
 -0.24500001]","[-0.1435178   0.07296978 -0.00599281 ...,  0.42187689 -0.0225     -0.1585    ]","[-0.12149627  0.15375697  0.18549164 ...,  0.36756083 -0.002      -0.10799994]","[ 0.11642472 -0.15583802 -0.12195452 ..., -0.29867956  0.0105     -0.1895    ]"
"[ 0.0751551   0.02937577 -0.05034122 ...,  0.35851492  0.005      -0.256     ]","[-0.07922767  0.20206069 -0.07537618 ..., -0.48417697 -0.00799999
 -0.24400001]","[-0.1400178   0.07646978 -0.00949281 ...,  0.42437689 -0.02       -0.161     ]","[-0.12299627  0.15625697  0.18299164 ...,  0.36606083 -0.0035     -0.10849994]","[ 0.11642472 -0.15583802 -0.12195452 ..., -0.29767956  0.0105     -0.1885    ]"
"[ 0.0756551   0.02987577 -0.05084122 ...,  0.35901492  0.0045     -0.2565    ]","[-0.07422768  0.19906069 -0.07937618 ..., -0.47917697 -0.00499999
 -0.24100001]","[-0.1380178   0.07846978 -0.01149281 ...,  0.42537689 -0.018      -0.163     ]","[-0.12049627  0.15375697  0.18549164 ...,  0.36856083 -0.001      -0.11099994]","[ 0.11692472 -0.15633802 -0.12145452 ..., -0.29917956  0.011      -0.19      ]"
"[ 0.0741551   0.02837577 -0.05234122 ...,  0.35851492  0.004      -0.257     ]","[-0.07372768  0.19856069 -0.07987618 ..., -0.47867697 -0.00449999
 -0.24150001]","[-0.1390178   0.07646979 -0.00949281 ...,  0.42337689 -0.015      -0.162     ]","[-0.11949627  0.15275697  0.18649164 ...,  0.36856083  0.002      -0.11299994]","[ 0.11692472 -0.15633802 -0.12145452 ..., -0.30017956  0.011      -0.19      ]"
"[ 0.0721551   0.02637577 -0.05434122 ...,  0.36051492  0.007      -0.257     ]","[-0.07122768  0.19606069 -0.08237618 ..., -0.47617697 -0.00599999
 -0.24200001]","[-0.1400178   0.07546979 -0.00849281 ...,  0.42437689 -0.015      -0.162     ]","[-0.11949627  0.15175698  0.18849163 ...,  0.36856083 -0.001      -0.11499994]","[ 0.11692472 -0.15633802 -0.12145452 ..., -0.29617956  0.009      -0.194     ]"
"[ 0.0706551   0.02587577 -0.05484122 ...,  0.36201492  0.0075     -0.2575    ]","[-0.06972768  0.19456069 -0.08387618 ..., -0.47567697 -0.00749999
 -0.24150001]","[-0.1440178   0.07146979 -0.00449281 ...,  0.42137689 -0.02       -0.166     ]","[-0.11849627  0.15075698  0.18949163 ...,  0.36956083 -0.002      -0.11399994]","[ 0.11642472 -0.15583802 -0.12195452 ..., -0.29567956  0.0095     -0.1955    ]"
"[ 0.0681551   0.02337577 -0.05934122 ...,  0.36551492  0.004      -0.261     ]","[-0.06722771  0.19306069 -0.08537618 ..., -0.47417697 -0.00599999
 -0.24300001]","[-0.1445178   0.07096979 -0.00399281 ...,  0.42087689 -0.0205     -0.1665    ]","[-0.11699628  0.15025698  0.18999163 ...,  0.37006083 -0.0015     -0.11249994]","[ 0.11292472 -0.15233802 -0.12345452 ..., -0.29417956  0.007      -0.196     ]"
"[ 0.0671551   0.02237577 -0.06034122 ...,  0.36651492  0.004      -0.262     ]","[-0.06722771  0.19406069 -0.08537618 ..., -0.47417697 -0.00499999
 -0.24400001]","[-0.1470178   0.06846979 -0.00149281 ...,  0.42437689 -0.022      -0.171     ]","[-0.11649628  0.14975698  0.19049163 ...,  0.37156083 -0.001      -0.11299994]","[ 0.11192472 -0.15133802 -0.12445452 ..., -0.29317956  0.006      -0.197     ]"
"[ 0.0681551   0.02337577 -0.05834122 ...,  0.36651492  0.006      -0.264     ]","[-0.06922753  0.1910607  -0.08737618 ..., -0.47217697 -0.00699999
 -0.24700001]","[-0.1475178   0.06796979 -0.00099281 ...,  0.42287689 -0.0225     -0.1715    ]","[-0.11549633  0.14775698  0.19349163 ...,  0.37156083 -0.005      -0.10999994]","[ 0.11242472 -0.15183802 -0.12395452 ..., -0.29167956  0.0075     -0.1985    ]"
"[ 0.06715511  0.02237577 -0.05934122 ...,  0.36951492  0.007      -0.265     ]","[-0.06972753  0.1905607  -0.08787618 ..., -0.47267697 -0.00649999
 -0.24850001]","[-0.1460178   0.06946979 -0.00249281 ...,  0.42137689 -0.021      -0.173     ]","[-0.11399633  0.14725698  0.19399163 ...,  0.37306083 -0.0065     -0.11049994]","[ 0.11292472 -0.15033802 -0.12545451 ..., -0.29517956  0.009      -0.202     ]"
"[ 0.06715511  0.02237577 -0.06034122 ...,  0.37151492  0.008      -0.266     ]","[-0.07122752  0.1890607  -0.08937617 ..., -0.47317697 -0.00699999
 -0.24900001]","[-0.1420178   0.07346979 -0.00649281 ...,  0.41737689 -0.017      -0.174     ]","[-0.11649632  0.14775698  0.19349163 ...,  0.36956083 -0.002      -0.11399994]","[ 0.11292472 -0.15033802 -0.12545451 ..., -0.29617956  0.009      -0.202     ]"
"[ 0.07015511  0.02537577 -0.05634122 ...,  0.36851492  0.004      -0.264     ]","[-0.07322752  0.1930607  -0.08537617 ..., -0.47717697 -0.00299999
 -0.25300001]","[-0.1440178   0.07146979 -0.00449281 ...,  0.41537689 -0.018      -0.175     ]","[-0.11549632  0.14675698  0.19449163 ...,  0.37056083 -0.001      -0.11499994]","[ 0.11792472 -0.15533802 -0.12045451 ..., -0.29217956  0.007      -0.203     ]"
"[ 0.07065511  0.02587577 -0.05584122 ...,  0.36701492  0.0025     -0.2625    ]","[-0.07272752  0.1935607  -0.08487617 ..., -0.47767697 -0.00349999
 -0.25250001]","[-0.1450178   0.07146979 -0.00449281 ...,  0.41537689 -0.017      -0.175     ]","[-0.11499632  0.14325698  0.19899163 ...,  0.37206083  0.0025     -0.11849994]","[ 0.11842472 -0.15583802 -0.11995451 ..., -0.29267956  0.0075     -0.2035    ]"
"[ 0.06815511  0.02337577 -0.05434123 ...,  0.37151492  0.006      -0.263     ]","[-0.07122752  0.1910607  -0.08637619 ..., -0.47417697 -0.00099999
 -0.25500001]","[-0.1420178   0.07546979 -0.00749281 ...,  0.41937689 -0.02       -0.176     ]","[-0.11649632  0.14475698  0.19749163 ...,  0.37056083  0.001      -0.11999994]","[ 0.11692472 -0.15433802 -0.12145451 ..., -0.29117956  0.007      -0.205     ]"
"[ 0.06715511  0.02237577 -0.05334123 ...,  0.37251492  0.005      -0.264     ]","[-0.06922752  0.1880607  -0.0853762  ..., -0.47717697 -0.00199999
 -0.25800001]","[-0.1425178   0.07496979 -0.00699281 ...,  0.41987689 -0.0205     -0.1765    ]","[-0.12049632  0.14875698  0.19349163 ...,  0.36656083 -0.003      -0.12399994]","[ 0.11392472 -0.15133802 -0.1244545  ..., -0.29517956  0.005      -0.207     ]"
"[ 0.06365511  0.01787577 -0.04984123 ...,  0.37201492  0.0025     -0.2685    ]","[-0.06672752  0.1855607  -0.08487619 ..., -0.47967697 -0.00149999
 -0.26050001]","[-0.1470178   0.07046979 -0.00249281 ...,  0.41837689 -0.023      -0.173     ]","[-0.12149632  0.14975698  0.19249163 ...,  0.36756083 -0.005      -0.12599994]","[ 0.11342472 -0.15083802 -0.1249545  ..., -0.29567956  0.0055     -0.2075    ]"
"[ 0.06315511  0.01737577 -0.05034123 ...,  0.37351492  0.001      -0.268     ]","[-0.06422753  0.1850607  -0.08637619 ..., -0.47717697  0.00100001
 -0.25900001]","[-0.1460178   0.07146979 -0.00349281 ...,  0.41937689 -0.022      -0.174     ]","[-0.12099632  0.14925698  0.19299163 ...,  0.36906083 -0.0075     -0.12949994]","[ 0.11292472 -0.15033802 -0.1254545  ..., -0.29717956  0.005      -0.206     ]"
"[ 0.06365511  0.01787577 -0.04984123 ...,  0.37401492  0.0005     -0.2675    ]","[-0.0632276   0.1850607  -0.08737619 ..., -0.47917697  0.00300001
 -0.26100001]","[-0.1445178   0.07296979 -0.00499281 ...,  0.42087689 -0.0195     -0.1745    ]","[-0.11849632  0.14675698  0.19549163 ...,  0.37156083 -0.005      -0.13099994]","[ 0.11792472 -0.15533802 -0.1204545  ..., -0.29817956  0.009      -0.209     ]"
"[ 0.06215511  0.01637577 -0.05034123 ...,  0.37151492 -0.001      -0.27      ]","[-0.0627276   0.1865607  -0.08787619 ..., -0.48167697  0.00650001
 -0.26250001]","[-0.1460178   0.07146979 -0.00349281 ...,  0.41737689 -0.022      -0.176     ]","[-0.11549632  0.14375698  0.19849163 ...,  0.37456083 -0.005      -0.13099994]","[ 0.11842472 -0.15583802 -0.1209545  ..., -0.29867956  0.0085     -0.2085    ]"
"[ 0.06515511  0.01937577 -0.05334123 ...,  0.37351492  0.002      -0.27      ]","[-0.06522759  0.1890607  -0.08537619 ..., -0.47917697  0.00400001
 -0.26500001]","[-0.1450178   0.07246979 -0.00449281 ...,  0.41637689 -0.022      -0.175     ]","[-0.11549632  0.14275698  0.19949163 ...,  0.37756083 -0.003      -0.12799994]","[ 0.11692472 -0.15433802 -0.1194545  ..., -0.29717956  0.009      -0.21      ]"
"[ 0.06765511  0.02187577 -0.05584122 ...,  0.37401492  0.0045     -0.2705    ]","[-0.06822759  0.1920607  -0.08237619 ..., -0.47917697  0.00100001
 -0.26800001]","[-0.1490178   0.06846979 -0.00049281 ...,  0.41937689 -0.02       -0.179     ]","[-0.11399632  0.14225698  0.20099163 ...,  0.37906083 -0.0015     -0.12749994]","[ 0.11542472 -0.15283803 -0.12095449 ..., -0.29567956  0.0105     -0.2085    ]"
"[ 0.06515511  0.01937577 -0.05334123 ...,  0.37651492  0.007      -0.269     ]","[-0.06672777  0.19256069 -0.08187619 ..., -0.47767697  0.00150001
 -0.26750001]","[ -1.50517802e-01   6.79697913e-02   7.19215386e-06 ...,   4.18876889e-01
  -1.84999970e-02  -1.80500004e-01]","[-0.11549631  0.14175698  0.20149163 ...,  0.37956083 -0.001      -0.12599994]","[ 0.11392472 -0.15133802 -0.12345448 ..., -0.29817956  0.013      -0.208     ]"
"[ 0.06415511  0.01837577 -0.05234123 ...,  0.37651492  0.006      -0.267     ]","[ -6.62277660e-02   1.92060700e-01  -8.23761864e-02 ...,  -4.80176974e-01
   8.86158807e-09  -2.70000008e-01]","[-0.1510178   0.06746979  0.00050719 ...,  0.41737689 -0.018      -0.179     ]","[-0.11849631  0.14475698  0.19849163 ...,  0.37656083 -0.004      -0.12899994]","[ 0.11392472 -0.15133802 -0.12445447 ..., -0.29917956  0.014      -0.207     ]"
"[ 0.06315511  0.01737577 -0.05134123 ...,  0.37551492  0.007      -0.266     ]","[-0.06622776  0.1920607  -0.08237617 ..., -0.48117697 -0.00199999
 -0.27300001]","[-0.1470178   0.07146979 -0.00349281 ...,  0.42137689 -0.022      -0.182     ]","[-0.12099631  0.14725698  0.19599163 ...,  0.37406083 -0.0065     -0.12949994]","[ 0.11392472 -0.15133802 -0.12345447 ..., -0.29617956  0.012      -0.206     ]"
"[ 0.06265511  0.01687577 -0.05084123 ...,  0.37501492  0.0075     -0.2655    ]","[-0.06472776  0.1905607  -0.08387617 ..., -0.47967697 -0.00349999
 -0.27450001]","[-0.1455178   0.07296979 -0.00499281 ...,  0.42187689 -0.0235     -0.1835    ]","[-0.11949631  0.14575698  0.19749163 ...,  0.37556083 -0.006      -0.12899994]","[ 0.11242472 -0.14983803 -0.12195448 ..., -0.29567956  0.0105     -0.2045    ]"
"[ 0.06215511  0.01637577 -0.05034123 ...,  0.37351492  0.007      -0.263     ]","[-0.06322777  0.1890607  -0.08537617 ..., -0.48117697 -0.00399999
 -0.27600001]","[-0.1470178   0.07146979 -0.00349281 ...,  0.42037689 -0.028      -0.188     ]","[-0.11749632  0.14375698  0.19949163 ...,  0.37756083 -0.004      -0.13099994]","[ 0.11392472 -0.15133802 -0.12045448 ..., -0.29617956  0.01       -0.207     ]"
"[ 0.06115511  0.01537577 -0.04934123 ...,  0.37551492  0.005      -0.262     ]","[-0.06322776  0.1880607  -0.08637617 ..., -0.48217697 -0.00299999
 -0.27600001]","[-0.1460178   0.07146979 -0.00349281 ...,  0.42037689 -0.029      -0.189     ]","[-0.11699632  0.14325698  0.19999163 ...,  0.37706083 -0.0005     -0.13249994]","[ 0.11442472 -0.15183802 -0.11995448 ..., -0.29567956  0.0105     -0.2075    ]"
"[ 0.06115511  0.01537577 -0.04934123 ...,  0.37451492  0.005      -0.262     ]","[-0.06422776  0.1860607  -0.08837617 ..., -0.48317697 -0.00399999
 -0.27500001]","[-0.1410178   0.07646979 -0.00849281 ...,  0.41637689 -0.025      -0.188     ]","[-0.11849631  0.14275698  0.20049163 ...,  0.37656085  0.002      -0.13399994]","[ 0.11392472 -0.15133802 -0.1194545  ..., -0.29917956  0.014      -0.206     ]"
"[ 0.06065511  0.01487577 -0.05184123 ...,  0.37701492  0.0065     -0.2645    ]","[-0.06272776  0.1875607  -0.08887615 ..., -0.48267697 -0.00249999
 -0.27650001]","[-0.1405178   0.07696979 -0.00899281 ...,  0.41587689 -0.0245     -0.1885    ]","[-0.11749631  0.14175698  0.20149163 ...,  0.37756084  0.001      -0.13299994]","[ 0.11292472 -0.15033802 -0.1194545  ..., -0.29817956  0.013      -0.207     ]"
"[ 0.06015511  0.01437577 -0.05134123 ...,  0.37851492  0.006      -0.265     ]","[-0.06222777  0.1860607  -0.09037615 ..., -0.48117697 -0.00399999
 -0.27800001]","[-0.1410178   0.07646979 -0.00849281 ...,  0.41737689 -0.023      -0.188     ]","[-0.11649631  0.14175698  0.20149163 ...,  0.37856084  0.001      -0.13199994]","[ 0.11192472 -0.14933803 -0.1184545  ..., -0.29917956  0.012      -0.208     ]"
