policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[-0.21093077 -0.08946788  0.01784774 ..., -0.03100004 -0.14800069
 -0.0999999 ]","[-0.1849514   0.1001172   0.12318728 ...,  0.06450001 -0.14149996
 -0.12850001]","[-0.03154011  0.05226697 -0.12272982 ..., -0.01699992 -0.04899999
 -0.13400004]","[-0.11840634  0.09303282 -0.26013185 ...,  0.01199859 -0.0660011
 -0.20899999]","[-0.1111264  -0.02342187 -0.08218701 ...,  0.01349997 -0.13249996
 -0.18249996]"
"[-0.20843079 -0.08996788  0.01834774 ..., -0.03350004 -0.15050069
 -0.1014999 ]","[-0.18495139  0.1011172   0.12418726 ...,  0.06650001 -0.14449996
 -0.13050001]","[-0.03454009  0.05226696 -0.12072984 ..., -0.01699992 -0.05099998
 -0.13600004]","[-0.12190631  0.0895329  -0.25763188 ...,  0.01149859 -0.0675011
 -0.21249999]","[-0.1116264  -0.02492186 -0.08368699 ...,  0.01499997 -0.13499996
 -0.18299997]"
"[-0.20693079 -0.0894679   0.01784772 ..., -0.03600003 -0.15100069
 -0.1009999 ]","[-0.18445141  0.10061729  0.1256872  ...,  0.06500001 -0.14599995
 -0.13200001]","[-0.03304012  0.05376695 -0.12222983 ..., -0.01549992 -0.05149998
 -0.13650004]","[-0.12340629  0.08803291 -0.25613192 ...,  0.01199859 -0.0690011
 -0.21199999]","[-0.11012641 -0.02642185 -0.08518699 ...,  0.01449997 -0.13549996
 -0.18149997]"
"[-0.20743078 -0.0889679   0.01734772 ..., -0.03650003 -0.15050069
 -0.1014999 ]","[-0.18545141  0.0996173   0.1246872  ...,  0.06400001 -0.14799995
 -0.13100001]","[-0.03154012  0.05526694 -0.12372983 ..., -0.01699992 -0.04999998
 -0.13800004]","[-0.12640628  0.0900329  -0.25613187 ...,  0.01299859 -0.0700011
 -0.21099999]","[-0.11062634 -0.02492186 -0.08468699 ...,  0.01299997 -0.13499996
 -0.18199997]"
"[-0.20693078 -0.08946789  0.01484773 ..., -0.03500004 -0.15200069
 -0.1029999 ]","[-0.18695139  0.0991173   0.1241872  ...,  0.06250001 -0.14949995
 -0.13050001]","[-0.03304012  0.05376695 -0.12222984 ..., -0.01749992 -0.05049998
 -0.13950004]","[-0.12640628  0.0890329  -0.25913184 ...,  0.01399859 -0.07000109
 -0.20999999]","[-0.11362632 -0.02292187 -0.08368699 ...,  0.01399997 -0.13699996
 -0.18299997]"
"[-0.20843054 -0.0879679   0.01434773 ..., -0.03350006 -0.15250068
 -0.1034999 ]","[-0.1859514   0.09911729  0.12518496 ...,  0.06150001 -0.15149995
 -0.12850001]","[-0.03104014  0.0557669  -0.12123022 ..., -0.01949992 -0.04949999
 -0.13950005]","[-0.12740629  0.08903291 -0.25913184 ...,  0.0129986  -0.07100109
 -0.20999999]","[-0.11412632 -0.02242187 -0.08318699 ...,  0.01449997 -0.13749996
 -0.18249997]"
"[-0.20843053 -0.08696788  0.01334773 ..., -0.03550006 -0.15250069
 -0.1054999 ]","[-0.18595139  0.09711737  0.12518496 ...,  0.06250001 -0.14849995
 -0.12849988]","[-0.03154013  0.05526692 -0.12073022 ..., -0.01899992 -0.05099999
 -0.14000005]","[-0.12790629  0.0895329  -0.25863186 ...,  0.0124986  -0.06950109
 -0.21249998]","[-0.11562631 -0.02092187 -0.08168699 ...,  0.01399997 -0.13599997
 -0.18099997]"
"[-0.20693141 -0.08846777  0.01484771 ..., -0.03400006 -0.15200069
 -0.1059999 ]","[-0.1844514   0.09861736  0.12668495 ...,  0.06300001 -0.14899995
 -0.12699988]","[-0.03154013  0.05526692 -0.12073022 ..., -0.01899992 -0.05099999
 -0.14000005]","[-0.12940627  0.08903291 -0.26113182 ...,  0.0109986  -0.06600109
 -0.21199998]","[-0.1166263  -0.02192187 -0.08268699 ...,  0.01399996 -0.13799997
 -0.18099996]"
"[-0.20593142 -0.08846775  0.01484774 ..., -0.03000007 -0.15300069
 -0.1069999 ]","[-0.1839514   0.09911735  0.12718495 ...,  0.06250001 -0.14849995
 -0.12749988]","[-0.03004013  0.05676691 -0.12223022 ..., -0.02049992 -0.05149999
 -0.13850005]","[-0.12890629  0.08853291 -0.26163184 ...,  0.0124986  -0.06350109
 -0.21149997]","[-0.12012629 -0.01942189 -0.080187   ...,  0.01349997 -0.14149996
 -0.17949997]"
"[-0.20793119 -0.08646776  0.01384765 ..., -0.02900007 -0.15400068
 -0.1089999 ]","[-0.1844514   0.09761736  0.12568496 ...,  0.06400001 -0.14999995
 -0.12899988]","[-0.03154013  0.05526693 -0.12073023 ..., -0.02099992 -0.05099999
 -0.14100005]","[-0.12690662  0.09053291 -0.25963187 ...,  0.0104986  -0.06150109
 -0.21249997]","[-0.11862629 -0.02092188 -0.08168699 ...,  0.01299997 -0.14199996
 -0.17799997]"
"[-0.2069312  -0.08746775  0.01484764 ..., -0.03000007 -0.15500068
 -0.1079999 ]","[-0.18195142  0.09711738  0.12718493 ...,  0.0635     -0.15149995
 -0.13149988]","[-0.03204012  0.05476693 -0.11923023 ..., -0.02249992 -0.05249998
 -0.14250004]","[-0.12740642  0.09003292 -0.25913191 ...,  0.0099986  -0.06100109
 -0.21399997]","[-0.1166263  -0.02192186 -0.08468726 ...,  0.01099997 -0.14099997
 -0.17599997]"
"[-0.20743119 -0.08696776  0.01434765 ..., -0.03050007 -0.15550068
 -0.1074999 ]","[-0.1824514   0.09561739  0.12668494 ...,  0.062      -0.14999995
 -0.12999988]","[-0.03154014  0.05526688 -0.11973024 ..., -0.02299992 -0.05299997
 -0.14400004]","[-0.12540651  0.09203292 -0.26013153 ...,  0.0089986  -0.06200109
 -0.21599997]","[-0.11662629 -0.02292186 -0.08568726 ...,  0.01299997 -0.14299997
 -0.17199997]"
"[-0.20543121 -0.08896772  0.01634763 ..., -0.03250007 -0.15350069
 -0.1084999 ]","[-0.1834514   0.09461739  0.12568494 ...,  0.063      -0.14999995
 -0.12899988]","[-0.03254012  0.05526687 -0.11973023 ..., -0.02399992 -0.05399997
 -0.14600004]","[-0.1264065   0.09103292 -0.25913154 ...,  0.0079986  -0.06300108
 -0.21699997]","[-0.11712628 -0.02242187 -0.08618723 ...,  0.01249997 -0.14149997
 -0.17349997]"
"[-0.20543092 -0.08896773  0.01534764 ..., -0.03350007 -0.15350069
 -0.1064999 ]","[-0.1829514   0.09511739  0.12618494 ...,  0.0625     -0.14949995
 -0.12849988]","[-0.03054013  0.05626686 -0.12073024 ..., -0.02599992 -0.05199998
 -0.14700004]","[-0.1269065   0.08953293 -0.25963154 ...,  0.0094986  -0.06350108
 -0.21749997]","[-0.11662628 -0.02392186 -0.08768723 ...,  0.01199997 -0.13999997
 -0.17499996]"
"[-0.20693091 -0.08746774  0.01684763 ..., -0.03400007 -0.15400068
 -0.1069999 ]","[-0.18145135  0.09861737  0.12868496 ...,  0.06200002 -0.14599995
 -0.12899988]","[-0.03104013  0.05676686 -0.12023024 ..., -0.02549992 -0.05149998
 -0.14750004]","[-0.12740648  0.09003289 -0.2631315  ...,  0.0069986  -0.06500108
 -0.21499997]","[-0.11762627 -0.02292187 -0.08668725 ...,  0.01299997 -0.13899997
 -0.17399996]"
"[-0.2089309  -0.08646775  0.01684764 ..., -0.03500007 -0.15400068
 -0.1059999 ]","[-0.18195135  0.09711737  0.12818497 ...,  0.06350002 -0.14749995
 -0.13049988]","[-0.03254012  0.05526686 -0.11873025 ..., -0.02599992 -0.04999998
 -0.14600005]","[-0.12940646  0.0890329  -0.26213154 ...,  0.0079986  -0.06600107
 -0.21599997]","[-0.11812627 -0.02242187 -0.08718724 ...,  0.01349997 -0.13949997
 -0.17449996]"
"[-0.20993088 -0.08546776  0.01784733 ..., -0.03600007 -0.15500068
 -0.1069999 ]","[-0.18345134  0.09561738  0.12668497 ...,  0.06500002 -0.14899995
 -0.13199988]","[-0.03204013  0.05576685 -0.11923024 ..., -0.02749991 -0.04849998
 -0.14750004]","[-0.12840647  0.09003284 -0.2611316  ...,  0.0089986  -0.06700107
 -0.21699997]","[-0.11962626 -0.02292187 -0.08568725 ...,  0.01499997 -0.14099997
 -0.17599996]"
"[-0.21043085 -0.08596775  0.01734733 ..., -0.03850007 -0.15750068
 -0.1094999 ]","[-0.18245135  0.09661737  0.12768496 ...,  0.06400002 -0.14999995
 -0.13299988]","[-0.03404012  0.05376686 -0.11623025 ..., -0.02949991 -0.04949998
 -0.14850006]","[-0.12990646  0.08953285 -0.2616316  ...,  0.0104986  -0.06750107
 -0.21649996]","[-0.11812627 -0.02142188 -0.08518728 ...,  0.01549997 -0.13949997
 -0.17449996]"
"[-0.20793086 -0.08846774  0.01984732 ..., -0.04000007 -0.15900068
 -0.1119999 ]","[-0.18245136  0.09561738  0.12668497 ...,  0.06400002 -0.14899995
 -0.13299988]","[-0.03154013  0.05626685 -0.11873025 ..., -0.03199991 -0.04799998
 -0.15100006]","[-0.12740648  0.09203283 -0.2601316  ...,  0.0129986  -0.06800107
 -0.21499996]","[-0.12062625 -0.01892189 -0.0826873  ...,  0.01699997 -0.14199997
 -0.17299996]"
"[-0.20943076 -0.08696775  0.02034728 ..., -0.04150007 -0.15950068
 -0.1114999 ]","[-0.18145139  0.09661735  0.12768494 ...,  0.06500001 -0.14999995
 -0.13399988]","[-0.03154012  0.05726685 -0.11973025 ..., -0.03399991 -0.04599998
 -0.15500006]","[-0.13040646  0.09303283 -0.25913171 ...,  0.0119986  -0.06900107
 -0.21399996]","[-0.12262624 -0.0179219  -0.0816873  ...,  0.01499997 -0.14099997
 -0.17399996]"
"[-0.20793092 -0.08746776  0.02084728 ..., -0.04300007 -0.15800068
 -0.1129999 ]","[-0.17995147  0.09511736  0.12618495 ...,  0.06550001 -0.15049995
 -0.13349988]","[-0.03354012  0.05526687 -0.11773025 ..., -0.03499991 -0.04399998
 -0.15600006]","[-0.13090645  0.09353283 -0.25963171 ...,  0.0114986  -0.06950107
 -0.21449996]","[-0.12212625 -0.0174219  -0.0821873  ...,  0.01549997 -0.14049997
 -0.17449996]"
"[-0.20843092 -0.08696776  0.02034728 ..., -0.04250007 -0.15750068
 -0.1134999 ]","[-0.17945153  0.09561734  0.12668483 ...,  0.06700001 -0.15199995
 -0.13599988]","[-0.03504012  0.05376687 -0.11523026 ..., -0.03449991 -0.04249998
 -0.15550006]","[-0.1329064   0.09153283 -0.26163161 ...,  0.0104986  -0.06850107
 -0.21449996]","[-0.12162626 -0.0179219  -0.0826873  ...,  0.01599997 -0.13999997
 -0.17299996]"
"[-0.20643095 -0.08696776  0.02034728 ..., -0.04350007 -0.15850068
 -0.11549989]","[-0.1799515   0.09611736  0.12718482 ...,  0.06850001 -0.15149995
 -0.13549988]","[-0.03654011  0.05326688 -0.11473025 ..., -0.03399991 -0.04199998
 -0.15600006]","[-0.13440636  0.09303281 -0.26213159 ...,  0.0079986  -0.06800107
 -0.21299996]","[-0.12112626 -0.0184219  -0.0831873  ...,  0.01649996 -0.13849997
 -0.17149996]"
"[-0.20443095 -0.08796776  0.02134728 ..., -0.04550007 -0.16150068
 -0.11649989]","[-0.18145145  0.09461741  0.12568483 ...,  0.07000001 -0.15099995
 -0.13599988]","[-0.03554011  0.05426688 -0.11473027 ..., -0.03499991 -0.04199998
 -0.15600006]","[-0.13240637  0.09403286 -0.26313157 ...,  0.0099986  -0.07000107
 -0.21599996]","[-0.11962628 -0.01892187 -0.08468729 ...,  0.01799996 -0.13599997
 -0.17299996]"
"[-0.20493094 -0.08746777  0.02084728 ..., -0.04600007 -0.16300068
 -0.11799989]","[-0.18295145  0.0951174   0.12618479 ...,  0.07050001 -0.15049996
 -0.13649988]","[-0.03504015  0.0517669  -0.11323028 ..., -0.03649991 -0.04149998
 -0.15750006]","[-0.13240638  0.09403286 -0.26313166 ...,  0.0109986  -0.06900107
 -0.21699996]","[-0.11962628 -0.01892187 -0.0846873  ...,  0.01799996 -0.13499997
 -0.17299996]"
"[-0.20443096 -0.08796773  0.02134727 ..., -0.04650007 -0.16350068
 -0.11849989]","[-0.18095146  0.09711739  0.12818478 ...,  0.07050001 -0.14949997
 -0.13749988]","[-0.03354016  0.0532669  -0.11373029 ..., -0.03499991 -0.04199998
 -0.15900006]","[-0.13540632  0.09403299 -0.26013178 ...,  0.0099986  -0.06500107
 -0.21799996]","[-0.11762644 -0.02092187 -0.0866873  ...,  0.01699996 -0.13399998
 -0.17199996]"
"[-0.20493092 -0.08646774  0.01984728 ..., -0.04800007 -0.16500068
 -0.11999989]","[-0.18045148  0.09961737  0.12968478 ...,  0.06800001 -0.14699998
 -0.13799988]","[-0.03454014  0.05226691 -0.11273029 ..., -0.03699991 -0.03899998
 -0.16000006]","[-0.13440633  0.09503298 -0.25913181 ...,  0.01099859 -0.06600107
 -0.21899996]","[-0.11862642 -0.02192186 -0.0876873  ...,  0.01799996 -0.13199998
 -0.17399995]"
"[-0.20443093 -0.08696774  0.02034728 ..., -0.04750007 -0.16550068
 -0.12049989]","[-0.18045149  0.0986174   0.12868479 ...,  0.06700001 -0.14799998
 -0.13799988]","[-0.03504014  0.05276691 -0.11323029 ..., -0.03749991 -0.03949998
 -0.15950006]","[-0.13040635  0.09503301 -0.2591318  ...,  0.0099986  -0.06900107
 -0.22199996]","[-0.11962642 -0.01892186 -0.08568729 ...,  0.01899996 -0.13199998
 -0.17699995]"
"[-0.20393093 -0.08746774  0.01884729 ..., -0.05100007 -0.16800068
 -0.11899989]","[-0.17795159  0.09911744  0.1281848  ...,  0.06650001 -0.15049998
 -0.14049988]","[-0.03454015  0.0532669  -0.11373029 ..., -0.03799991 -0.03899998
 -0.16100006]","[-0.13090634  0.096533   -0.25963179 ...,  0.01049859 -0.06850107
 -0.22349996]","[-0.11812643 -0.02042186 -0.08718729 ...,  0.01949996 -0.13149998
 -0.17849995]"
"[-0.20543092 -0.08696772  0.02034724 ..., -0.04850007 -0.16750068
 -0.12149988]","[-0.1764516   0.10161742  0.1296848  ...,  0.06700001 -0.15299998
 -0.14099987]","[-0.03504014  0.05176691 -0.11223036 ..., -0.03649991 -0.03949998
 -0.16250006]","[-0.13240608  0.09503301 -0.26113176 ...,  0.01099859 -0.06800107
 -0.22499996]","[-0.11612644 -0.01942188 -0.08818729 ...,  0.01749996 -0.13049998
 -0.17949995]"
"[-0.20393095 -0.08846772  0.02184723 ..., -0.05000006 -0.16900068
 -0.11999988]","[-0.17745159  0.10161742  0.1286848  ...,  0.06700001 -0.15199998
 -0.14099987]","[-0.03604012  0.05076691 -0.11123036 ..., -0.04049991 -0.04149998
 -0.16250005]","[-0.13140608  0.09503301 -0.26213172 ...,  0.01099859 -0.06900107
 -0.22499996]","[-0.11762641 -0.01992185 -0.08868728 ...,  0.01599996 -0.12999998
 -0.18099995]"
"[-0.20493095 -0.08846771  0.02184723 ..., -0.05100006 -0.17000068
 -0.11999989]","[-0.17845167  0.10061743  0.12868481 ...,  0.06900001 -0.15399998
 -0.14399987]","[-0.03654011  0.05226682 -0.11273036 ..., -0.04199991 -0.04299998
 -0.16400005]","[-0.1284062   0.09303299 -0.26213172 ...,  0.01399859 -0.07000107
 -0.22899996]","[-0.1191264  -0.02042186 -0.08818726 ...,  0.01549996 -0.13049998
 -0.18249995]"
"[-0.20893087 -0.08746769  0.02284725 ..., -0.05600006 -0.17100068
 -0.12199988]","[-0.17895166  0.09911744  0.12818481 ...,  0.06850001 -0.15549998
 -0.14449987]","[-0.0380401   0.05076682 -0.11223036 ..., -0.04249991 -0.04249998
 -0.16550005]","[-0.12940619  0.09203301 -0.26113203 ...,  0.01499859 -0.07100107
 -0.22799996]","[-0.12112638 -0.01842186 -0.08818725 ...,  0.01349996 -0.12849998
 -0.18049995]"
"[-0.20993083 -0.08746769  0.02384725 ..., -0.05700006 -0.17200068
 -0.12099988]","[-0.18045165  0.09861744  0.1276848  ...,  0.06700002 -0.15299998
 -0.14599987]","[-0.03654012  0.05126679 -0.11073036 ..., -0.04399991 -0.04399998
 -0.16600005]","[-0.12940619  0.09103302 -0.26213202 ...,  0.01599859 -0.07100107
 -0.22899996]","[-0.12262631 -0.01892187 -0.08968724 ...,  0.01199997 -0.12699999
 -0.18199995]"
"[-0.21143083 -0.08596769  0.02234725 ..., -0.05850006 -0.17350068
 -0.12149988]","[-0.18245164  0.09961744  0.1266848  ...,  0.06700002 -0.15099998
 -0.14699987]","[-0.03704003  0.05076686 -0.11223036 ..., -0.04349991 -0.04249998
 -0.16650005]","[-0.12990612  0.09053304 -0.262632   ...,  0.01749859 -0.07150106
 -0.23049996]","[-0.12112635 -0.01842188 -0.08918756 ...,  0.01249997 -0.12649999
 -0.18049995]"
"[-0.21243079 -0.08396771  0.02234888 ..., -0.06050006 -0.17150068
 -0.11849988]","[-0.18345161  0.10161742  0.12768479 ...,  0.06700002 -0.15299998
 -0.14999987]","[-0.03654004  0.05026689 -0.11273036 ..., -0.04199991 -0.04499998
 -0.16400005]","[-0.12840561  0.09003305 -0.26513196 ...,  0.01499859 -0.06900107
 -0.22999997]","[-0.12262634 -0.01992187 -0.09068755 ...,  0.01399997 -0.12799999
 -0.17999995]"
"[-0.21193098 -0.08146773  0.01984888 ..., -0.06200006 -0.17200068
 -0.11799989]","[-0.18195163  0.10311739  0.1281848  ...,  0.06650002 -0.15449998
 -0.15049987]","[-0.03554004  0.05126688 -0.11373036 ..., -0.0429999  -0.04399998
 -0.16500005]","[-0.12990559  0.09153304 -0.26363197 ...,  0.0144986  -0.07050107
 -0.23149997]","[-0.12162635 -0.02092187 -0.09168754 ...,  0.01499996 -0.12699999
 -0.17899995]"
"[-0.21093099 -0.08246772  0.02084888 ..., -0.06300006 -0.17300068
 -0.11899989]","[-0.18145164  0.10461736  0.12868479 ...,  0.06700001 -0.15499998
 -0.15199987]","[-0.03504006  0.05076688 -0.11323036 ..., -0.0434999  -0.04249998
 -0.16550005]","[-0.12840562  0.09303303 -0.26213202 ...,  0.0159986  -0.07200107
 -0.23299997]","[-0.12112635 -0.02142187 -0.09218754 ...,  0.01549996 -0.12649999
 -0.17849995]"
"[-0.21143099 -0.08196772  0.02134888 ..., -0.06250006 -0.17450068
 -0.12049988]","[-0.18045179  0.10361738  0.12768481 ...,  0.06800001 -0.15399998
 -0.15299986]","[-0.0335401   0.05026703 -0.11273043 ..., -0.0429999  -0.04299998
 -0.16400005]","[-0.12790568  0.09353302 -0.26163202 ...,  0.0164986  -0.07250107
 -0.23349997]","[-0.11962674 -0.01992187 -0.09068755 ...,  0.01399997 -0.12599999
 -0.17899995]"
"[-0.21243099 -0.08096773  0.02134887 ..., -0.06150006 -0.17650068
 -0.12049988]","[-0.17995179  0.10411738  0.12818481 ...,  0.06750001 -0.15449998
 -0.15349986]","[-0.03404008  0.04976705 -0.11423043 ..., -0.0444999  -0.04249998
 -0.16250005]","[-0.127907    0.09253305 -0.259632   ...,  0.0184986  -0.07550107
 -0.23749997]","[-0.12112672 -0.02142181 -0.09218748 ...,  0.01449996 -0.12649999
 -0.17849995]"
"[-0.20993102 -0.08446768  0.02484886 ..., -0.06400006 -0.1780006
 -0.11899989]","[-0.17945181  0.10161759  0.12868478 ...,  0.06700001 -0.15399998
 -0.15499986]","[-0.03654007  0.04726707 -0.11173043 ..., -0.0419999  -0.04299998
 -0.16500005]","[-0.12940699  0.09303304 -0.26113196 ...,  0.0179986  -0.07400109
 -0.23899997]","[-0.1221267  -0.01942182 -0.09118749 ...,  0.01349998 -0.12649998
 -0.17849995]"
"[-0.21043102 -0.08496767  0.02534886 ..., -0.06450006 -0.1775006
 -0.11949989]","[-0.17945204  0.10361758  0.12968477 ...,  0.06500002 -0.15299998
 -0.15799986]","[-0.03754006  0.04626708 -0.11073044 ..., -0.0429999  -0.04199998
 -0.16400005]","[-0.12840716  0.09203301 -0.25913203 ...,  0.0159986  -0.07400109
 -0.23999997]","[-0.12462666 -0.02192113 -0.09168749 ...,  0.01499998 -0.12699997
 -0.17899996]"
"[-0.20993102 -0.08546762  0.02584885 ..., -0.06500006 -0.1790006
 -0.12099989]","[-0.18145203  0.10361757  0.12768478 ...,  0.06700001 -0.15399997
 -0.15999986]","[-0.03704006  0.04676707 -0.11123041 ..., -0.0434999  -0.04149998
 -0.16350005]","[-0.12940716  0.09303301 -0.25913203 ...,  0.01399859 -0.07400109
 -0.24299996]","[-0.12612664 -0.02242113 -0.09218749 ...,  0.01549998 -0.12649997
 -0.17949996]"
"[-0.20793103 -0.08646762  0.02784884 ..., -0.06700006 -0.1810006
 -0.12099989]","[-0.18245203  0.10361758  0.1266848  ...,  0.06600001 -0.15599997
 -0.15999986]","[-0.03554008  0.04826703 -0.11173041 ..., -0.0459999  -0.03899998
 -0.16600005]","[-0.13040714  0.09303301 -0.25713204 ...,  0.01699859 -0.07700109
 -0.24399996]","[-0.12412677 -0.02442112 -0.09418748 ...,  0.01649998 -0.12649997
 -0.18049995]"
"[-0.20643111 -0.08596764  0.02934883 ..., -0.06750005 -0.1795006
 -0.12049989]","[-0.18245202  0.10561761  0.12968479 ...,  0.06300001 -0.15399997
 -0.15899986]","[-0.03754     0.04726704 -0.10973042 ..., -0.0479999  -0.03899998
 -0.16500005]","[-0.12990715  0.09353301 -0.25763204 ...,  0.01649859 -0.07750109
 -0.24349996]","[-0.12262679 -0.02192113 -0.09168753 ...,  0.01799997 -0.12999997
 -0.18299995]"
"[-0.20493111 -0.08546765  0.02884885 ..., -0.06900005 -0.1780006
 -0.11799989]","[-0.18295201  0.10511761  0.12918479 ...,  0.06350001 -0.15349997
 -0.15849986]","[-0.03703999  0.04776705 -0.11023041 ..., -0.0474999  -0.04049998
 -0.16650005]","[-0.1339071   0.09053302 -0.26163197 ...,  0.01849859 -0.07950109
 -0.24549996]","[-0.12212679 -0.02242112 -0.09118752 ...,  0.01649997 -0.12949997
 -0.18549995]"
"[-0.20543106 -0.08496765  0.02934885 ..., -0.06950005 -0.1775006
 -0.11749989]","[-0.18495199  0.10411767  0.12718479 ...,  0.06450001 -0.15549997
 -0.15949986]","[-0.03753998  0.04726705 -0.10973041 ..., -0.0469999  -0.03999998
 -0.16800005]","[-0.13440707  0.09103301 -0.26313107 ...,  0.01999858 -0.08000109
 -0.24499996]","[-0.12112716 -0.02242112 -0.09118753 ...,  0.01549997 -0.1275003
 -0.18749995]"
"[-0.20493102 -0.08246811  0.02684886 ..., -0.06900005 -0.1800006
 -0.11699989]","[-0.184452    0.10461766  0.12768479 ...,  0.06400003 -0.15699997
 -0.15999986]","[-0.03853994  0.0462672  -0.10873041 ..., -0.0459999  -0.04099998
 -0.16900005]","[-0.13540704  0.09003302 -0.26413105 ...,  0.02099858 -0.08100109
 -0.24399997]","[-0.11962718 -0.02292111 -0.09168751 ...,  0.01399997 -0.1260003
 -0.18599996]"
"[-0.20693101 -0.08046812  0.02484888 ..., -0.06800005 -0.18000061
 -0.11399989]","[-0.18345209  0.10761749  0.1286848  ...,  0.06600002 -0.15499998
 -0.16199986]","[-0.03853993  0.0462672  -0.10873043 ..., -0.0449999  -0.03999998
 -0.17000005]","[-0.13640704  0.09003301 -0.26513103 ...,  0.02099858 -0.08100109
 -0.24399997]","[-0.12112717 -0.02542109 -0.09218757 ...,  0.01249997 -0.1265003
 -0.18649996]"
"[-0.206931   -0.0824681   0.02684887 ..., -0.06700005 -0.18100061
 -0.11399989]","[-0.18245211  0.10861744  0.12968479 ...,  0.06700002 -0.15299998
 -0.16299986]","[-0.03553994  0.04926719 -0.11073043 ..., -0.0449999  -0.04199998
 -0.17300005]","[-0.13590708  0.09053301 -0.26463104 ...,  0.02249858 -0.08250109
 -0.24549996]","[-0.12162716 -0.0239211  -0.09068757 ...,  0.01299997 -0.12500031
 -0.18599999]"
"[-0.20943098 -0.08096811  0.02734887 ..., -0.06750006 -0.18150061
 -0.11449989]","[-0.18095211  0.11011744  0.13118479 ...,  0.06850002 -0.15149998
 -0.16349986]","[-0.03753993  0.04626722 -0.10773043 ..., -0.0419999  -0.03999998
 -0.17200005]","[-0.13490709  0.091533   -0.26663082 ...,  0.02249858 -0.08150109
 -0.24549996]","[-0.11962723 -0.02592109 -0.09268757 ...,  0.01399997 -0.12700031
 -0.18399999]"
"[-0.20993092 -0.08346809  0.02984886 ..., -0.06600006 -0.18100062
 -0.11299989]","[-0.181452    0.11161738  0.13268477 ...,  0.06700002 -0.15299998
 -0.16599986]","[-0.03653993  0.04726722 -0.10873043 ..., -0.04299989 -0.03899998
 -0.17300005]","[-0.1344071   0.09003301 -0.26813079 ...,  0.02199858 -0.08100109
 -0.24599996]","[-0.1181271  -0.02842107 -0.09718754 ...,  0.01349997 -0.1295003
 -0.18349999]"
"[-0.2109309  -0.08446799  0.03084885 ..., -0.06700006 -0.18200062
 -0.11399989]","[-0.18245199  0.11261737  0.13168478 ...,  0.06800002 -0.15399998
 -0.16699986]","[-0.03653994  0.04626722 -0.10973043 ..., -0.04299989 -0.03799998
 -0.17300005]","[-0.13440708  0.09103299 -0.26713088 ...,  0.02299858 -0.08300109
 -0.24599997]","[-0.11762711 -0.02892106 -0.09768753 ...,  0.01299997 -0.1310003
 -0.18399999]"
"[-0.20993092 -0.08546798  0.03184885 ..., -0.06600006 -0.18400062
 -0.11199989]","[-0.18395196  0.11411737  0.13118476 ...,  0.06750002 -0.15249998
 -0.16949986]","[-0.03953992  0.04326725 -0.10873042 ..., -0.04099989 -0.04099998
 -0.17600004]","[-0.13440709  0.09203299 -0.26713096 ...,  0.02199858 -0.08500109
 -0.24699997]","[-0.11712711 -0.02942106 -0.09818753 ...,  0.01249997 -0.1305003
 -0.18449999]"
"[-0.21093091 -0.08446798  0.03084886 ..., -0.06500006 -0.18500061
 -0.11099989]","[-0.18545195  0.11361741  0.12968477 ...,  0.06800002 -0.15299998
 -0.16999986]","[-0.03853992  0.04326727 -0.10973042 ..., -0.04099989 -0.04199998
 -0.17500004]","[-0.13540685  0.09103304 -0.26813091 ...,  0.02099858 -0.08600109
 -0.24799997]","[-0.1186271  -0.02792107 -0.09668754 ...,  0.01399997 -0.1300003
 -0.18399999]"
"[-0.21143091 -0.08396798  0.03034886 ..., -0.06550006 -0.18550061
 -0.11149989]","[-0.18545194  0.1156174   0.13068476 ...,  0.06900002 -0.15199998
 -0.17199986]","[-0.03354     0.04726725 -0.11173042 ..., -0.03899989 -0.04499998
 -0.17800004]","[-0.13590685  0.09153304 -0.26763091 ...,  0.02049858 -0.08550109
 -0.24749997]","[-0.12012709 -0.02842108 -0.09917906 ...,  0.01249997 -0.1285003
 -0.18549999]"
"[-0.21043093 -0.08596795  0.03234885 ..., -0.06750005 -0.18750061
 -0.11349989]","[-0.18595194  0.1151174   0.13018476 ...,  0.06950002 -0.15249998
 -0.17049986]","[-0.03404     0.04776723 -0.11123042 ..., -0.0384999  -0.04549998
 -0.17850004]","[-0.13340689  0.09403303 -0.26513095 ...,  0.02099858 -0.08700109
 -0.24799997]","[-0.11862711 -0.02692108 -0.09767907 ...,  0.01099997 -0.1300003
 -0.18499999]"
"[-0.20843103 -0.08796788  0.03334885 ..., -0.06750005 -0.18850061
 -0.11349989]","[-0.18895152  0.11411739  0.12718477 ...,  0.07150002 -0.15049998
 -0.17149986]","[-0.03553998  0.04626726 -0.10973043 ..., -0.03899989 -0.04699998
 -0.18000004]","[-0.13340698  0.09503303 -0.26213097 ...,  0.02399858 -0.08800109
 -0.24499996]","[-0.12062704 -0.02492109 -0.09567907 ...,  0.00899997 -0.1320003
 -0.18399999]"
