policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[-0.26196998 -0.29280539 -0.19225258 ..., -0.20999998 -0.096      -0.08599998]","[-0.09463682 -0.08792534  0.29652507 ..., -0.207      -0.10700003 -0.033     ]","[ 0.03838296 -0.05825242  0.14623871 ..., -0.092      -0.06000004
 -0.03600001]","[-0.2323351   0.0686591   0.02122582 ..., -0.136       0.02200003 -0.16      ]","[-0.25388199  0.2355844  -0.09913815 ..., -0.10800002 -0.124      -0.184     ]"
"[-0.26596997 -0.28880539 -0.18825261 ..., -0.21199998 -0.1        -0.08399998]","[-0.09163681 -0.08292534  0.28952508 ..., -0.212      -0.11400003 -0.028     ]","[ 0.03638296 -0.05625242  0.14423872 ..., -0.094      -0.05800004
 -0.03400001]","[-0.2323351   0.0706591   0.02122582 ..., -0.136       0.02400003 -0.158     ]","[-0.25088199  0.23258441 -0.10213814 ..., -0.10900001 -0.125      -0.185     ]"
"[-0.27096996 -0.2858054  -0.1912526  ..., -0.21099998 -0.099      -0.08499998]","[-0.08763682 -0.07892535  0.28552508 ..., -0.214      -0.11800003 -0.024     ]","[ 0.03138296 -0.05325242  0.14123872 ..., -0.095      -0.05500004
 -0.03100001]","[-0.23733506  0.0716591   0.02622582 ..., -0.135       0.02700003 -0.157     ]","[-0.24988199  0.23358441 -0.10313814 ..., -0.11200001 -0.128      -0.188     ]"
"[-0.26596997 -0.2808054  -0.19025259 ..., -0.20599998 -0.1        -0.08799998]","[-0.08563683 -0.08292534  0.28752508 ..., -0.212      -0.12000003 -0.026     ]","[ 0.03038296 -0.05225242  0.14023872 ..., -0.098      -0.05200004
 -0.03200001]","[-0.23233506  0.0666591   0.03122582 ..., -0.13        0.02200003 -0.16      ]","[-0.24588199  0.23158441 -0.10513814 ..., -0.11800001 -0.132      -0.19      ]"
"[-0.26096997 -0.2778054  -0.18925259 ..., -0.20299998 -0.097      -0.09099998]","[-0.08263683 -0.07992535  0.2865251  ..., -0.215      -0.11900003 -0.027     ]","[ 0.02938296 -0.05125242  0.13923872 ..., -0.099      -0.05300004
 -0.03300001]","[-0.23033507  0.0646591   0.03522582 ..., -0.13        0.02000003 -0.162     ]","[-0.24388199  0.23558441 -0.10113814 ..., -0.11800001 -0.136      -0.19      ]"
"[-0.26196994 -0.27680541 -0.19025258 ..., -0.20199998 -0.096      -0.09399998]","[-0.08163684 -0.07892535  0.2835251  ..., -0.214      -0.12400003 -0.028     ]","[ 0.02838295 -0.05225242  0.13623872 ..., -0.1        -0.05600004
 -0.02800001]","[-0.22833508  0.0606591   0.03922581 ..., -0.134       0.01600003 -0.16      ]","[-0.24188199  0.23958441 -0.09913814 ..., -0.12200001 -0.14       -0.192     ]"
"[-0.26096995 -0.27380541 -0.19325258 ..., -0.20499998 -0.097      -0.09699998]","[-0.08163683 -0.07892535  0.27952511 ..., -0.216      -0.12800003 -0.028     ]","[ 0.02638296 -0.05025242  0.13423873 ..., -0.1        -0.05400004
 -0.02600001]","[-0.2273351   0.0576591   0.04222581 ..., -0.133       0.01500003 -0.157     ]","[-0.23988199  0.24158441 -0.09513814 ..., -0.12600001 -0.142      -0.192     ]"
"[-0.25796995 -0.27280541 -0.19225259 ..., -0.20999998 -0.102      -0.10199998]","[-0.08463683 -0.07592536  0.27452513 ..., -0.211      -0.12700003 -0.023     ]","[ 0.02738295 -0.05325242  0.13723873 ..., -0.097      -0.05500004
 -0.02900001]","[-0.2283351   0.0586591   0.04922581 ..., -0.138       0.01000003 -0.164     ]","[-0.24388199  0.24358441 -0.08913815 ..., -0.13200001 -0.14       -0.192     ]"
"[-0.25196997 -0.27280541 -0.19225259 ..., -0.21599998 -0.108      -0.10599998]","[-0.08563683 -0.07892536  0.27152514 ..., -0.212      -0.13000003 -0.02      ]","[ 0.02438296 -0.05025242  0.13223873 ..., -0.1        -0.05200004
 -0.02600001]","[-0.2263351   0.0566591   0.04722581 ..., -0.14        0.00800003 -0.164     ]","[-0.24688196  0.24458418 -0.08813815 ..., -0.13300001 -0.141      -0.195     ]"
"[-0.24896998 -0.27580541 -0.18925259 ..., -0.21499998 -0.111      -0.10499998]","[-0.08463683 -0.07992536  0.27052514 ..., -0.211      -0.13100003 -0.019     ]","[ 0.02438296 -0.05025242  0.13223873 ..., -0.1        -0.05000004
 -0.02200001]","[-0.23033511  0.05465911  0.04122581 ..., -0.146       0.01600003 -0.174     ]","[-0.24588196  0.23758419 -0.08913814 ..., -0.13200001 -0.144      -0.198     ]"
"[-0.24996997 -0.27880541 -0.18825259 ..., -0.21399998 -0.108      -0.10799998]","[-0.08863682 -0.07592536  0.26852514 ..., -0.215      -0.12700003 -0.021     ]","[ 0.02338296 -0.05125242  0.13323873 ..., -0.101      -0.05300004
 -0.01700001]","[-0.23133511  0.05565911  0.04022581 ..., -0.145       0.01700003 -0.175     ]","[-0.24288197  0.23458419 -0.09213814 ..., -0.13500001 -0.143      -0.201     ]"
"[-0.24597001 -0.28280541 -0.19025259 ..., -0.21799998 -0.11       -0.10599998]","[-0.08763685 -0.07292536  0.26952514 ..., -0.212      -0.12800003 -0.024     ]","[ 0.02238297 -0.04825242  0.13023873 ..., -0.098      -0.05600004
 -0.01600001]","[-0.24033511  0.0666591   0.03722582 ..., -0.154       0.02200003 -0.176     ]","[-0.23988198  0.23758418 -0.09113815 ..., -0.13200001 -0.146      -0.204     ]"
"[-0.24597    -0.28480541 -0.19225259 ..., -0.21799998 -0.11       -0.10599998]","[-0.09163685 -0.07292536  0.26752514 ..., -0.21       -0.13200003 -0.026     ]","[ 0.02438297 -0.05025242  0.13223873 ..., -0.1        -0.05400004
 -0.01400001]","[-0.23833511  0.0686591   0.03522582 ..., -0.152       0.02000003 -0.178     ]","[-0.24188198  0.23958418 -0.09313815 ..., -0.13400001 -0.144      -0.202     ]"
"[-0.24796993 -0.28280545 -0.19425255 ..., -0.21399998 -0.112      -0.10799998]","[-0.09463684 -0.07392535  0.26852514 ..., -0.207      -0.12900003 -0.029     ]","[ 0.02538297 -0.04925242  0.13323873 ..., -0.099      -0.05300004
 -0.01500001]","[-0.23833511  0.0706591   0.03522582 ..., -0.154       0.02000003 -0.176     ]","[-0.24188198  0.24158418 -0.09313815 ..., -0.13800001 -0.146      -0.202     ]"
"[-0.24596993 -0.28680545 -0.19225256 ..., -0.21199998 -0.114      -0.10399998]","[-0.09963684 -0.06892536  0.27352514 ..., -0.206      -0.13200003 -0.024     ]","[ 0.02138298 -0.05525242  0.13923873 ..., -0.103      -0.05500004
 -0.01300001]","[-0.2413351   0.0736591   0.03622582 ..., -0.157       0.01900003 -0.179     ]","[-0.24488197  0.23858418 -0.09613815 ..., -0.13500001 -0.149      -0.205     ]"
"[-0.25196993 -0.29280545 -0.19825255 ..., -0.20799998 -0.116      -0.10199998]","[-0.10563684 -0.06692536  0.27952514 ..., -0.208      -0.13600003 -0.018     ]","[ 0.02338295 -0.05525242  0.13923872 ..., -0.103      -0.05500004
 -0.00900001]","[-0.2423351   0.0766591   0.03922582 ..., -0.162       0.01800003 -0.18      ]","[-0.25088197  0.24258418 -0.09013815 ..., -0.13700001 -0.153      -0.207     ]"
"[-0.25296995 -0.29180569 -0.20125254 ..., -0.20699998 -0.117      -0.10499998]","[-0.11163684 -0.06292536  0.27552515 ..., -0.208      -0.14000003 -0.014     ]","[ 0.02638295 -0.05825242  0.14223871 ..., -0.104      -0.05800004
 -0.01200001]","[-0.24233514  0.0766591   0.04122582 ..., -0.16        0.01800003 -0.176     ]","[-0.25388197  0.24158418 -0.08713815 ..., -0.14000001 -0.152      -0.204     ]"
"[-0.25696994 -0.29380569 -0.20725253 ..., -0.21099998 -0.117      -0.11099998]","[-0.11663684 -0.05992536  0.27652515 ..., -0.203      -0.14100003 -0.013     ]","[ 0.02838295 -0.06025242  0.14423871 ..., -0.102      -0.05600004
 -0.01000001]","[-0.24433514  0.07665909  0.04122585 ..., -0.16        0.01600003 -0.178     ]","[-0.25588197  0.23758417 -0.08913814 ..., -0.14200001 -0.156      -0.2       ]"
"[-0.25996994 -0.29480569 -0.20625253 ..., -0.21399998 -0.118      -0.11199998]","[-0.11563684 -0.05892536  0.28152514 ..., -0.208      -0.14600003 -0.012     ]","[ 0.02738295 -0.05925242  0.14323871 ..., -0.101      -0.05700004
 -0.00900001]","[-0.24333514  0.07365906  0.03822587 ..., -0.161       0.01700003 -0.181     ]","[-0.25888196  0.24058417 -0.08613814 ..., -0.14100001 -0.159      -0.203     ]"
"[-0.26796993 -0.30280569 -0.20025254 ..., -0.22199998 -0.114      -0.11199998]","[-0.11763684 -0.05892536  0.28352514 ..., -0.212      -0.14200003 -0.012     ]","[ 0.03138294 -0.05525242  0.14323872 ..., -0.097      -0.05500004
 -0.01100001]","[-0.24233514  0.06865906  0.04122585 ..., -0.166       0.02000003 -0.182     ]","[-0.25588197  0.23758417 -0.08713807 ..., -0.13800001 -0.162      -0.204     ]"
"[-0.26396994 -0.2988057  -0.19625254 ..., -0.21799998 -0.112      -0.10799998]","[-0.11963683 -0.06092536  0.28152516 ..., -0.214      -0.14400003 -0.006     ]","[ 0.03438294 -0.05425242  0.14223872 ..., -0.09999999 -0.05400004
 -0.00800001]","[-0.24433501  0.06465907  0.04522585 ..., -0.168       0.01800003 -0.186     ]","[-0.25788196  0.23958417 -0.08513807 ..., -0.13600001 -0.164      -0.202     ]"
"[-0.25696994 -0.2978057  -0.19325254 ..., -0.21299998 -0.109      -0.10899998]","[-0.11763683 -0.05892537  0.27952516 ..., -0.212      -0.14200003 -0.004     ]","[ 0.03638293 -0.05625242  0.14623872 ..., -0.09999999 -0.05600004
 -0.00400001]","[-0.23933501  0.05965907  0.04822585 ..., -0.173       0.01700003 -0.193     ]","[-0.25888197  0.2405842  -0.08213807 ..., -0.13700001 -0.167      -0.199     ]"
"[-0.25796994 -0.3008057  -0.19825253 ..., -0.21599998 -0.112      -0.11399998]","[-0.11763683 -0.06092536  0.27752517 ..., -0.212      -0.14000003 -0.004     ]","[ 0.03538293 -0.05525242  0.14523872 ..., -0.09899999 -0.05900004
  0.00099999]","[-0.23633501  0.05465908  0.04322593 ..., -0.17        0.01400003 -0.194     ]","[-0.26188195  0.2375842  -0.07913809 ..., -0.14200001 -0.168      -0.2       ]"
"[-0.25396995 -0.3008057  -0.20225253 ..., -0.21599998 -0.112      -0.11799998]","[-0.12163682 -0.06292536  0.28152517 ..., -0.208      -0.13800003  0.004     ]","[ 0.03238294 -0.05625242  0.14823872 ..., -0.09999999 -0.05800004
  0.00799999]","[-0.23533501  0.05365908  0.04222594 ..., -0.169       0.01300003 -0.195     ]","[-0.26388194  0.2415842  -0.07913808 ..., -0.14000001 -0.172      -0.196     ]"
"[-0.24796995 -0.2948057  -0.20625254 ..., -0.21999998 -0.108      -0.11399998]","[-0.12263682 -0.06192536  0.28052517 ..., -0.207      -0.13900003  0.003     ]","[ 0.03038294 -0.05425243  0.15023871 ..., -0.09799999 -0.05600004
  0.00999999]","[-0.23133502  0.05165959  0.04422593 ..., -0.171       0.01500003 -0.199     ]","[-0.26488194  0.2405842  -0.08013808 ..., -0.13900001 -0.173      -0.197     ]"
"[-0.24496995 -0.2898057  -0.21125253 ..., -0.22299998 -0.105      -0.11099998]","[-0.12963682 -0.06292534  0.28352512 ..., -0.2        -0.13600003 -0.008     ]","[ 0.02738294 -0.05125243  0.14723871 ..., -0.09899999 -0.05300004
  0.01099999]","[-0.23433502  0.06065958  0.04722592 ..., -0.17        0.00800003 -0.204     ]","[-0.2578819   0.23558419 -0.06913809 ..., -0.13000001 -0.172      -0.196     ]"
"[-0.24596996 -0.2908057  -0.21025254 ..., -0.21999998 -0.108      -0.10999998]","[-0.12763682 -0.06492534  0.28552512 ..., -0.202      -0.13400003 -0.006     ]","[ 0.02838292 -0.0542524   0.14223871 ..., -0.09399999 -0.04800004
  0.00399999]","[-0.23333502  0.06165958  0.04622592 ..., -0.171       0.00700003 -0.205     ]","[-0.2558856   0.23758419 -0.07113809 ..., -0.13200001 -0.174      -0.198     ]"
"[-0.24397015 -0.28680577 -0.20825254 ..., -0.21599998 -0.112      -0.10999998]","[-0.12663682 -0.06592535  0.28652515 ..., -0.201      -0.13100003 -0.009     ]","[ 0.03238291 -0.0562524   0.1462387  ..., -0.09199999 -0.05200004
  0.00199999]","[-0.22733503  0.05565959  0.05022592 ..., -0.171       0.00300003 -0.207     ]","[-0.25888561  0.24458419 -0.07613809 ..., -0.13500001 -0.181      -0.201     ]"
"[-0.24497015 -0.28780576 -0.20325254 ..., -0.22099998 -0.113      -0.11499998]","[-0.13363682 -0.05692535  0.28952514 ..., -0.196      -0.13600003 -0.002     ]","[ 0.03338291 -0.0552524   0.1432387  ..., -0.08899999 -0.05300004
  0.00299999]","[-0.22933503  0.05765959  0.05222592 ..., -0.169       0.00300003 -0.211     ]","[-0.26188561  0.24758419 -0.07313809 ..., -0.13400002 -0.184      -0.198     ]"
"[-0.24397015 -0.28680576 -0.20225256 ..., -0.22399998 -0.118      -0.11199998]","[ -1.33636820e-01  -5.89253466e-02   2.91525135e-01 ...,  -1.96000001e-01
  -1.38000027e-01  -3.30426210e-09]","[ 0.03338291 -0.0552524   0.14723868 ..., -0.09099999 -0.05700004
  0.00499999]","[-0.22733504  0.05365959  0.04822593 ..., -0.171       0.00300003 -0.213     ]","[-0.26188561  0.24958419 -0.07513809 ..., -0.13400002 -0.188      -0.202     ]"
"[-0.24397015 -0.28280576 -0.20225255 ..., -0.22799998 -0.124      -0.10599998]","[-0.12363683 -0.05092536  0.29752513 ..., -0.198      -0.14800003  0.004     ]","[ 0.03838288 -0.0582524   0.14623868 ..., -0.08999999 -0.05800004
  0.00399999]","[-0.23033503  0.05665957  0.04922592 ..., -0.174       0.00400003 -0.216     ]","[-0.25788561  0.25358419 -0.07713809 ..., -0.13800002 -0.184      -0.198     ]"
"[-0.23997016 -0.28280577 -0.20425256 ..., -0.22599998 -0.126      -0.09999998]","[-0.12263683 -0.04992536  0.29852513 ..., -0.197      -0.14900003  0.003     ]","[ 0.03638288 -0.0562524   0.14823868 ..., -0.08799999 -0.06000004
  0.00599999]","[-0.23333503  0.05565957  0.04622592 ..., -0.175       0.00700003 -0.221     ]","[-0.25288561  0.25458419 -0.08213809 ..., -0.14100002 -0.177      -0.191     ]"
"[-0.24197016 -0.28480577 -0.20425256 ..., -0.22799998 -0.124      -0.09799998]","[-0.12463683 -0.04392538  0.29452514 ..., -0.203      -0.14900003 -0.001     ]","[ 0.03438288 -0.0542524   0.14823868 ..., -0.08999999 -0.06200004
  0.00599999]","[-0.23433503  0.05665957  0.04322598 ..., -0.172       0.00600003 -0.224     ]","[-0.25588561  0.25758419 -0.08513808 ..., -0.14000002 -0.174      -0.19      ]"
"[-0.24497016 -0.27980577 -0.21125256 ..., -0.22499998 -0.121      -0.10099998]","[-0.12763681 -0.04292538  0.29552514 ..., -0.204      -0.15200003  0.002     ]","[  2.43828903e-02  -5.02524032e-02   1.48238527e-01 ...,  -9.19999907e-02
  -5.40000401e-02  -6.93342475e-09]","[-0.23033505  0.05865957  0.041226   ..., -0.176       0.00200003 -0.23      ]","[-0.25288561  0.26058418 -0.08413809 ..., -0.14300002 -0.173      -0.187     ]"
"[-0.24797015 -0.28280577 -0.21425255 ..., -0.22799998 -0.118      -0.09799998]","[-0.12463681 -0.04192538  0.29652512 ..., -0.207      -0.15100003  0.003     ]","[ 0.02638289 -0.0482524   0.14623853 ..., -0.09399999 -0.05200004
 -0.00200001]","[-0.22933505  0.05765957  0.042226   ..., -0.177       0.00100003 -0.231     ]","[-0.24988562  0.26158418 -0.08513808 ..., -0.14400002 -0.17       -0.19      ]"
"[-0.24697015 -0.28180577 -0.21725255 ..., -0.22499998 -0.121      -0.10099998]","[-0.12163681 -0.03892541  0.29352513 ..., -0.208      -0.15400003  0.002     ]","[ 0.03138287 -0.04725241  0.14523853 ..., -0.09699999 -0.04900004
  0.00099999]","[-0.22433507  0.05665957  0.04922599 ..., -0.186       0.00400003 -0.228     ]","[-0.24788562  0.26358418 -0.08513808 ..., -0.14200002 -0.17       -0.188     ]"
"[-0.24797015 -0.28280577 -0.21825255 ..., -0.22599998 -0.124      -0.10399998]","[ -1.19636813e-01  -3.69254103e-02   2.91525139e-01 ...,  -2.10000001e-01
  -1.52000029e-01  -3.00967136e-09]","[ 0.03538287 -0.04325241  0.14923853 ..., -0.10099999 -0.04700004
 -0.00300001]","[-0.22233507  0.05865955  0.05122599 ..., -0.188       0.00600003 -0.23      ]","[-0.24488562  0.26058419 -0.08213809 ..., -0.13900002 -0.173      -0.185     ]"
"[-0.24597015 -0.28480577 -0.22025255 ..., -0.22399998 -0.122      -0.10599998]","[-0.11863681 -0.03592541  0.29052514 ..., -0.209      -0.15300003  0.001     ]","[ 0.03238286 -0.04025241  0.14823853 ..., -0.10199999 -0.04800004
 -0.00600001]","[-0.22333507  0.05765955  0.05022599 ..., -0.189       0.00700003 -0.231     ]","[-0.24188562  0.25758419 -0.08313809 ..., -0.14000002 -0.18       -0.18      ]"
"[-0.24297021 -0.29180577 -0.22125255 ..., -0.22299998 -0.123      -0.10899998]","[-0.12963681 -0.02892543  0.28752517 ..., -0.212      -0.15400003  0.012     ]","[ 0.03038286 -0.03625241  0.14823853 ..., -0.10599999 -0.05000004
 -0.00800001]","[-0.21833507  0.05465955  0.05322599 ..., -0.194       0.00600003 -0.222     ]","[-0.23988562  0.25958419 -0.08513809 ..., -0.14200002 -0.18       -0.178     ]"
"[-0.24397021 -0.29280577 -0.22425255 ..., -0.21999998 -0.126      -0.11199998]","[-0.13163681 -0.03092543  0.28552517 ..., -0.214      -0.15600003  0.01      ]","[ 0.02638286 -0.03225241  0.14623853 ..., -0.10199999 -0.04800004
 -0.00800001]","[-0.21633507  0.05265955  0.05122606 ..., -0.196       0.00800003 -0.22      ]","[-0.23388562  0.26558416 -0.09313811 ..., -0.15000002 -0.17999999 -0.178     ]"
"[-0.25197021 -0.29480576 -0.22425255 ..., -0.22199998 -0.126      -0.11799998]","[-0.13263684 -0.03392543  0.28052518 ..., -0.219      -0.15700003  0.001     ]","[ 0.02438287 -0.03625241  0.14823853 ..., -0.10599999 -0.04400004
 -0.00400001]","[-0.21333507  0.04765955  0.05022606 ..., -0.197       0.00900003 -0.219     ]","[-0.23488562  0.26658416 -0.09413811 ..., -0.15100002 -0.17899999 -0.179     ]"
"[-0.24797021 -0.29880576 -0.22025255 ..., -0.21799998 -0.122      -0.11999998]","[-0.13363684 -0.03092543  0.27752519 ..., -0.218      -0.15600003  0.004     ]","[ 0.02438287 -0.04025241  0.15223853 ..., -0.10999999 -0.04400004
 -0.00600001]","[-0.21233507  0.05265955  0.05522606 ..., -0.196       0.00200003 -0.222     ]","[-0.23388562  0.26958416 -0.09313811 ..., -0.15400002 -0.18199999 -0.176     ]"
"[-0.24697021 -0.30580576 -0.21525255 ..., -0.21499998 -0.121      -0.12499998]","[-0.13263684 -0.02992543  0.27652519 ..., -0.217      -0.15700003  0.005     ]","[ 0.03038286 -0.03425241  0.15423853 ..., -0.10799999 -0.04400004
 -0.00400001]","[-0.21433507  0.05265954  0.05322606 ..., -0.196       0.00200003 -0.22      ]","[-0.23588562  0.27358414 -0.09913811 ..., -0.15000002 -0.18999999 -0.184     ]"
"[-0.24197022 -0.30880575 -0.21425259 ..., -0.21199998 -0.124      -0.11999998]","[-0.12363685 -0.03692542  0.2735252  ..., -0.226      -0.15200003  0.016     ]","[ 0.03338286 -0.03125241  0.15123853 ..., -0.10699999 -0.04700004
 -0.00300001]","[-0.21833507  0.05865951  0.05322605 ..., -0.198      -0.00399997 -0.214     ]","[-0.23688561  0.27258414 -0.09813811 ..., -0.15100002 -0.18899999 -0.185     ]"
"[-0.24197022 -0.30680575 -0.21625259 ..., -0.21399998 -0.124      -0.11799998]","[-0.12163685 -0.03892542  0.27552519 ..., -0.228      -0.15400003  0.014     ]","[  3.83828518e-02  -3.62524058e-02   1.50238589e-01 ...,  -1.09999991e-01
  -5.00000404e-02  -7.02778062e-09]","[-0.22133507  0.06165951  0.05222605 ..., -0.201      -0.00699997 -0.213     ]","[-0.23488562  0.26858414 -0.10013812 ..., -0.15100002 -0.19299999 -0.181     ]"
"[-0.24597021 -0.30280575 -0.21825259 ..., -0.21199998 -0.12       -0.11599998]","[-0.11863684 -0.04192542  0.27852515 ..., -0.227      -0.15700003  0.013     ]","[ 0.03538286 -0.0372524   0.15123859 ..., -0.10699999 -0.04700004
  0.00299999]","[-0.22433507  0.06465951  0.06122604 ..., -0.196      -0.01399997 -0.214     ]","[-0.23588518  0.26758414 -0.10313811 ..., -0.15400002 -0.19399999 -0.182     ]"
"[-0.24497021 -0.29980575 -0.21525259 ..., -0.21499998 -0.121      -0.11699998]","[-0.11563688 -0.04092542  0.27552515 ..., -0.228      -0.15400003  0.016     ]","[ 0.03138286 -0.0392524   0.14723859 ..., -0.10699999 -0.04900004
  0.00099999]","[-0.22633507  0.06465955  0.06322604 ..., -0.198      -0.01399997 -0.216     ]","[-0.23588518  0.26158415 -0.1091381  ..., -0.16000002 -0.19999999 -0.182     ]"
"[-0.2459702  -0.30480582 -0.21225259 ..., -0.21999998 -0.112      -0.10999998]","[-0.11363688 -0.03492543  0.27152516 ..., -0.23       -0.14600003  0.018     ]","[ 0.03038307 -0.0362524   0.1442386  ..., -0.10999999 -0.04600004
  0.00399999]","[-0.22533508  0.06765954  0.06622604 ..., -0.201      -0.01499997 -0.217     ]","[-0.23288519  0.26258414 -0.1081381  ..., -0.16300002 -0.20299999 -0.181     ]"
"[-0.2459702  -0.30680582 -0.21025259 ..., -0.21999998 -0.11       -0.10999998]","[-0.10963689 -0.03092544  0.27552516 ..., -0.23       -0.14400003  0.014     ]","[ 0.03038307 -0.03025241  0.1382386  ..., -0.10999999 -0.04600004
  0.00799999]","[-0.21833509  0.06265957  0.06122604 ..., -0.206      -0.01799997 -0.222     ]","[-0.22988519  0.26358414 -0.10513811 ..., -0.16000002 -0.20599999 -0.18      ]"
"[-0.23797021 -0.30680579 -0.20625258 ..., -0.22199998 -0.104      -0.10799998]","[-0.10863689 -0.02992544  0.27652516 ..., -0.231      -0.14500003  0.013     ]","[ 0.02938308 -0.02725241  0.1392386  ..., -0.11299999 -0.04300004
  0.00899999]","[-0.21633514  0.06065957  0.06122603 ..., -0.206      -0.01999997 -0.224     ]","[-0.22788518  0.26558414 -0.11113739 ..., -0.16200002 -0.20999999 -0.176     ]"
"[-0.23697021 -0.30780579 -0.20525258 ..., -0.22299998 -0.105      -0.10699998]","[-0.1116377  -0.02692545  0.27552516 ..., -0.228      -0.14400003  0.014     ]","[ 0.03038307 -0.02425243  0.1362386  ..., -0.10999999 -0.04600004
  0.01199999]","[-0.21633514  0.06465925  0.06322603 ..., -0.21       -0.02399997 -0.22      ]","[-0.22388519  0.26758412 -0.10913739 ..., -0.16400002 -0.20799999 -0.18      ]"
"[-0.2339702  -0.30080579 -0.19825258 ..., -0.22799998 -0.102      -0.10399998]","[-0.1146377  -0.02392545  0.27852515 ..., -0.231      -0.14700003  0.015     ]","[ 0.02938307 -0.02325243  0.1372386  ..., -0.10899999 -0.04500004
  0.01099999]","[-0.21433514  0.06865924  0.06722603 ..., -0.214      -0.02199997 -0.218     ]","[-0.22588517  0.26958412 -0.11113739 ..., -0.16200002 -0.20999999 -0.182     ]"
"[-0.23597019 -0.29880579 -0.20025257 ..., -0.22599998 -0.1        -0.10199998]","[-0.11763771 -0.02492543  0.27152516 ..., -0.226      -0.15200003  0.018     ]","[ 0.03238306 -0.02625243  0.1422385  ..., -0.10599999 -0.04000004
  0.01199999]","[-0.22033514  0.06265925  0.06922603 ..., -0.218      -0.01999997 -0.212     ]","[-0.22688517  0.27058412 -0.10813742 ..., -0.15700002 -0.21499999 -0.181     ]"
"[-0.23497019 -0.29580579 -0.20125274 ..., -0.21699998 -0.101      -0.09499998]","[-0.11963771 -0.02692543  0.26952516 ..., -0.224      -0.15200003  0.016     ]","[ 0.03038306 -0.02825243  0.1442385  ..., -0.10399999 -0.04200004
  0.01399999]","[-0.21933514  0.05965922  0.06622603 ..., -0.217      -0.01899997 -0.209     ]","[-0.22188517  0.26958412 -0.11113742 ..., -0.15400002 -0.21999999 -0.178     ]"
"[-0.23197019 -0.29480579 -0.19825274 ..., -0.21399998 -0.102      -0.09799998]","[-0.11663771 -0.02592543  0.27252515 ..., -0.227      -0.15300003  0.017     ]","[ 0.02738307 -0.03325241  0.1472385  ..., -0.09699999 -0.04900004
  0.02099999]","[-0.21833514  0.05865923  0.06122604 ..., -0.222      -0.01599997 -0.206     ]","[-0.21988521  0.27158412 -0.11313741 ..., -0.15600002 -0.22199999 -0.176     ]"
"[-0.2289702  -0.29580579 -0.19525306 ..., -0.21499998 -0.103      -0.09699998]","[-0.11663771 -0.02392544  0.26852516 ..., -0.231      -0.15500003  0.013     ]","[ 0.02638307 -0.03025241  0.1502385  ..., -0.09599999 -0.05000004
  0.01799999]","[-0.21733514  0.05765923  0.06222604 ..., -0.223      -0.01499997 -0.205     ]","[-0.21888521  0.27058412 -0.11213741 ..., -0.15500002 -0.22099999 -0.177     ]"
"[-0.22997018 -0.29480579 -0.19825306 ..., -0.21799998 -0.102      -0.09999998]","[-0.1206377  -0.01992544  0.27252512 ..., -0.231      -0.15900003  0.015     ]","[ 0.02738307 -0.02925241  0.1512385  ..., -0.09499999 -0.04900004
  0.01699999]","[-0.22233513  0.05865925  0.05522601 ..., -0.23       -0.01999997 -0.206     ]","[-0.21488521  0.26658412 -0.11413741 ..., -0.15500002 -0.21699999 -0.181     ]"
"[-0.23297017 -0.29180579 -0.19725306 ..., -0.22299998 -0.099      -0.10099998]","[-0.11963771 -0.01692544  0.27552512 ..., -0.232      -0.16200003  0.012     ]","[ 0.02538307 -0.02725241  0.1512385  ..., -0.09099999 -0.04500004
  0.01499999]","[-0.22433512  0.06065924  0.05722599 ..., -0.232      -0.01799997 -0.208     ]","[-0.21188524  0.25958412 -0.11913741 ..., -0.16400002 -0.21999999 -0.19      ]"
"[-0.23597017 -0.29480578 -0.20025306 ..., -0.22399998 -0.102      -0.09999998]","[-0.11963771 -0.00892544  0.28352511 ..., -0.236      -0.16800003  0.01      ]","[ 0.02938307 -0.0312524   0.1552385  ..., -0.09299999 -0.04900004
  0.01499999]","[-0.22333512  0.06165924  0.05622599 ..., -0.233      -0.01899997 -0.207     ]","[-0.21388523  0.26158412 -0.12113741 ..., -0.16600002 -0.21799999 -0.19      ]"
"[-0.23397018 -0.29280578 -0.20225305 ..., -0.22599998 -0.104      -0.09799998]","[-0.11763771 -0.01092544  0.27952511 ..., -0.234      -0.17200003  0.014     ]","[ 0.03238307 -0.0282524   0.15223851 ..., -0.09399999 -0.05200004
  0.01799999]","[-0.22033512  0.06465924  0.06322598 ..., -0.228      -0.02599997 -0.202     ]","[-0.21988522  0.26758411 -0.11113742 ..., -0.17200002 -0.22399999 -0.196     ]"
"[-0.23597017 -0.29480579 -0.20625305 ..., -0.23199998 -0.106      -0.09799998]","[-0.11463771 -0.01192544  0.27652512 ..., -0.233      -0.16700003  0.017     ]","[ 0.03838307 -0.02625241  0.15623851 ..., -0.09399999 -0.05800004
  0.01999999]","[-0.21833512  0.06265925  0.06522598 ..., -0.226      -0.02599997 -0.202     ]","[-0.2208852   0.26858411 -0.11013742 ..., -0.17300002 -0.22499999 -0.195     ]"
