policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[ 0.11715536  0.08837571 -0.02334142 ...,  0.38751491 -0.002      -0.055     ]","[-0.15122795  0.22406092 -0.04937624 ..., -0.45917694 -0.022      -0.09      ]","[-0.06901779  0.14746961 -0.07649281 ...,  0.47237688 -0.016      -0.054     ]","[-0.08899665  0.19825691  0.15899168 ...,  0.38206083 -0.0055     -0.0705    ]","[ 0.15192469 -0.19633804 -0.16745437 ..., -0.26817967 -0.002      -0.119     ]"
"[ 0.11515536  0.09037571 -0.02134142 ...,  0.38751491 -0.001      -0.057     ]","[-0.14922795  0.22606092 -0.05137624 ..., -0.45817694 -0.022      -0.089     ]","[-0.06951779  0.14796961 -0.07599281 ...,  0.47087688 -0.0155     -0.0535    ]","[-0.08749665  0.19975691  0.15749168 ...,  0.38056083 -0.004      -0.07      ]","[ 0.15242469 -0.19583804 -0.16795437 ..., -0.26767967 -0.0015     -0.1185    ]"
"[ 0.11515536  0.09037571 -0.02134142 ...,  0.38951491 -0.001      -0.058     ]","[-0.14972795  0.22556092 -0.05087624 ..., -0.45767694 -0.0235     -0.0875    ]","[-0.06801779  0.14646961 -0.07749281 ...,  0.47237688 -0.016      -0.054     ]","[-0.08949665  0.19775691  0.15949168 ...,  0.37956083 -0.006      -0.069     ]","[ 0.15392469 -0.19733804 -0.17045437 ..., -0.26517967 -0.001      -0.118     ]"
"[ 0.11565536  0.08887571 -0.02284142 ...,  0.38901491 -0.0015     -0.0575    ]","[-0.14922795  0.22406092 -0.04937624 ..., -0.45917694 -0.022      -0.088     ]","[-0.06951779  0.14796961 -0.07599281 ...,  0.47387688 -0.0145     -0.0525    ]","[-0.08899665  0.19825691  0.15899168 ...,  0.37906083 -0.0055     -0.0675    ]","[ 0.15442469 -0.19783804 -0.17095437 ..., -0.26667967 -0.0005     -0.1175    ]"
"[  1.17155357e-01   8.73757050e-02  -2.43414176e-02 ...,   3.88514913e-01
  -1.86053519e-09  -5.89999995e-02]","[-0.14822795  0.22506092 -0.05037624 ..., -0.45917694 -0.023      -0.089     ]","[-0.06901779  0.14746961 -0.07649281 ...,  0.47137688 -0.016      -0.053     ]","[-0.08849666  0.19875691  0.15849168 ...,  0.37756083 -0.007      -0.07      ]","[ 0.15642469 -0.19983804 -0.17295437 ..., -0.26867967  0.0015     -0.1165    ]"
"[ 0.11615536  0.08837571 -0.02334142 ...,  0.38851491  0.001      -0.059     ]","[-0.14922795  0.22406092 -0.04937624 ..., -0.46017694 -0.024      -0.09      ]","[-0.07001779  0.14846961 -0.07549281 ...,  0.47237688 -0.017      -0.054     ]","[-0.08799666  0.19925691  0.15799168 ...,  0.37706083 -0.0065     -0.0705    ]","[ 0.15492469 -0.19833804 -0.17245437 ..., -0.26817967  0.001      -0.117     ]"
"[ 0.11615536  0.08837571 -0.02334142 ...,  0.38751491  0.002      -0.061     ]","[-0.14872795  0.22456092 -0.04987624 ..., -0.45967694 -0.0235     -0.0895    ]","[-0.07201779  0.15046961 -0.07349281 ...,  0.47237688 -0.018      -0.054     ]","[-0.08749666  0.19975691  0.15749168 ...,  0.37756083 -0.006      -0.072     ]","[ 0.15492469 -0.19933804 -0.17245437 ..., -0.26617967  0.001      -0.12      ]"
"[ 0.11565536  0.0888757  -0.02284142 ...,  0.38601491  0.0005     -0.0595    ]","[-0.14822795  0.22306092 -0.04837624 ..., -0.46117694 -0.026      -0.089     ]","[-0.07401779  0.15146961 -0.07149281 ...,  0.47037688 -0.02       -0.057     ]","[-0.08799666  0.19925691  0.15799168 ...,  0.37806083 -0.0065     -0.0715    ]","[ 0.15642469 -0.20083804 -0.17395437 ..., -0.26667967  0.0025     -0.1185    ]"
"[ 0.11515536  0.08737571 -0.02234142 ...,  0.38551491  0.001      -0.06      ]","[-0.14822795  0.22306092 -0.04837624 ..., -0.46117694 -0.027      -0.09      ]","[-0.07101779  0.14846961 -0.07449281 ...,  0.46837688 -0.019      -0.059     ]","[-0.08749666  0.19975691  0.15749168 ...,  0.37756083 -0.006      -0.07      ]","[ 0.15892469 -0.20333804 -0.17645437 ..., -0.26617967  0.004      -0.119     ]"
"[ 0.11565536  0.08687571 -0.02284142 ...,  0.38501491  0.0025     -0.0585    ]","[-0.14872795  0.22256092 -0.04787624 ..., -0.46267694 -0.0245     -0.0915    ]","[-0.07051779  0.14796961 -0.07499281 ...,  0.46887688 -0.0195     -0.0585    ]","[-0.08899666  0.19825691  0.15899168 ...,  0.37906083 -0.0075     -0.0715    ]","[ 0.15842469 -0.20283804 -0.17695437 ..., -0.26467967  0.0045     -0.1195    ]"
"[ 0.11815536  0.08437571 -0.02534142 ...,  0.38351491  0.001      -0.057     ]","[-0.14822795  0.22306092 -0.04837624 ..., -0.46317694 -0.025      -0.09      ]","[-0.06901779  0.14646961 -0.07649281 ...,  0.47037688 -0.018      -0.059     ]","[-0.08749666  0.19975691  0.15749168 ...,  0.37756083 -0.006      -0.072     ]","[ 0.15592469 -0.20033804 -0.17445437 ..., -0.26517967  0.004      -0.12      ]"
"[ 0.11965536  0.08287571 -0.02684142 ...,  0.38501491  0.0005     -0.0565    ]","[-0.14672795  0.22456092 -0.04987624 ..., -0.46167694 -0.0255     -0.0915    ]","[-0.06701779  0.14346961 -0.07849281 ...,  0.46737688 -0.018      -0.055     ]","[-0.08799665  0.19925691  0.15799168 ...,  0.37806083 -0.0065     -0.0735    ]","[ 0.15692469 -0.20133804 -0.17545437 ..., -0.26717967  0.005      -0.122     ]"
"[  1.19155357e-01   8.33757057e-02  -2.63414176e-02 ...,   3.86514913e-01
  -1.86085355e-09  -5.49999995e-02]","[-0.14522795  0.22606092 -0.05137624 ..., -0.46117694 -0.027      -0.092     ]","[-0.06301779  0.13946961 -0.08249281 ...,  0.46437688 -0.016      -0.053     ]","[-0.08849665  0.19875691  0.15849168 ...,  0.37856083 -0.007      -0.073     ]","[ 0.15692469 -0.20133804 -0.17545437 ..., -0.26617967  0.005      -0.122     ]"
"[ 0.11815536  0.08437571 -0.02534142 ...,  0.38551491  0.001      -0.057     ]","[-0.14222795  0.22806092 -0.05337624 ..., -0.45917694 -0.029      -0.093     ]","[-0.06251779  0.13896961 -0.08299281 ...,  0.46487688 -0.0155     -0.0525    ]","[-0.08649665  0.20075691  0.15649168 ...,  0.37756083 -0.007      -0.075     ]","[ 0.15792469 -0.20233804 -0.17645437 ..., -0.26717967  0.004      -0.124     ]"
"[ 0.11765536  0.08487571 -0.02484142 ...,  0.38501491  0.0015     -0.0575    ]","[-0.14222795  0.22806092 -0.05337624 ..., -0.45817694 -0.029      -0.094     ]","[-0.06351779  0.13896961 -0.08199281 ...,  0.46687688 -0.0145     -0.0545    ]","[-0.08149665  0.20575691  0.15149168 ...,  0.37356083 -0.003      -0.077     ]","[ 0.15692469 -0.20133804 -0.17545437 ..., -0.26617967  0.005      -0.125     ]"
"[ 0.11815536  0.08437571 -0.02534142 ...,  0.38451491  0.001      -0.059     ]","[-0.14272795  0.22756092 -0.05287624 ..., -0.45767694 -0.0285     -0.0925    ]","[-0.06601779  0.14146961 -0.07949281 ...,  0.46837688 -0.017      -0.052     ]","[-0.07999666  0.20725691  0.14999168 ...,  0.37206083 -0.0045     -0.0765    ]","[ 0.15742469 -0.20183804 -0.17595437 ..., -0.26567967  0.0055     -0.1255    ]"
"[  1.17155357e-01   8.53757057e-02  -2.43414176e-02 ...,   3.85514913e-01
  -1.85911796e-09  -5.99999995e-02]","[-0.14422795  0.22606092 -0.05137624 ..., -0.45917694 -0.028      -0.092     ]","[-0.06701779  0.14146961 -0.07849281 ...,  0.47137688 -0.015      -0.052     ]","[-0.07849666  0.20875691  0.14849168 ...,  0.37156083 -0.005      -0.075     ]","[ 0.15542469 -0.19983804 -0.17395437 ..., -0.26467967  0.0045     -0.1275    ]"
"[ 0.11915536  0.08437571 -0.02534142 ...,  0.38551491 -0.002      -0.061     ]","[-0.14322795  0.22706092 -0.05237624 ..., -0.45917694 -0.029      -0.091     ]","[-0.06601779  0.14046961 -0.07949281 ...,  0.47237688 -0.014      -0.05      ]","[-0.08049665  0.20675691  0.15049168 ...,  0.37256083 -0.004      -0.078     ]","[ 0.15392469 -0.19833804 -0.17145437 ..., -0.26317967  0.004      -0.131     ]"
"[ 0.12065536  0.08287571 -0.02684142 ...,  0.38701491 -0.0005     -0.0625    ]","[-0.14522795  0.22506092 -0.05037624 ..., -0.45917694 -0.027      -0.093     ]","[-0.06501779  0.13946961 -0.08049281 ...,  0.47137688 -0.013      -0.052     ]","[-0.08099665  0.20625691  0.15099168 ...,  0.37306083 -0.0045     -0.0785    ]","[ 0.15492469 -0.19933804 -0.17245437 ..., -0.26217967  0.004      -0.131     ]"
"[  1.23155357e-01   8.03757058e-02  -2.93414176e-02 ...,   3.88514913e-01
  -1.87366524e-09  -6.19999995e-02]","[-0.14522795  0.22606092 -0.05037624 ..., -0.46017694 -0.029      -0.094     ]","[-0.06701779  0.14146961 -0.07849281 ...,  0.47037688 -0.015      -0.051     ]","[-0.07949666  0.20775691  0.14949168 ...,  0.37456083 -0.005      -0.077     ]","[ 0.15242469 -0.19683804 -0.16995437 ..., -0.26367967  0.0025     -0.1325    ]"
"[ 0.12265536  0.07987571 -0.02984142 ...,  0.38901491 -0.0005     -0.0605    ]","[-0.14622795  0.22606092 -0.05037624 ..., -0.46317694 -0.028      -0.093     ]","[-0.06801779  0.14246961 -0.07749281 ...,  0.46937688 -0.015      -0.05      ]","[-0.08099665  0.20625691  0.15099168 ...,  0.37506083 -0.0055     -0.0805    ]","[ 0.15242469 -0.19683804 -0.16995437 ..., -0.26367967  0.0015     -0.1325    ]"
"[ 0.12115536  0.08037571 -0.02834142 ...,  0.39051491 -0.002      -0.061     ]","[-0.14322795  0.22806092 -0.05337624 ..., -0.46317694 -0.031      -0.095     ]","[-0.07001779  0.14446961 -0.07549281 ...,  0.46637688 -0.018      -0.047     ]","[-0.08199665  0.20525691  0.15199168 ...,  0.37606083 -0.0065     -0.0825    ]","[  1.53924689e-01  -1.98338039e-01  -1.70454368e-01 ...,  -2.62179668e-01
  -9.30397007e-11  -1.30999999e-01]"
"[ 0.12115536  0.08037571 -0.02834142 ...,  0.39051491 -0.001      -0.061     ]","[-0.14472795  0.22656092 -0.05187624 ..., -0.46467694 -0.0295     -0.0965    ]","[-0.07151779  0.14596961 -0.07399281 ...,  0.46687688 -0.0175     -0.0465    ]","[-0.08249665  0.20475691  0.15249168 ...,  0.37656083 -0.007      -0.083     ]","[ 0.15292469 -0.19733804 -0.16945437 ..., -0.26317967 -0.001      -0.13      ]"
"[ 0.11965536  0.08187571 -0.02684142 ...,  0.39101491  0.0005     -0.0605    ]","[-0.14522795  0.22606092 -0.05137624 ..., -0.46517694 -0.031      -0.094     ]","[-0.07101779  0.14546961 -0.07449281 ...,  0.46637688 -0.019      -0.048     ]","[-0.08349665  0.20275691  0.15449168 ...,  0.37756083 -0.007      -0.084     ]","[ 0.15342469 -0.19783804 -0.16995437 ..., -0.26267967 -0.0005     -0.1295    ]"
"[ 0.11765536  0.08487571 -0.02484142 ...,  0.39501491  0.0025     -0.0625    ]","[-0.14522795  0.22606092 -0.05137624 ..., -0.46417694 -0.031      -0.094     ]","[-0.06951779  0.14396961 -0.07599281 ...,  0.46487688 -0.0195     -0.0485    ]","[-0.08549665  0.20075691  0.15649168 ...,  0.37856083 -0.008      -0.084     ]","[ 0.15192469 -0.19633804 -0.16945437 ..., -0.26117967 -0.002      -0.128     ]"
"[ 0.11815536  0.08437571 -0.02534142 ...,  0.39451491  0.002      -0.061     ]","[-0.14522795  0.22606092 -0.05137624 ..., -0.46117694 -0.03       -0.096     ]","[-0.06751779  0.14196961 -0.07799281 ...,  0.46287688 -0.0175     -0.0505    ]","[-0.08499665  0.20125691  0.15599168 ...,  0.37806083 -0.0075     -0.0835    ]","[ 0.15342469 -0.19783804 -0.17095437 ..., -0.26367967 -0.0015     -0.1255    ]"
"[ 0.11715536  0.08537571 -0.02434142 ...,  0.39551491  0.003      -0.061     ]","[-0.14322795  0.22806092 -0.05337624 ..., -0.46217694 -0.031      -0.098     ]","[-0.06901779  0.14346961 -0.07649281 ...,  0.46137688 -0.019      -0.049     ]","[-0.08649665  0.19975691  0.15749168 ...,  0.37956083 -0.009      -0.083     ]","[ 0.15392469 -0.19833804 -0.17145437 ..., -0.26517967 -0.001      -0.125     ]"
"[ 0.11515536  0.08737571 -0.02234142 ...,  0.39551491  0.004      -0.062     ]","[-0.14422795  0.22706092 -0.05237624 ..., -0.46317694 -0.03       -0.095     ]","[-0.07101779  0.14546961 -0.07449281 ...,  0.46237688 -0.02       -0.047     ]","[-0.08499665  0.20125691  0.15599168 ...,  0.37806083 -0.0075     -0.0815    ]","[ 0.15292469 -0.19733804 -0.17045437 ..., -0.26417967 -0.002      -0.126     ]"
"[ 0.11615536  0.08637571 -0.02334142 ...,  0.39651491  0.005      -0.061     ]","[-0.14322795  0.22806092 -0.05337624 ..., -0.46217694 -0.029      -0.091     ]","[-0.07001779  0.14446961 -0.07549281 ...,  0.46337688 -0.019      -0.048     ]","[-0.08349665  0.20275691  0.15449168 ...,  0.37756083 -0.006      -0.08      ]","[ 0.15192469 -0.19633804 -0.16945437 ..., -0.26117967 -0.002      -0.127     ]"
"[ 0.11615536  0.08637571 -0.02334142 ...,  0.39551491  0.003      -0.059     ]","[-0.14272795  0.22756092 -0.05287624 ..., -0.46067694 -0.0285     -0.0905    ]","[-0.06951779  0.14396961 -0.07599281 ...,  0.46187688 -0.0185     -0.0465    ]","[-0.08499665  0.20125691  0.15599168 ...,  0.37906083 -0.0075     -0.0785    ]","[ 0.15042469 -0.19483804 -0.16595437 ..., -0.26167967 -0.0035     -0.1295    ]"
"[ 0.11515536  0.08737571 -0.02234142 ...,  0.39551491  0.004      -0.059     ]","[-0.14472795  0.22456092 -0.04987624 ..., -0.46267694 -0.0295     -0.0935    ]","[-0.06901779  0.14346961 -0.07649281 ...,  0.46137688 -0.019      -0.046     ]","[-0.08599665  0.20025691  0.15699168 ...,  0.38106083 -0.0075     -0.0805    ]","[ 0.14892469 -0.19333804 -0.16645437 ..., -0.26217967 -0.005      -0.132     ]"
"[ 0.11415536  0.08737571 -0.02134142 ...,  0.39451491  0.005      -0.057     ]","[-0.14522795  0.22406092 -0.04937624 ..., -0.46417694 -0.029      -0.091     ]","[-0.06851779  0.14296961 -0.07699281 ...,  0.46087688 -0.0175     -0.0455    ]","[-0.08749665  0.19875691  0.15849168 ...,  0.38056083 -0.007      -0.08      ]","[ 0.14842469 -0.19283804 -0.16795437 ..., -0.26367967 -0.0065     -0.1335    ]"
"[ 0.11665536  0.08487571 -0.02384142 ...,  0.39401491  0.0035     -0.0565    ]","[-0.14622795  0.22306092 -0.04837624 ..., -0.46517694 -0.028      -0.091     ]","[-0.07001779  0.14446961 -0.07549281 ...,  0.46137688 -0.019      -0.047     ]","[-0.08749665  0.19875691  0.15849168 ...,  0.38056083 -0.007      -0.08      ]","[ 0.14692469 -0.19133804 -0.16945437 ..., -0.26417967 -0.006      -0.135     ]"
"[ 0.11815536  0.08337571 -0.02534142 ...,  0.39451491  0.002      -0.056     ]","[-0.14822795  0.22106092 -0.04637624 ..., -0.46817694 -0.031      -0.093     ]","[-0.06951779  0.14396961 -0.07599281 ...,  0.46087688 -0.0185     -0.0465    ]","[-0.08749665  0.19875691  0.15849168 ...,  0.38056083 -0.008      -0.081     ]","[ 0.14742469 -0.19183804 -0.16895437 ..., -0.26467967 -0.0055     -0.1355    ]"
"[ 0.11865536  0.08287571 -0.02584142 ...,  0.39601491 -0.0005     -0.0555    ]","[-0.14722795  0.22206092 -0.04737624 ..., -0.46917694 -0.032      -0.094     ]","[-0.07051779  0.14496961 -0.07499281 ...,  0.46187688 -0.0165     -0.0445    ]","[-0.08399665  0.20225691  0.15499168 ...,  0.37906083 -0.0055     -0.0805    ]","[ 0.14742469 -0.19183804 -0.16895437 ..., -0.26567967 -0.0075     -0.1345    ]"
"[ 0.11815536  0.08337571 -0.02534142 ...,  0.39651491  0.001      -0.055     ]","[-0.14772795  0.22156092 -0.04687624 ..., -0.46967694 -0.0315     -0.0935    ]","[-0.07001779  0.14446961 -0.07549281 ...,  0.46237688 -0.016      -0.043     ]","[-0.08449665  0.20175691  0.15549168 ...,  0.37956083 -0.004      -0.081     ]","[ 0.14792469 -0.19233804 -0.17045437 ..., -0.26517967 -0.009      -0.133     ]"
"[ 0.11915536  0.08237571 -0.02634142 ...,  0.39551491  0.001      -0.053     ]","[-0.14922795  0.22006092 -0.04537624 ..., -0.46917694 -0.03       -0.092     ]","[-0.06801779  0.14246961 -0.07749281 ...,  0.46137688 -0.016      -0.042     ]","[-0.08349665  0.20275691  0.15449168 ...,  0.37856083 -0.003      -0.083     ]","[ 0.14692469 -0.19133804 -0.17245437 ..., -0.26517967 -0.011      -0.132     ]"
"[ 0.11865536  0.08287571 -0.02584142 ...,  0.39601491  0.0015     -0.0525    ]","[-0.14922795  0.22006092 -0.04537624 ..., -0.46917694 -0.031      -0.092     ]","[-0.06751779  0.14196961 -0.07799281 ...,  0.46187688 -0.0155     -0.0405    ]","[-0.08349665  0.20275691  0.15449168 ...,  0.37956083 -0.002      -0.082     ]","[ 0.14692469 -0.19133804 -0.17245437 ..., -0.26517967 -0.009      -0.13      ]"
"[ 0.11915536  0.08237571 -0.02634142 ...,  0.39251491  0.003      -0.054     ]","[-0.14972795  0.21956092 -0.04487624 ..., -0.46767694 -0.0305     -0.0905    ]","[-0.06901779  0.14346961 -0.07649281 ...,  0.46037688 -0.014      -0.04      ]","[-0.08149665  0.20475691  0.15249168 ...,  0.37756083 -0.001      -0.082     ]","[ 0.14542469 -0.18983804 -0.17395437 ..., -0.26567967 -0.0085     -0.1285    ]"
"[ 0.12015536  0.08137571 -0.02734142 ...,  0.39451491  0.001      -0.053     ]","[-0.15022795  0.21906092 -0.04437624 ..., -0.46617694 -0.03       -0.091     ]","[-0.06901779  0.14346961 -0.07649281 ...,  0.46137688 -0.014      -0.039     ]","[-0.08099665  0.20525691  0.15199168 ...,  0.37706083 -0.0005     -0.0835    ]","[ 0.14392469 -0.18833804 -0.17545437 ..., -0.26517967 -0.01       -0.127     ]"
"[ 0.11965536  0.08187571 -0.02684142 ...,  0.39401491  0.0005     -0.0525    ]","[-0.15122795  0.21806092 -0.04337624 ..., -0.46517694 -0.031      -0.093     ]","[-0.06901779  0.14346961 -0.07749281 ...,  0.46337688 -0.014      -0.041     ]","[ -8.04966549e-02   2.05756908e-01   1.51491683e-01 ...,   3.77560830e-01
  -7.48697293e-10  -8.30000000e-02]","[ 0.14292469 -0.18733804 -0.17645437 ..., -0.26517967 -0.011      -0.126     ]"
"[ 0.11815536  0.08337571 -0.02534142 ...,  0.39551491  0.002      -0.052     ]","[-0.15122795  0.21806092 -0.04337624 ..., -0.46617694 -0.031      -0.093     ]","[-0.06801779  0.14246961 -0.07849281 ...,  0.46537688 -0.015      -0.043     ]","[-0.08099665  0.20525691  0.15199168 ...,  0.37706083  0.0015     -0.0845    ]","[ 0.14342469 -0.18783804 -0.17595437 ..., -0.26667967 -0.0095     -0.1245    ]"
"[ 0.11665536  0.08487571 -0.02384142 ...,  0.39701491  0.0035     -0.0535    ]","[-0.15122795  0.21806092 -0.04337624 ..., -0.46317694 -0.03       -0.091     ]","[-0.06801779  0.14246961 -0.07849281 ...,  0.46537688 -0.016      -0.043     ]","[-0.08049665  0.20575691  0.15149168 ...,  0.37656083  0.002      -0.085     ]","[ 0.14342469 -0.18783804 -0.17595437 ..., -0.26667967 -0.0105     -0.1265    ]"
"[ 0.11615536  0.08537571 -0.02334142 ...,  0.39651491  0.004      -0.055     ]","[-0.15222795  0.21706092 -0.04237624 ..., -0.46317694 -0.03       -0.089     ]","[-0.06801779  0.14246961 -0.07849281 ...,  0.46537688 -0.016      -0.047     ]","[-0.08099665  0.20525691  0.15199168 ...,  0.37706083  0.0015     -0.0865    ]","[ 0.14592469 -0.19033804 -0.17345437 ..., -0.26817967 -0.008      -0.126     ]"
"[ 0.11565536  0.08587571 -0.02284142 ...,  0.39601491  0.0045     -0.0555    ]","[-0.15072795  0.21856092 -0.04387624 ..., -0.46267694 -0.0285     -0.0875    ]","[-0.06651779  0.14096961 -0.07999281 ...,  0.46587688 -0.0155     -0.0475    ]","[-0.07949665  0.20675691  0.15049168 ...,  0.37656083  0.003      -0.085     ]","[ 0.14892469 -0.19333804 -0.16845437 ..., -0.27117967 -0.008      -0.124     ]"
"[ 0.11415536  0.08737571 -0.02134142 ...,  0.39751491  0.005      -0.057     ]","[-0.14922795  0.22006092 -0.04537624 ..., -0.46217694 -0.029      -0.088     ]","[-0.06801779  0.14246961 -0.07849281 ...,  0.46737688 -0.015      -0.047     ]","[-0.08049665  0.20575691  0.15149168 ...,  0.37756083  0.002      -0.086     ]","[ 0.15192469 -0.19633804 -0.16545437 ..., -0.27117967 -0.007      -0.125     ]"
"[ 0.11615536  0.08537571 -0.02334142 ...,  0.39851491  0.003      -0.056     ]","[-0.14822795  0.22106092 -0.04637624 ..., -0.46317694 -0.028      -0.085     ]","[-0.06751779  0.14196961 -0.07899281 ...,  0.46587688 -0.0145     -0.0465    ]","[-0.08099665  0.20525691  0.15199168 ...,  0.37706083  0.0025     -0.0855    ]","[ 0.15242469 -0.19683804 -0.16495437 ..., -0.27067967 -0.0065     -0.1265    ]"
"[ 0.11565536  0.08587571 -0.02284142 ...,  0.40001491  0.0035     -0.0575    ]","[-0.14772795  0.22156092 -0.04687624 ..., -0.46367694 -0.0295     -0.0835    ]","[-0.07001779  0.14446961 -0.07649281 ...,  0.46737688 -0.013      -0.048     ]","[-0.07949666  0.20675691  0.15049168 ...,  0.37756083  0.004      -0.084     ]","[ 0.15292469 -0.19733804 -0.16445437 ..., -0.26917967 -0.005      -0.128     ]"
"[ 0.11515536  0.08537571 -0.02234142 ...,  0.39951491  0.002      -0.06      ]","[-0.14822795  0.22106092 -0.04637624 ..., -0.46217694 -0.029      -0.084     ]","[-0.07101779  0.14546961 -0.07549281 ...,  0.46837688 -0.014      -0.049     ]","[-0.08149666  0.20475691  0.15249168 ...,  0.37756083  0.005      -0.082     ]","[ 0.15292469 -0.19733804 -0.16445437 ..., -0.26617967 -0.005      -0.132     ]"
"[ 0.11565536  0.08487571 -0.02184142 ...,  0.39901491  0.0015     -0.0605    ]","[-0.14622795  0.22306092 -0.04837624 ..., -0.46217694 -0.029      -0.086     ]","[-0.07151779  0.14596961 -0.07499281 ...,  0.46787688 -0.0145     -0.0485    ]","[-0.07999666  0.20625691  0.15099168 ...,  0.37606083  0.0045     -0.0835    ]","[ 0.15242469 -0.19683804 -0.16595437 ..., -0.26867967 -0.0045     -0.1345    ]"
"[  1.17155357e-01   8.33757060e-02  -2.33414182e-02 ...,   3.99514913e-01
  -1.87920484e-09  -6.19999995e-02]","[-0.14522795  0.22406092 -0.04937624 ..., -0.46017694 -0.029      -0.088     ]","[-0.07001779  0.14446961 -0.07649281 ...,  0.46737688 -0.014      -0.05      ]","[-0.07999666  0.20625691  0.15099168 ...,  0.37606083  0.0055     -0.0855    ]","[ 0.15392469 -0.19833804 -0.16445437 ..., -0.27017967 -0.005      -0.135     ]"
"[  1.18155357e-01   8.23757060e-02  -2.43414182e-02 ...,   4.01514913e-01
  -1.88078365e-09  -5.99999995e-02]","[-0.14372795  0.22556092 -0.05087624 ..., -0.45967694 -0.0285     -0.0895    ]","[-0.06951779  0.14396961 -0.07699281 ...,  0.46587688 -0.0155     -0.0485    ]","[-0.07849666  0.20775691  0.14949168 ...,  0.37556083  0.007      -0.084     ]","[ 0.15492469 -0.19933804 -0.16545437 ..., -0.27017967 -0.004      -0.134     ]"
"[ 0.11615536  0.08437571 -0.02234142 ...,  0.40251491  0.002      -0.058     ]","[-0.14422795  0.22506092 -0.05037624 ..., -0.46017694 -0.027      -0.091     ]","[-0.07201779  0.14646961 -0.07449281 ...,  0.46737688 -0.017      -0.046     ]","[-0.07899666  0.20625691  0.14999168 ...,  0.37706083  0.0075     -0.0825    ]","[ 0.15442469 -0.19883804 -0.16595437 ..., -0.27067967 -0.0045     -0.1345    ]"
"[ 0.11815536  0.08237571 -0.02434142 ...,  0.40151491  0.002      -0.056     ]","[-0.14322795  0.22606092 -0.05137624 ..., -0.46217694 -0.027      -0.093     ]","[-0.07401779  0.14846961 -0.07249281 ...,  0.46737688 -0.018      -0.046     ]","[-0.07949666  0.20575691  0.15049168 ...,  0.37756083  0.007      -0.083     ]","[ 0.15542469 -0.19983804 -0.16995436 ..., -0.26967967 -0.0045     -0.1345    ]"
"[ 0.11965536  0.08087571 -0.02584142 ...,  0.40001491  0.0015     -0.0565    ]","[-0.14322795  0.22606092 -0.05137624 ..., -0.46217694 -0.027      -0.094     ]","[-0.07401779  0.14846961 -0.07249281 ...,  0.46737688 -0.019      -0.046     ]","[-0.08049666  0.20475691  0.15149168 ...,  0.37856083  0.006      -0.084     ]","[ 0.15492469 -0.19933804 -0.16945436 ..., -0.27117967 -0.004      -0.134     ]"
"[ 0.12065536  0.07987571 -0.02684142 ...,  0.39901491  0.0015     -0.0585    ]","[-0.14172795  0.22756092 -0.05287624 ..., -0.46367694 -0.0245     -0.0925    ]","[-0.07201779  0.14646961 -0.07449281 ...,  0.46737688 -0.019      -0.046     ]","[-0.08099666  0.20425691  0.15199168 ...,  0.37906083  0.0045     -0.0835    ]","[ 0.15392469 -0.19833804 -0.16845436 ..., -0.27117967 -0.003      -0.134     ]"
"[ 0.11965536  0.08087571 -0.02584142 ...,  0.40101491  0.0025     -0.0605    ]","[-0.14322795  0.22606092 -0.05137624 ..., -0.46617694 -0.026      -0.091     ]","[-0.07351779  0.14796961 -0.07299281 ...,  0.46887688 -0.0205     -0.0465    ]","[-0.08149666  0.20375691  0.15249168 ...,  0.37856083  0.004      -0.084     ]","[ 0.15192469 -0.19633804 -0.16845436 ..., -0.27217967 -0.005      -0.134     ]"
"[ 0.12115536  0.07937571 -0.02734142 ...,  0.39951491  0.001      -0.06      ]","[-0.14322795  0.22606092 -0.05137624 ..., -0.46717694 -0.026      -0.091     ]","[-0.07501779  0.14946961 -0.07149281 ...,  0.46937688 -0.018      -0.048     ]","[-0.08049666  0.20475691  0.15149168 ...,  0.37756083  0.004      -0.086     ]","[ 0.15092469 -0.19533804 -0.16945436 ..., -0.27017967 -0.004      -0.135     ]"
"[  1.22155357e-01   7.83757060e-02  -2.83414182e-02 ...,   4.00514913e-01
  -1.87909868e-09  -5.89999995e-02]","[-0.14272795  0.22656092 -0.05187624 ..., -0.46567694 -0.0235     -0.0915    ]","[-0.07551779  0.14996961 -0.07099281 ...,  0.46987688 -0.0175     -0.0485    ]","[-0.07999666  0.20525691  0.15099168 ...,  0.37706083  0.0045     -0.0875    ]","[ 0.15142469 -0.19583804 -0.16895436 ..., -0.26967967 -0.0055     -0.1355    ]"
"[ 0.12165536  0.07887571 -0.02784142 ...,  0.40001491  0.0005     -0.0595    ]","[-0.14322795  0.22606092 -0.05137624 ..., -0.46617694 -0.024      -0.093     ]","[-0.07601779  0.15046961 -0.07049281 ...,  0.47137688 -0.016      -0.049     ]","[-0.08149666  0.20375691  0.15249168 ...,  0.37556083  0.004      -0.086     ]","[ 0.14992469 -0.19433804 -0.17045436 ..., -0.26917967 -0.004      -0.136     ]"
