policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[-0.15997477 -0.24880564 -0.1122517  ..., -0.13       -0.17000006 -0.006     ]","[-0.00562717 -0.16892289  0.23352345 ..., -0.168      -0.266      -0.12      ]","[ 0.0043829   0.121747    0.13623766 ..., -0.23200002 -0.01799978 -0.074     ]","[-0.12132438  0.09565879  0.04422737 ..., -0.239      -0.27300001 -0.035     ]","[-0.19988225  0.3315856   0.05259034 ..., -0.18399999 -0.24799998 -0.124     ]"
"[-0.16697476 -0.24380564 -0.11525166 ..., -0.127      -0.16300006 -0.001     ]","[-0.00362718 -0.17092289  0.23352345 ..., -0.17       -0.264      -0.122     ]","[ 0.0043829   0.119747    0.13623766 ..., -0.23200002 -0.01999978 -0.072     ]","[-0.12832438  0.09465879  0.04722736 ..., -0.236      -0.26800001 -0.038     ]","[-0.20088228  0.3305856   0.04959035 ..., -0.18299999 -0.24899998 -0.131     ]"
"[ -1.69974749e-01  -2.40805645e-01  -1.12251658e-01 ...,  -1.30000003e-01
  -1.60000060e-01  -1.80607954e-09]","[ 0.00037282 -0.16892289  0.2295235  ..., -0.168      -0.262      -0.12      ]","[ 0.0003829   0.11574704  0.12823766 ..., -0.24200002 -0.01999978 -0.074     ]","[-0.12832438  0.09465879  0.04922736 ..., -0.234      -0.26600001 -0.036     ]","[-0.20388227  0.3295856   0.05059034 ..., -0.17999999 -0.25199998 -0.134     ]"
"[-0.17197474 -0.23880558 -0.10625166 ..., -0.13       -0.16000006 -0.002     ]","[ 0.00137282 -0.1659229   0.2285235  ..., -0.167      -0.261      -0.119     ]","[-0.0006171   0.11474704  0.12723766 ..., -0.24100002 -0.02099978 -0.075     ]","[-0.13632438  0.09865878  0.05122742 ..., -0.228      -0.26800001 -0.038     ]","[-0.20388227  0.3275856   0.05459034 ..., -0.17799999 -0.25599998 -0.14      ]"
"[-0.16997475 -0.24280555 -0.11025164 ..., -0.128      -0.16200006 -0.004     ]","[-0.00362718 -0.1589229   0.2295235  ..., -0.162      -0.27       -0.11      ]","[-0.0076171   0.11374705  0.12023769 ..., -0.23800002 -0.01399978 -0.078     ]","[-0.13932438  0.10165877  0.05022742 ..., -0.227      -0.26500001 -0.037     ]","[-0.20788226  0.32558561  0.05859032 ..., -0.18199999 -0.25999998 -0.142     ]"
"[-0.16897474 -0.24380555 -0.10725165 ..., -0.129      -0.16500006 -0.005     ]","[-0.00362719 -0.1569229   0.2295235  ..., -0.162      -0.27       -0.108     ]","[-0.0056171   0.11174706  0.12223769 ..., -0.23600002 -0.01599978 -0.076     ]","[-0.14432438  0.10265876  0.05522733 ..., -0.232      -0.26400001 -0.042     ]","[-0.20788226  0.32758561  0.05859032 ..., -0.18199999 -0.26199998 -0.14      ]"
"[-0.16997506 -0.23880556 -0.11025164 ..., -0.13       -0.17200006 -0.002     ]","[ 0.00237281 -0.15492291  0.21952351 ..., -0.16       -0.274      -0.116     ]","[-0.0046171   0.11474706  0.12523769 ..., -0.23500002 -0.01699978
 -0.07700002]","[-0.14432438  0.10265899  0.05722733 ..., -0.232      -0.26400001 -0.04      ]","[-0.20988226  0.32358563  0.05459033 ..., -0.18799999 -0.26399998 -0.138     ]"
"[-0.16997506 -0.24080556 -0.11225164 ..., -0.13       -0.17400006 -0.004     ]","[ 0.00137281 -0.15392291  0.22052351 ..., -0.161      -0.273      -0.117     ]","[-0.0016171   0.11774704  0.12823769 ..., -0.23800002 -0.01599978
 -0.08000002]","[-0.15432438  0.09465899  0.05122733 ..., -0.226      -0.25800001 -0.034     ]","[-0.21088226  0.32258563  0.05559033 ..., -0.18899999 -0.26499998 -0.139     ]"
"[-0.17597505 -0.23680557 -0.10625229 ..., -0.13       -0.17000006 -0.008     ]","[-0.00562718 -0.15492291  0.21552351 ..., -0.172      -0.27400001 -0.12      ]","[ 0.00438289  0.11974703  0.13023769 ..., -0.24000002 -0.01599978
 -0.08600002]","[-0.15532438  0.09365899  0.05222733 ..., -0.225      -0.25900001 -0.033     ]","[-0.20388228  0.32958563  0.05259033 ..., -0.19799999 -0.25999998 -0.146     ]"
"[-0.17797505 -0.23480557 -0.10425229 ..., -0.132      -0.16800006 -0.01      ]","[-0.00762718 -0.15692291  0.21352352 ..., -0.174      -0.27600001 -0.118     ]","[ 0.0003829   0.11974701  0.13223769 ..., -0.23800002 -0.01599978
 -0.09000002]","[-0.15632436  0.096659    0.05122733 ..., -0.222      -0.26200001 -0.026     ]","[-0.20588227  0.32758563  0.05459033 ..., -0.19599999 -0.25799998 -0.148     ]"
"[-0.18097519 -0.23380557 -0.10325229 ..., -0.135      -0.16300006 -0.017     ]","[-0.00962721 -0.15692291  0.20952353 ..., -0.178      -0.28000001 -0.116     ]","[-0.00061716  0.12074701  0.13723778 ..., -0.23900002 -0.01899978
 -0.09100002]","[-0.15832436  0.09865896  0.04922733 ..., -0.22       -0.26000001 -0.024     ]","[-0.20588227  0.32758563  0.05459033 ..., -0.19399999 -0.25799998 -0.146     ]"
"[-0.17797521 -0.23080558 -0.10625229 ..., -0.132      -0.16000006 -0.014     ]","[-0.00762721 -0.16092291  0.21352351 ..., -0.18       -0.28200001 -0.118     ]","[-0.00561713  0.11974701  0.13823778 ..., -0.23800002 -0.02199978
 -0.08600002]","[-0.16132436  0.10365895  0.04822733 ..., -0.219      -0.25500001 -0.019     ]","[-0.20588225  0.33558562  0.05459033 ..., -0.20199999 -0.25599998 -0.146     ]"
"[-0.17597512 -0.22880558 -0.10625228 ..., -0.136      -0.16000006 -0.01      ]","[-0.00562721 -0.16292292  0.2175235  ..., -0.178      -0.28400005 -0.122     ]","[-0.00961713  0.11374701  0.14023777 ..., -0.23400002 -0.02399978
 -0.08600002]","[-0.16432436  0.10665895  0.04522733 ..., -0.222      -0.25200001 -0.016     ]","[-0.20988224  0.33958561  0.05059034 ..., -0.19999999 -0.25599998 -0.15      ]"
"[-0.17797512 -0.22680558 -0.11025228 ..., -0.14       -0.15600006 -0.014     ]","[-0.00662721 -0.16192292  0.2185235  ..., -0.177      -0.28300005 -0.123     ]","[-0.01361713  0.10974701  0.13423779 ..., -0.23600002 -0.02399978
 -0.08600002]","[-0.16832437  0.11065895  0.04122734 ..., -0.22       -0.25000001 -0.008     ]","[-0.21088214  0.34258561  0.05159055 ..., -0.19699999 -0.25699998 -0.153     ]"
"[-0.17897511 -0.21980559 -0.11525228 ..., -0.147      -0.15100006 -0.015     ]","[-0.00562723 -0.15892306  0.21752348 ..., -0.18       -0.27400005 -0.122     ]","[-0.01661712  0.10874702  0.13323779 ..., -0.23900002 -0.02099978
 -0.08100002]","[-0.16632437  0.11265894  0.03922744 ..., -0.218      -0.25400001 -0.01      ]","[-0.20588214  0.34758561  0.05659055 ..., -0.19199999 -0.25999998 -0.152     ]"
"[-0.17597512 -0.22480558 -0.12025228 ..., -0.148      -0.14600006 -0.018     ]","[-0.00362724 -0.16092306  0.21952347 ..., -0.182      -0.27600005
 -0.12399999]","[-0.01361713  0.10774702  0.13223779 ..., -0.24200002 -0.01999978
 -0.08000002]","[-0.16532437  0.10965894  0.0382275  ..., -0.215      -0.26100001 -0.009     ]","[-0.20188215  0.35158561  0.05459055 ..., -0.19399999 -0.26599998 -0.148     ]"
"[-0.17197512 -0.23080555 -0.12425227 ..., -0.146      -0.14200006 -0.014     ]","[-0.00262724 -0.15992306  0.21852348 ..., -0.181      -0.27700005
 -0.12499999]","[-0.01161713  0.10974702  0.13423778 ..., -0.24200002 -0.02199978
 -0.08000002]","[-0.17032436  0.11265893  0.04122747 ..., -0.216      -0.26200001 -0.006     ]","[-0.20788214  0.35358561  0.05259055 ..., -0.19399999 -0.26199998 -0.148     ]"
"[-0.16597513 -0.23480554 -0.12425227 ..., -0.148      -0.14600006 -0.018     ]","[-0.00562722 -0.15492306  0.22352347 ..., -0.186      -0.27600005 -0.12      ]","[-0.01361713  0.10574703  0.13223783 ..., -0.24600002 -0.02799978
 -0.07800002]","[-0.17032436  0.11265893  0.04122747 ..., -0.22       -0.26200001 -0.012     ]","[-0.21288213  0.35458561  0.04759055 ..., -0.19299999 -0.26099998 -0.147     ]"
"[-0.16097526 -0.23580554 -0.12125227 ..., -0.151      -0.14900006 -0.021     ]","[-0.00362723 -0.15292306  0.22552347 ..., -0.188      -0.27800005 -0.118     ]","[-0.01461713  0.10274703  0.13323783 ..., -0.24500002 -0.02699978
 -0.08100002]","[-0.17232432  0.11465891  0.04722746 ..., -0.218      -0.26400001 -0.01      ]","[-0.21388212  0.35958561  0.05259055 ..., -0.19199999 -0.25999998 -0.144     ]"
"[-0.16597525 -0.24280553 -0.12625227 ..., -0.158      -0.15600006 -0.024     ]","[-0.00262723 -0.14992306  0.23052346 ..., -0.191      -0.27700005 -0.115     ]","[-0.01361713  0.10574703  0.13423782 ..., -0.24400002 -0.03399978
 -0.08000002]","[-0.17432432  0.11465891  0.04922746 ..., -0.22       -0.26200001 -0.012     ]","[-0.21388212  0.35958561  0.05659054 ..., -0.19199999 -0.26199998 -0.144     ]"
"[-0.16497526 -0.24380553 -0.12525227 ..., -0.159      -0.15700006 -0.027     ]","[ 0.00037277 -0.15292306  0.22752351 ..., -0.188      -0.28000005 -0.114     ]","[-0.01161713  0.10774703  0.13623782 ..., -0.24400002 -0.03599978
 -0.08000002]","[-0.1763243   0.11465892  0.05522746 ..., -0.218      -0.26800001 -0.01      ]","[-0.21988211  0.35358562  0.05259055 ..., -0.18599999 -0.25799998 -0.142     ]"
"[-0.16197528 -0.24080554 -0.11825228 ..., -0.16       -0.16000006 -0.022     ]","[ 0.00637274 -0.15892305  0.22352351 ..., -0.192      -0.27600005 -0.114     ]","[-0.02161712  0.09974718  0.13223786 ..., -0.24400002 -0.03999978
 -0.08200002]","[-0.1753243   0.11765892  0.05422746 ..., -0.217      -0.26900001 -0.009     ]","[-0.22088211  0.35458562  0.05159055 ..., -0.18499999 -0.25699998 -0.141     ]"
"[-0.16197527 -0.24280554 -0.11825228 ..., -0.158      -0.16000006 -0.02      ]","[ 0.01037273 -0.15492306  0.22552351 ..., -0.196      -0.27400005 -0.112     ]","[-0.02261712  0.09874718  0.13123786 ..., -0.24300002 -0.03899978
 -0.08100002]","[-0.17632419  0.11265892  0.04922746 ..., -0.212      -0.26200001 -0.006     ]","[-0.21888211  0.35658562  0.04959056 ..., -0.19099999 -0.25499998 -0.139     ]"
"[-0.16797527 -0.23680554 -0.11425228 ..., -0.162      -0.17000006 -0.026     ]","[ 0.01237272 -0.15292307  0.22352352 ..., -0.194      -0.27600005
 -0.11399999]","[-0.01761712  0.09174719  0.13223786 ..., -0.24400002 -0.04599978
 -0.08000002]","[-0.17632419  0.11065892  0.04922746 ..., -0.212      -0.26000001 -0.006     ]","[-0.2228821   0.35858561  0.05159055 ..., -0.19299999 -0.25699998 -0.139     ]"
"[-0.16897527 -0.23780554 -0.11525228 ..., -0.161      -0.17100006 -0.027     ]","[ 0.01537271 -0.15592307  0.22452352 ..., -0.193      -0.28300005
 -0.11299999]","[-0.01961712  0.09374719  0.13423786 ..., -0.24600002 -0.04399978
 -0.08200002]","[-0.1703242   0.11265892  0.04922746 ..., -0.208      -0.26400001 -0.004     ]","[-0.2198821   0.35558561  0.04859056 ..., -0.18999999 -0.25999998 -0.136     ]"
"[-0.16697525 -0.23380555 -0.11725229 ..., -0.157      -0.17900006 -0.027     ]","[ 0.01237273 -0.15492307  0.22152354 ..., -0.19       -0.28600005
 -0.11399999]","[-0.02261712  0.10074718  0.14123785 ..., -0.25100002 -0.03699978
 -0.08500002]","[-0.16832418  0.10665895  0.04522743 ..., -0.208      -0.26000001 -0.006     ]","[-0.2178821   0.3615856   0.04659055 ..., -0.18199999 -0.25799998 -0.13      ]"
"[-0.16597525 -0.23680554 -0.11425229 ..., -0.158      -0.18200006 -0.03      ]","[ 0.01637272 -0.15292307  0.22352353 ..., -0.19       -0.28800005
 -0.11799999]","[-0.02361712  0.10174718  0.14423784 ..., -0.25400002 -0.03999978
 -0.08200002]","[-0.1663242   0.10665893  0.04522743 ..., -0.208      -0.25800001 -0.008     ]","[-0.22188209  0.3595856   0.04259056 ..., -0.17999999 -0.25399998 -0.128     ]"
"[-0.16397523 -0.23880553 -0.11825228 ..., -0.156      -0.18200006 -0.032     ]","[ 0.01237273 -0.15492297  0.22552353 ..., -0.188      -0.29000005
 -0.11799999]","[-0.02361712  0.10374717  0.14023785 ..., -0.25800002 -0.04199978
 -0.08000002]","[-0.16532418  0.10565896  0.04222744 ..., -0.211      -0.26100001 -0.011     ]","[-0.22888209  0.3585856   0.03959056 ..., -0.17499999 -0.24899998 -0.129     ]"
"[-0.16797523 -0.23480555 -0.12225228 ..., -0.154      -0.17800006 -0.036     ]","[ 0.01637272 -0.154923    0.22552346 ..., -0.186      -0.28600005
 -0.11999999]","[-0.02561712  0.10574719  0.13623785 ..., -0.25400002 -0.04199978
 -0.08400002]","[-0.16232419  0.10665895  0.04122718 ..., -0.212      -0.26400001 -0.006     ]","[-0.23388206  0.35358561  0.04459056 ..., -0.17599999 -0.24999998 -0.126     ]"
"[-0.17497522 -0.23780554 -0.12925228 ..., -0.153      -0.17900006 -0.039     ]","[ 0.02037272 -0.15292301  0.22752346 ..., -0.188      -0.28600005
 -0.12199999]","[-0.02861712  0.11074718  0.13323785 ..., -0.25100002 -0.04499978
 -0.08500002]","[-0.15832419  0.10665895  0.03722718 ..., -0.212      -0.26600001 -0.002     ]","[-0.22888206  0.35258554  0.04559056 ..., -0.17899999 -0.25299998 -0.127     ]"
"[-0.17797522 -0.23880554 -0.12625228 ..., -0.156      -0.18200006 -0.036     ]","[ 0.01237272 -0.15892301  0.22152347 ..., -0.184      -0.29000005
 -0.12599999]","[-0.03161712  0.10774719  0.13023785 ..., -0.24800002 -0.04599978
 -0.08800002]","[-0.15532419  0.10365895  0.03422718 ..., -0.209      -0.27100001 -0.001     ]","[-0.23088203  0.35258564  0.04759055 ..., -0.18499999 -0.25699998 -0.121     ]"
"[-0.18397521 -0.24080554 -0.12025232 ..., -0.162      -0.18400006 -0.03      ]","[ 0.00937273 -0.15792301  0.2205235  ..., -0.185      -0.28900005
 -0.12899999]","[-0.03361712  0.10774708  0.12823785 ..., -0.24400002 -0.04799978
 -0.09200002]","[-0.1523242   0.10465894  0.03722717 ..., -0.206      -0.27600001  0.002     ]","[-0.23388202  0.35358563  0.05059055 ..., -0.18799999 -0.25999998 -0.124     ]"
"[-0.18597518 -0.24480553 -0.11825231 ..., -0.164      -0.18000006 -0.034     ]","[ 0.00237274 -0.164923    0.21552352 ..., -0.19       -0.28800005
 -0.12599999]","[-0.03561712  0.10774705  0.12223786 ..., -0.24200002 -0.04799978
 -0.09400002]","[-0.1513242   0.10565894  0.03822717 ..., -0.207      -0.27700001  0.001     ]","[-0.23988205  0.35558563  0.05259055 ..., -0.19399999 -0.26199998 -0.126     ]"
"[-0.18497519 -0.24780553 -0.11925231 ..., -0.167      -0.17900006 -0.035     ]","[ 0.00037275 -0.166923    0.21552352 ..., -0.192      -0.29000005
 -0.12399999]","[-0.03861712  0.10674705  0.12123785 ..., -0.23700002 -0.04899978
 -0.09700002]","[-0.1483242   0.10865894  0.04122717 ..., -0.204      -0.27800001  0.004     ]","[-0.23988206  0.35158564  0.05459055 ..., -0.18999999 -0.26399998 -0.13      ]"
"[-0.18797519 -0.25080552 -0.11425232 ..., -0.174      -0.18400006 -0.04      ]","[ 0.00337274 -0.169923    0.21652351 ..., -0.199      -0.28900005
 -0.11699999]","[-0.04161711  0.10974704  0.12223785 ..., -0.23400002 -0.05199978
 -0.10000002]","[-0.1483242   0.10865894  0.04522717 ..., -0.204      -0.28200001  0.002     ]","[-0.23888207  0.35658563  0.05559055 ..., -0.18499999 -0.26499998 -0.133     ]"
"[-0.18897519 -0.24980552 -0.11525232 ..., -0.175      -0.18300006 -0.039     ]","[ 0.00637273 -0.166923    0.21552352 ..., -0.198      -0.28800005
 -0.11799999]","[-0.03961712  0.11174704  0.12423785 ..., -0.23400002 -0.05199978
 -0.10200002]","[-0.1503242   0.11265894  0.04722717 ..., -0.208      -0.28800001 -0.004     ]","[-0.24188206  0.35158574  0.05459055 ..., -0.18599999 -0.26999998 -0.13      ]"
"[-0.17997519 -0.24080553 -0.11025233 ..., -0.186      -0.19200006 -0.046     ]","[ 0.00237274 -0.168923    0.21152352 ..., -0.2        -0.28400005
 -0.11799999]","[-0.03361712  0.10974706  0.13223784 ..., -0.23600002 -0.05399978
 -0.09800002]","[-0.1533242   0.11365892  0.04822717 ..., -0.207      -0.28900001 -0.005     ]","[-0.24588202  0.35158574  0.05059055 ..., -0.18999999 -0.27399998 -0.13      ]"
"[-0.1779752  -0.24280552 -0.10825233 ..., -0.184      -0.19400006 -0.048     ]","[ 0.00037274 -0.16692301  0.21552352 ..., -0.204      -0.28200005
 -0.11999999]","[-0.03461712  0.10874706  0.13323784 ..., -0.23700002 -0.05299978
 -0.09900002]","[-0.15432419  0.10665892  0.04522717 ..., -0.214      -0.29200001  0.002     ]","[-0.23988204  0.35358573  0.04859056 ..., -0.18999999 -0.27599998 -0.132     ]"
"[-0.18097519 -0.24380562 -0.10525238 ..., -0.185      -0.19900006 -0.045     ]","[-0.00262722 -0.169923    0.21652352 ..., -0.201      -0.28700005
 -0.11899999]","[-0.03761712  0.09974707  0.13023784 ..., -0.24000002 -0.05799978
 -0.10400002]","[-0.15632419  0.10465897  0.04322717 ..., -0.214      -0.29200001  0.002     ]","[-0.23888204  0.35458573  0.04759056 ..., -0.18899999 -0.27699998 -0.133     ]"
"[-0.18397519 -0.24080562 -0.10225238 ..., -0.188      -0.20200006 -0.042     ]","[-0.00362722 -0.172923    0.21952351 ..., -0.2        -0.28600005
 -0.11599999]","[-0.03761712  0.09774707  0.13023784 ..., -0.24200002 -0.05799978
 -0.10600002]","[ -1.52324196e-01   1.06658983e-01   4.12271792e-02 ...,  -2.14000000e-01
  -2.88000008e-01  -4.26632320e-09]","[-0.23588204  0.35158574  0.04859057 ..., -0.19599999 -0.27999998 -0.138     ]"
"[-0.19197518 -0.23480563 -0.09825238 ..., -0.192      -0.21000006 -0.04      ]","[-0.00762722 -0.172923    0.22552351 ..., -0.198      -0.29000005
 -0.11199999]","[-0.03861713  0.10274706  0.12923784 ..., -0.24700002 -0.05499978
 -0.10900002]","[-0.15232421  0.10665899  0.03922719 ..., -0.214      -0.29000001  0.004     ]","[-0.23388205  0.34958574  0.04659057 ..., -0.19599999 -0.28199998 -0.14      ]"
"[-0.18797518 -0.23880563 -0.10225238 ..., -0.188      -0.20600006 -0.044     ]","[-0.01162721 -0.170923    0.22152351 ..., -0.194      -0.29200005
 -0.11399999]","[-0.03561714  0.10774705  0.12423784 ..., -0.24000002 -0.04799978
 -0.11000002]","[-0.15632421  0.11265898  0.03922719 ..., -0.208      -0.29400001 -0.002     ]","[-0.22988206  0.34358574  0.04259057 ..., -0.19199999 -0.27799998 -0.142     ]"
"[-0.18497518 -0.23980563 -0.10925237 ..., -0.187      -0.19900006 -0.045     ]","[-0.01662721 -0.165923    0.22052351 ..., -0.189      -0.29100005
 -0.11699999]","[-0.03761714  0.10974705  0.12023785 ..., -0.23600002 -0.04799978
 -0.11400002]","[-0.16132421  0.11565897  0.03622719 ..., -0.205      -0.29900001 -0.005     ]","[-0.22688206  0.34058574  0.0435903  ..., -0.19299999 -0.27899998 -0.143     ]"
"[-0.18197539 -0.24480563 -0.11425237 ..., -0.19       -0.19600006 -0.048     ]","[-0.01962721 -0.164923    0.22552349 ..., -0.194      -0.29600005
 -0.11599999]","[-0.03961714  0.10774706  0.12223785 ..., -0.24000002 -0.05399978
 -0.11600002]","[-0.16232421  0.11465897  0.0372272  ..., -0.208      -0.30400001 -0.006     ]","[-0.22588196  0.33358571  0.0365903  ..., -0.18999999 -0.27199998 -0.142     ]"
"[-0.18597494 -0.24880563 -0.11625237 ..., -0.194      -0.19000006 -0.05      ]","[-0.02162721 -0.16092301  0.22352349 ..., -0.196      -0.30200005
 -0.11599999]","[-0.04261714  0.10674706  0.12523784 ..., -0.24300002 -0.05499978
 -0.11700002]","[-0.16632421  0.11465897  0.03522719 ..., -0.212      -0.30600001 -0.002     ]","[-0.22388196  0.33158571  0.0365903  ..., -0.18799999 -0.27199998 -0.142     ]"
"[-0.18797493 -0.25280563 -0.12025237 ..., -0.192      -0.19600006 -0.056     ]","[-0.01662722 -0.15592301  0.22452349 ..., -0.199      -0.29900005
 -0.11899999]","[-0.04761714  0.10974705  0.12423784 ..., -0.24800002 -0.05799978
 -0.12200002]","[-0.16232421  0.11665898  0.0312272  ..., -0.22       -0.31000001 -0.002     ]","[-0.21888212  0.32858572  0.03359029 ..., -0.18499999 -0.26699998 -0.143     ]"
"[-0.18897493 -0.25780563 -0.12125237 ..., -0.187      -0.20100006 -0.061     ]","[-0.01762721 -0.15492301  0.22352349 ..., -0.196      -0.30200005
 -0.12199999]","[-0.04961714  0.10774706  0.12223784 ..., -0.25000002 -0.05599978
 -0.12200002]","[-0.16132421  0.11765898  0.0322272  ..., -0.223      -0.31100001 -0.005     ]","[-0.21988209  0.33158572  0.03259029 ..., -0.18599999 -0.26599998 -0.146     ]"
"[-0.19397493 -0.26080563 -0.1262522  ..., -0.184      -0.20600006 -0.064     ]","[-0.01562721 -0.15492301  0.22352349 ..., -0.194      -0.30400005
 -0.12199999]","[-0.05561713  0.10574706  0.11623785 ..., -0.25400002 -0.05199978
 -0.12600002]","[-0.1613242   0.11965898  0.02822721 ..., -0.225      -0.31300001 -0.001     ]","[-0.21788208  0.33358572  0.03459029 ..., -0.18599999 -0.26199998 -0.148     ]"
"[-0.19597493 -0.26280563 -0.1302522  ..., -0.186      -0.20600006 -0.068     ]","[-0.0236272  -0.15292301  0.22552347 ..., -0.2        -0.31000005
 -0.12399999]","[-0.05661713  0.10674706  0.11523785 ..., -0.25500002 -0.05299978
 -0.12700002]","[ -1.64324198e-01   1.20658979e-01   2.52272096e-02 ...,  -2.28000000e-01
  -3.14000006e-01  -4.27062276e-09]","[-0.22188207  0.33358572  0.03859029 ..., -0.18399999 -0.26199998 -0.146     ]"
"[-0.20397492 -0.25880564 -0.1262522  ..., -0.19       -0.21000006 -0.06      ]","[-0.0226272  -0.15392301  0.22452355 ..., -0.201      -0.30900005
 -0.12299999]","[-0.04761713  0.11374704  0.11823784 ..., -0.26200002 -0.04999978
 -0.12400002]","[-0.1623242   0.12265898  0.02322721 ..., -0.224      -0.31600001 -0.002     ]","[-0.22488207  0.33458571  0.03959028 ..., -0.18299999 -0.26299998 -0.141     ]"
"[-0.20097492 -0.2578057  -0.1252522  ..., -0.191      -0.21300006 -0.061     ]","[-0.01962721 -0.14692302  0.22752355 ..., -0.21       -0.30400005
 -0.12799999]","[-0.04961713  0.11174704  0.12023782 ..., -0.26000002 -0.05199978
 -0.12600002]","[-0.1623242   0.12265898  0.02122721 ..., -0.222      -0.31800001 -0.004     ]","[-0.21988209  0.33958571  0.04259028 ..., -0.17799999 -0.26799998 -0.144     ]"
"[-0.20397492 -0.2588057  -0.13225221 ..., -0.192      -0.22200006 -0.064     ]","[-0.02362721 -0.14892302  0.22552355 ..., -0.214      -0.30600005
 -0.12999999]","[-0.05161713  0.11174709  0.11823782 ..., -0.25800002 -0.04999978
 -0.12800002]","[-0.1633242   0.11565898  0.02822716 ..., -0.213      -0.32500001 -0.011     ]","[-0.21988209  0.34558571  0.04859028 ..., -0.17199999 -0.27399998 -0.146     ]"
"[-0.20597492 -0.2608057  -0.13425221 ..., -0.192      -0.22200006 -0.062     ]","[-0.02362725 -0.14892298  0.22552355 ..., -0.214      -0.30600005
 -0.12999999]","[-0.05761713  0.1037471   0.12423782 ..., -0.25000002 -0.04999978
 -0.12200002]","[-0.1623242   0.11865898  0.03122715 ..., -0.216      -0.32400001 -0.014     ]","[-0.22188209  0.3495857   0.05059028 ..., -0.17199999 -0.27599998 -0.148     ]"
"[-0.21397492 -0.2708057  -0.12425224 ..., -0.192      -0.22800006 -0.058     ]","[-0.02562726 -0.14292298  0.21952355 ..., -0.212      -0.30800005
 -0.13599999]","[-0.05661713  0.1047471   0.12523782 ..., -0.24900002 -0.04899978
 -0.12100002]","[-0.15432421  0.12665898  0.0272272  ..., -0.224      -0.31600001 -0.016     ]","[-0.22288208  0.34858571  0.05359028 ..., -0.16899999 -0.27499998 -0.149     ]"
"[-0.21497492 -0.2718057  -0.12325224 ..., -0.191      -0.22900006 -0.059     ]","[-0.02362726 -0.14492298  0.21952355 ..., -0.21       -0.31000005
 -0.13599999]","[-0.04761713  0.11374709  0.13023782 ..., -0.25200002 -0.05799978
 -0.12000002]","[-0.15232422  0.12465898  0.02522721 ..., -0.228      -0.31800001 -0.016     ]","[-0.22388207  0.3515857   0.05259028 ..., -0.16799999 -0.27799998 -0.146     ]"
"[-0.21197492 -0.2628057  -0.12425214 ..., -0.182      -0.23400006 -0.064     ]","[-0.02562726 -0.14292298  0.21752355 ..., -0.212      -0.30800005
 -0.13799999]","[-0.04561713  0.11574708  0.13223781 ..., -0.25000002 -0.05599978
 -0.12200002]","[-0.14932422  0.12365898  0.02622721 ..., -0.231      -0.31900001 -0.017     ]","[-0.2178821   0.3475857   0.04659028 ..., -0.16599999 -0.28399998 -0.144     ]"
"[-0.20997492 -0.2648057  -0.12625214 ..., -0.184      -0.23600006 -0.062     ]","[-0.02762726 -0.14292298  0.21952352 ..., -0.212      -0.30600005
 -0.13999999]","[-0.04261713  0.12074705  0.13523782 ..., -0.24700002 -0.05099978
 -0.12300002]","[-0.14232422  0.12865897  0.0272272  ..., -0.238      -0.31800001 -0.018     ]","[-0.21488211  0.34458571  0.04559028 ..., -0.16499999 -0.28499998 -0.147     ]"
"[-0.20497493 -0.26380571 -0.12325214 ..., -0.189      -0.24300006 -0.057     ]","[-0.02362726 -0.14692298  0.21552352 ..., -0.214      -0.30800005
 -0.13599999]","[-0.04561713  0.11774705  0.13223782 ..., -0.24400002 -0.05399978
 -0.12600002]","[-0.14032423  0.13065897  0.02722721 ..., -0.238      -0.32000001 -0.018     ]","[-0.2188821   0.34258571  0.04359028 ..., -0.16899999 -0.28899998 -0.143     ]"
"[-0.20397493 -0.26080571 -0.12025214 ..., -0.192      -0.24000006 -0.054     ]","[-0.02562727 -0.15292298  0.20952352 ..., -0.218      -0.31000005
 -0.13799999]","[-0.05361713  0.11574705  0.12623782 ..., -0.23800002 -0.06199978
 -0.12800002]","[-0.14632418  0.13465897  0.01722721 ..., -0.228      -0.32800001 -0.02      ]","[-0.21588211  0.34358571  0.04659028 ..., -0.17199999 -0.28799998 -0.146     ]"
"[-0.20397494 -0.25680571 -0.12025215 ..., -0.198      -0.24400006 -0.052     ]","[-0.02662727 -0.15592298  0.20852352 ..., -0.217      -0.30900005
 -0.13899999]","[-0.05161713  0.11374709  0.12423782 ..., -0.23600002 -0.06599978
 -0.12800002]","[-0.14532418  0.13565897  0.01822719 ..., -0.227      -0.32700001 -0.021     ]","[-0.21788212  0.34558568  0.04859028 ..., -0.17599999 -0.28599998 -0.148     ]"
"[-0.2059749  -0.26080571 -0.12425215 ..., -0.196      -0.24600006 -0.056     ]","[-0.02562726 -0.15092298  0.20952352 ..., -0.212      -0.31000005
 -0.13999999]","[-0.04661713  0.11074709  0.12323782 ..., -0.23300002 -0.06899978
 -0.12100002]","[-0.15232417  0.13865896  0.01122719 ..., -0.228      -0.33200001 -0.024     ]","[-0.21588216  0.33958574  0.04259028 ..., -0.16799999 -0.28399998 -0.154     ]"
