policyParams0,policyParams1,policyParams2,policyParams3,policyParams4
"[ 0.09565527  0.04587572 -0.01284141 ...,  0.37601489 -0.0325     -0.2375    ]","[-0.087228    0.29906052 -0.11537603 ..., -0.53017694  0.00300001
 -0.21999997]","[-0.1070178   0.13246963 -0.03549287 ...,  0.37637689 -0.007      -0.188     ]","[-0.07649589  0.11475693  0.19749167 ...,  0.34256083 -0.01000001 -0.176     ]","[ 0.13242473 -0.16883806 -0.1279545  ..., -0.28267966 -0.0045     -0.14150006]"
"[ 0.09215527  0.04237572 -0.01634141 ...,  0.37651489 -0.029      -0.233     ]","[-0.086228    0.30006051 -0.11437603 ..., -0.52917694  0.00200001
 -0.21999997]","[-0.1040178   0.13546963 -0.03849287 ...,  0.37537689 -0.011      -0.188     ]","[-0.07749589  0.11575693  0.19649167 ...,  0.34156083 -0.00900001 -0.175     ]","[ 0.13192473 -0.16833806 -0.1264545  ..., -0.27917966 -0.007      -0.14600006]"
"[ 0.09165527  0.04187572 -0.01684141 ...,  0.37601489 -0.0275     -0.2315    ]","[-0.088228    0.29806051 -0.11637603 ..., -0.52917694  0.00300001
 -0.22199997]","[-0.1050178   0.13446963 -0.03749287 ...,  0.37737689 -0.009      -0.189     ]","[-0.07449589  0.11275693  0.19949167 ...,  0.34256083 -0.01000001 -0.174     ]","[ 0.13192473 -0.16833806 -0.1254545  ..., -0.27817966 -0.008      -0.14700006]"
"[ 0.09115527  0.04137572 -0.01734141 ...,  0.37651489 -0.029      -0.231     ]","[-0.089728    0.29656051 -0.11787603 ..., -0.52967694  0.00350001
 -0.22249997]","[-0.1060178   0.13346963 -0.03649287 ...,  0.37737689 -0.007      -0.19      ]","[-0.07249589  0.11075693  0.20149167 ...,  0.34356083 -0.00900001 -0.176     ]","[ 0.13042473 -0.16683806 -0.1239545  ..., -0.28067966 -0.0055     -0.15050006]"
"[ 0.09215527  0.04237572 -0.01634141 ...,  0.37551489 -0.03       -0.232     ]","[-0.086228    0.30006051 -0.11537603 ..., -0.52817694  0.00400001
 -0.22099997]","[-0.1070178   0.13246963 -0.03549287 ...,  0.37637689 -0.004      -0.192     ]","[-0.07049589  0.10875693  0.20349167 ...,  0.34556083 -0.00800001 -0.179     ]","[ 0.12992473 -0.16633806 -0.1244545  ..., -0.28217966 -0.006      -0.15100006]"
"[ 0.09165527  0.04187572 -0.01684141 ...,  0.37501489 -0.0295     -0.2325    ]","[-0.087228    0.29906051 -0.11637603 ..., -0.52617694  0.00200001
 -0.22199996]","[-0.1085178   0.13096963 -0.03399287 ...,  0.37487689 -0.0025     -0.1915    ]","[-0.06999589  0.10825693  0.20399167 ...,  0.34506083 -0.00850001 -0.1805    ]","[ 0.12992472 -0.16633806 -0.1244545  ..., -0.28017966 -0.008      -0.15300006]"
"[ 0.09115527  0.04137572 -0.01734141 ...,  0.37651489 -0.031      -0.234     ]","[ -8.77279996e-02   2.98560512e-01  -1.16876026e-01 ...,  -5.25676938e-01
   5.00007976e-04  -2.22499965e-01]","[-0.1040178   0.13546963 -0.03849287 ...,  0.37937689 -0.006      -0.192     ]","[-0.06949589  0.10775693  0.20449167 ...,  0.34356083 -0.01000001 -0.179     ]","[ 0.12992472 -0.16633806 -0.1244545  ..., -0.28117966 -0.008      -0.15200006]"
"[ 0.09215527  0.04237572 -0.01634141 ...,  0.37451489 -0.032      -0.235     ]","[-0.087228    0.3010605  -0.11637603 ..., -0.52117694  0.00500001
 -0.22599996]","[-0.1030178   0.13646963 -0.03949287 ...,  0.37937689 -0.007      -0.191     ]","[-0.06949589  0.10775693  0.20449167 ...,  0.34356083 -0.01000001 -0.177     ]","[ 0.12942472 -0.16583806 -0.1249545  ..., -0.28167966 -0.0085     -0.15050006]"
"[ 0.09515527  0.04537572 -0.01334141 ...,  0.37651489 -0.028      -0.234     ]","[-0.086228    0.3020605  -0.11537603 ..., -0.52017694  0.00400001
 -0.22699996]","[-0.0980178   0.14146963 -0.04449287 ...,  0.38337689 -0.005      -0.187     ]","[-0.06899589  0.10725693  0.20499167 ...,  0.34406083 -0.01050001 -0.1785    ]","[ 0.13392472 -0.17033806 -0.1204545  ..., -0.27817966 -0.005      -0.14800006]"
"[ 0.09665527  0.04687572 -0.01184141 ...,  0.37701489 -0.0275     -0.2325    ]","[-0.086228    0.3030605  -0.11537603 ..., -0.51817694  0.00400001
 -0.22899996]","[-0.0975178   0.14196963 -0.04499287 ...,  0.38387689 -0.0055     -0.1865    ]","[-0.07249589  0.11075693  0.20149167 ...,  0.34056083 -0.00700001
 -0.18199999]","[ 0.13492472 -0.17133806 -0.1194545  ..., -0.27717966 -0.004      -0.14700006]"
"[ 0.09215527  0.04237572 -0.01634141 ...,  0.38151489 -0.024      -0.237     ]","[-0.084728    0.30456049 -0.11587596 ..., -0.51867694  0.00550001
 -0.22849996]","[-0.0990178   0.13946963 -0.04349287 ...,  0.38837689 -0.01       -0.192     ]","[-0.07449589  0.11275693  0.19949167 ...,  0.33856083 -0.00600001
 -0.18299999]","[ 0.13292472 -0.16833806 -0.11745451 ..., -0.27817966 -0.007      -0.15000006]"
"[ 0.09215527  0.04237572 -0.01634141 ...,  0.38251489 -0.023      -0.237     ]","[-0.087228    0.30206049 -0.11837596 ..., -0.52117694  0.00300001
 -0.22799996]","[-0.1000178   0.13846963 -0.04249287 ...,  0.38737689 -0.011      -0.193     ]","[-0.07149589  0.10975693  0.20249167 ...,  0.34156083 -0.00200001
 -0.18599999]","[ 0.13142472 -0.16683806 -0.1189545  ..., -0.27767966 -0.0075     -0.15050006]"
"[ 0.09065527  0.04087572 -0.01784141 ...,  0.38101489 -0.0215     -0.2365    ]","[ -9.02280034e-02   3.00060490e-01  -1.21375959e-01 ...,  -5.24176938e-01
   7.61885749e-09  -2.30999965e-01]","[-0.1035178   0.13496963 -0.03899287 ...,  0.38487689 -0.0125     -0.1975    ]","[-0.07199589  0.11025693  0.20199167 ...,  0.34206083 -0.00050001
 -0.18549999]","[ 0.13292472 -0.16833806 -0.11745478 ..., -0.27717966 -0.006      -0.15200006]"
"[ 0.09515527  0.04537572 -0.01334141 ...,  0.37651489 -0.024      -0.236     ]","[ -8.82280033e-02   2.97060496e-01  -1.18375962e-01 ...,  -5.21176938e-01
   7.66966674e-09  -2.31999965e-01]","[-0.1050178   0.13346964 -0.03749287 ...,  0.38337689 -0.013      -0.196     ]","[-0.07349589  0.11175693  0.20049167 ...,  0.34156083 -0.00100001
 -0.18399999]","[ 0.13192472 -0.16833806 -0.11845477 ..., -0.27717966 -0.007      -0.15300006]"
"[ 0.09615527  0.04637572 -0.01234141 ...,  0.37551489 -0.024      -0.236     ]","[-0.087228    0.2960605  -0.11737596 ..., -0.52017694 -0.00099999
 -0.23299996]","[-0.1060178   0.13246964 -0.03649287 ...,  0.38437689 -0.012      -0.195     ]","[-0.07149589  0.10975693  0.20249167 ...,  0.33856084 -0.00400001
 -0.18199999]","[ 0.13392472 -0.17033806 -0.11545478 ..., -0.27417966 -0.004      -0.15300006]"
"[ 0.09215527  0.04237572 -0.01634141 ...,  0.37451489 -0.02       -0.241     ]","[-0.084228    0.2930605  -0.11437596 ..., -0.51817694  0.00400001
 -0.23599996]","[-0.1055178   0.13296964 -0.03699287 ...,  0.38887689 -0.0085     -0.1945    ]","[-0.07099589  0.10925693  0.20299167 ...,  0.33806084 -0.00450001 -0.1815    ]","[ 0.13292472 -0.16933806 -0.11645478 ..., -0.27517966 -0.003      -0.15400006]"
"[ 0.09265527  0.04287572 -0.01584141 ...,  0.37401489 -0.0205     -0.2415    ]","[-0.084728    0.2935605  -0.11487596 ..., -0.51767694  0.00450001
 -0.23549996]","[-0.1070178   0.13146964 -0.03549287 ...,  0.39037689 -0.009      -0.195     ]","[-0.06799589  0.10625693  0.20599167 ...,  0.34106084 -0.00250001 -0.1785    ]","[ 0.13042472 -0.16683806 -0.11895478 ..., -0.27767966 -0.0005     -0.15550006]"
"[ 0.09715527  0.04837572 -0.01034141 ...,  0.36851489 -0.026      -0.243     ]","[-0.081228    0.28906051 -0.11137596 ..., -0.51817693  0.00100001
 -0.23999996]","[-0.1040178   0.13446963 -0.03849287 ...,  0.38837689 -0.011      -0.195     ]","[-0.06899589  0.10725693  0.20499167 ...,  0.34206084 -0.00050001
 -0.17849999]","[ 0.12792472 -0.16433806 -0.12145478 ..., -0.27817966 -0.003      -0.15300006]"
"[ 0.09615527  0.04737572 -0.01134141 ...,  0.36951489 -0.025      -0.244     ]","[ -8.02280042e-02   2.90060508e-01  -1.10375963e-01 ...,  -5.17176931e-01
   7.65158448e-09  -2.40999965e-01]","[-0.1050178   0.13346964 -0.03749287 ...,  0.38637689 -0.009      -0.193     ]","[-0.06749589  0.10575693  0.20649167 ...,  0.34156084  0.00099999 -0.177     ]","[ 0.12792472 -0.16433806 -0.12045477 ..., -0.27717966 -0.003      -0.15300006]"
"[ 0.09365527  0.04487572 -0.01384141 ...,  0.37101489 -0.0235     -0.2465    ]","[ -8.07280042e-02   2.89560508e-01  -1.10875963e-01 ...,  -5.17676931e-01
   5.00007651e-04  -2.41499965e-01]","[-0.1060178   0.13246964 -0.03649287 ...,  0.38737689 -0.008      -0.194     ]","[-0.06699589  0.10525693  0.20699167 ...,  0.34106084  0.00149999 -0.1775    ]","[ 0.12942472 -0.16583806 -0.11895477 ..., -0.27467966 -0.0045     -0.15150006]"
"[ 0.09515527  0.04637572 -0.01234141 ...,  0.36951489 -0.024      -0.247     ]","[ -8.12280038e-02   2.90060499e-01  -1.11375963e-01 ...,  -5.16176932e-01
   7.75868406e-09  -2.39999965e-01]","[-0.1065178   0.13196964 -0.03599287 ...,  0.38687689 -0.0075     -0.1945    ]","[-0.07249589  0.11075693  0.20149167 ...,  0.33756084 -0.00400001 -0.183     ]","[ 0.12792472 -0.16433806 -0.12045477 ..., -0.27517966 -0.004      -0.15100006]"
"[ 0.09515527  0.04637572 -0.01134141 ...,  0.36551489 -0.027      -0.251     ]","[ -8.07280039e-02   2.90560495e-01  -1.10875963e-01 ...,  -5.15676932e-01
  -4.99992228e-04  -2.40499964e-01]","[-0.1070178   0.13146964 -0.03549287 ...,  0.38637689 -0.009      -0.193     ]","[-0.07149589  0.10975693  0.20249167 ...,  0.33856084 -0.00500001
 -0.18399999]","[ 0.12692472 -0.16333806 -0.12145477 ..., -0.27617966 -0.003      -0.15200006]"
"[ 0.09565526  0.04687569 -0.01284133 ...,  0.36601489 -0.0265     -0.2505    ]","[ -8.02280044e-02   2.92060493e-01  -1.10375965e-01 ...,  -5.13176932e-01
   6.65068747e-09  -2.42999964e-01]","[-0.1080178   0.13046964 -0.03449287 ...,  0.38437689 -0.012      -0.196     ]","[-0.07299589  0.11125693  0.20099167 ...,  0.33806084 -0.00650001 -0.1835    ]","[ 0.12442472 -0.16083806 -0.12395477 ..., -0.28067966 -0.0015     -0.15550006]"
"[ 0.09415526  0.04537569 -0.01434133 ...,  0.36651489 -0.028      -0.249     ]","[ -8.07280043e-02   2.90560493e-01  -1.10875964e-01 ...,  -5.14676932e-01
   5.00006638e-04  -2.44499964e-01]","[-0.1080178   0.13046964 -0.03449287 ...,  0.38537689 -0.012      -0.196     ]","[-0.07449589  0.11275693  0.19949167 ...,  0.33656084 -0.00500001
 -0.18399999]","[  1.25924723e-01  -1.62338056e-01  -1.22454768e-01 ...,  -2.80179655e-01
   3.25116432e-10  -1.54000057e-01]"
"[ 0.09315526  0.04437569 -0.01534133 ...,  0.36551489 -0.029      -0.248     ]","[-0.079228    0.29106049 -0.10937596 ..., -0.51317693  0.00200001
 -0.24599996]","[-0.1085178   0.12996964 -0.03399287 ...,  0.38487689 -0.0135     -0.1945    ]","[-0.07399589  0.11225693  0.19999167 ...,  0.33606084 -0.00350001
 -0.18449999]","[ 0.12542472 -0.16183806 -0.12295477 ..., -0.27967966  0.0005     -0.15350006]"
"[ 0.09415526  0.04537569 -0.01434133 ...,  0.36351489 -0.029      -0.247     ]","[ -7.92280042e-02   2.90060489e-01  -1.08375964e-01 ...,  -5.14176932e-01
   6.62731203e-09  -2.47999964e-01]","[-0.1090178   0.12946964 -0.03349287 ...,  0.38637689 -0.012      -0.193     ]","[-0.07199589  0.11025693  0.20199167 ...,  0.33306084 -0.00150001
 -0.18649999]","[ 0.12492472 -0.16133806 -0.12345477 ..., -0.28217964  0.001      -0.15100006]"
"[ 0.09415526  0.04537569 -0.01434133 ...,  0.36351489 -0.029      -0.245     ]","[-0.080228    0.29106049 -0.10937596 ..., -0.51617693 -0.00199999
 -0.24999996]","[-0.1095178   0.12896964 -0.03299287 ...,  0.38687689 -0.0135     -0.1945    ]","[-0.07049589  0.10875693  0.20349167 ...,  0.33456084 -0.00200001
 -0.18799999]","[ 0.12442472 -0.16083806 -0.12395477 ..., -0.28167964  0.0005     -0.15050006]"
"[ 0.09365526  0.04487569 -0.01484133 ...,  0.36301489 -0.0285     -0.2435    ]","[-0.083228    0.29406049 -0.11237596 ..., -0.51917693  0.00100001
 -0.25299996]","[-0.1060178   0.13246964 -0.03649287 ...,  0.39037689 -0.01       -0.191     ]","[-0.06999589  0.10825693  0.20399167 ...,  0.33406084 -0.00250001
 -0.18849999]","[ 0.12642472 -0.16283806 -0.11995477 ..., -0.28467964  0.0045     -0.15450006]"
"[ 0.09315526  0.04437569 -0.01534133 ...,  0.36151489 -0.029      -0.244     ]","[-0.085728    0.29656049 -0.11487596 ..., -0.52167693  0.00250001
 -0.25549996]","[-0.1040178   0.13446964 -0.03849287 ...,  0.39237689 -0.008      -0.19      ]","[-0.06999589  0.10825693  0.20399167 ...,  0.33206084 -0.00150001
 -0.18749999]","[ 0.12542472 -0.16183806 -0.12095477 ..., -0.28467964  0.0035     -0.15550006]"
"[ 0.09115526  0.04237569 -0.01734133 ...,  0.36451489 -0.032      -0.247     ]","[-0.084228    0.29506049 -0.11337596 ..., -0.52117693  0.00500001
 -0.25899996]","[-0.1020178   0.13446965 -0.04049287 ...,  0.39037689 -0.007      -0.189     ]","[-0.06749589  0.10575693  0.20649167 ...,  0.33456084 -0.00400001
 -0.18999999]","[ 0.12692472 -0.16333806 -0.11945477 ..., -0.28617964  0.002      -0.15700006]"
"[ 0.08865526  0.03987569 -0.01984133 ...,  0.36701489 -0.0335     -0.2495    ]","[-0.083228    0.29406049 -0.11237596 ..., -0.51917693  0.00500001
 -0.25999996]","[-0.1040178   0.13246966 -0.03849287 ...,  0.39337689 -0.009      -0.186     ]","[-0.06449589  0.10275693  0.20949167 ...,  0.33756084 -0.00500001
 -0.19299999]","[ 0.12892472 -0.16533806 -0.11645478 ..., -0.28817964  0.001      -0.15600006]"
"[ 0.08815526  0.03937569 -0.02034133 ...,  0.36851489 -0.034      -0.25      ]","[-0.081228    0.29206049 -0.11037596 ..., -0.51617693  0.00700001
 -0.26299996]","[-0.1045178   0.13196965 -0.03799287 ...,  0.39587689 -0.0115     -0.1845    ]","[-0.06249589  0.10075693  0.21149167 ...,  0.33956084 -0.00600001
 -0.19199999]","[ 0.12842472 -0.16483806 -0.11695472 ..., -0.28667964 -0.0005     -0.15550006]"
"[ 0.09115526  0.04237569 -0.01734133 ...,  0.37151489 -0.031      -0.252     ]","[-0.081728    0.29156049 -0.11087596 ..., -0.51467693  0.00850001
 -0.26349996]","[-0.1050178   0.13146965 -0.03749287 ...,  0.39437689 -0.012      -0.186     ]","[-0.06349589  0.10175693  0.21049167 ...,  0.33856084 -0.00500001
 -0.19299999]","[ 0.12692472 -0.16333806 -0.11845472 ..., -0.28517964 -0.002      -0.15700006]"
"[ 0.09365526  0.04487569 -0.01484133 ...,  0.37401489 -0.0285     -0.2535    ]","[-0.079228    0.28806049 -0.10737597 ..., -0.51917693  0.00500001
 -0.26799996]","[-0.10601779  0.13146965 -0.03749287 ...,  0.39437689 -0.011      -0.188     ]","[-0.06799589  0.10625693  0.20599167 ...,  0.33406084 -0.00150001
 -0.19349999]","[ 0.12592472 -0.16233806 -0.12045472 ..., -0.28417964 -0.005      -0.15700006]"
"[ 0.09515526  0.04637569 -0.01334133 ...,  0.37051489 -0.032      -0.257     ]","[-0.080228    0.28806049 -0.10837597 ..., -0.52017693  0.00400001
 -0.26899996]","[-0.10751779  0.12996965 -0.03599287 ...,  0.39487689 -0.0115     -0.1895    ]","[-0.06649589  0.10475693  0.20749167 ...,  0.33556084 -0.00100001
 -0.19499999]","[ 0.12792472 -0.16433806 -0.11845472 ..., -0.28317964 -0.003      -0.15900006]"
"[ 0.09615526  0.04737569 -0.01234133 ...,  0.36851489 -0.034      -0.259     ]","[-0.079728    0.2875605  -0.10787597 ..., -0.51867693  0.00450001
 -0.27049996]","[-0.10801779  0.12946965 -0.03549287 ...,  0.39337689 -0.01       -0.19      ]","[-0.06349589  0.10175693  0.21049167 ...,  0.33956084 -0.00200001
 -0.19799999]","[ 0.13142472 -0.16783806 -0.11495472 ..., -0.28567964  0.0005     -0.16150006]"
"[ 0.09515526  0.04637569 -0.01334133 ...,  0.36951489 -0.034      -0.261     ]","[-0.08022801  0.2890605  -0.10937596 ..., -0.51617693  0.00700001
 -0.26999996]","[-0.10901779  0.12846965 -0.03449287 ...,  0.39237689 -0.011      -0.191     ]","[-0.06549589  0.10375693  0.20849167 ...,  0.33956084 -0.00100001
 -0.19799999]","[ 0.13042472 -0.16683806 -0.11395473 ..., -0.28667964 -0.0005     -0.16150006]"
"[ 0.09315526  0.04437569 -0.01534133 ...,  0.37051489 -0.036      -0.26      ]","[-0.08122801  0.2900605  -0.11037596 ..., -0.51717693  0.00600001
 -0.27099996]","[-0.11101779  0.12646965 -0.03249287 ...,  0.39037689 -0.012      -0.193     ]","[-0.06499589  0.10325693  0.20899167 ...,  0.34006084 -0.00150001
 -0.19849999]","[ 0.13192472 -0.16833806 -0.11245474 ..., -0.28517964 -0.002      -0.16000006]"
"[ 0.09315526  0.04437569 -0.01534133 ...,  0.36851489 -0.036      -0.261     ]","[-0.08272801  0.2915605  -0.11187596 ..., -0.51767693  0.00550001
 -0.27249996]","[-0.10701779  0.13046965 -0.03649287 ...,  0.39437689 -0.008      -0.19      ]","[-0.06149589  0.09975693  0.21249167 ...,  0.33956084  0.00199999
 -0.20099999]","[ 0.13192472 -0.16833806 -0.11245472 ..., -0.28717964 -0.002      -0.16000006]"
"[ 0.09315526  0.04537569 -0.01434133 ...,  0.36751489 -0.035      -0.262     ]","[-0.08122801  0.2900605  -0.11037596 ..., -0.51617693  0.00700001
 -0.27299996]","[-0.10551779  0.13196965 -0.03799287 ...,  0.39587689 -0.0075     -0.1885    ]","[-0.06049589  0.09875693  0.21349167 ...,  0.34056084  0.00099999
 -0.20199999]","[ 0.12842472 -0.16483806 -0.10895472 ..., -0.28667964 -0.0055     -0.16250006]"
"[ 0.09215526  0.04537569 -0.01434133 ...,  0.36951489 -0.033      -0.265     ]","[-0.07922801  0.2880605  -0.10837596 ..., -0.51917693  0.00800001
 -0.27499996]","[-0.10551779  0.13196965 -0.03799287 ...,  0.39387689 -0.0075     -0.1895    ]","[-0.06049589  0.09875693  0.21349167 ...,  0.33956084 -0.00100001
 -0.20399999]","[ 0.12692479 -0.16333807 -0.11045375 ..., -0.28517964 -0.006      -0.16200006]"
"[ 0.09165526  0.04487569 -0.01484133 ...,  0.36901489 -0.0335     -0.2645    ]","[-0.07822801  0.2870605  -0.10737596 ..., -0.52017693  0.00700001
 -0.27599996]","[-0.10401779  0.13346965 -0.03949287 ...,  0.39537689 -0.009      -0.191     ]","[-0.05999589  0.09825693  0.21399167 ...,  0.34006084 -0.00250001
 -0.20349999]","[ 0.12692479 -0.16333807 -0.11145374 ..., -0.28517964 -0.007      -0.16300006]"
"[ 0.09115526  0.04437569 -0.01534133 ...,  0.37151489 -0.035      -0.266     ]","[-0.07822801  0.28606049 -0.10737596 ..., -0.52217693  0.00500001
 -0.27799996]","[-0.10601779  0.13146965 -0.03749287 ...,  0.39437689 -0.01       -0.19      ]","[-0.05949589  0.09775693  0.21449167 ...,  0.33956084 -0.00400001
 -0.20099999]","[ 0.12592479 -0.16233807 -0.11145374 ..., -0.28317964 -0.006      -0.16200006]"
"[ 0.09015526  0.04337569 -0.01634133 ...,  0.37351489 -0.034      -0.264     ]","[-0.07772801  0.2855605  -0.10687596 ..., -0.52367693  0.00350001
 -0.27849996]","[-0.10651779  0.13096965 -0.03699287 ...,  0.39587689 -0.0135     -0.1885    ]","[-0.05949589  0.09775693  0.21449167 ...,  0.34056084 -0.00300001
 -0.19899999]","[ 0.12292479 -0.15933807 -0.11445374 ..., -0.28617964 -0.005      -0.16500006]"
"[ 0.09065526  0.04387569 -0.01584133 ...,  0.37301489 -0.0335     -0.2635    ]","[-0.07722801  0.28706044 -0.10637596 ..., -0.52217693  0.00300001
 -0.27799996]","[-0.10501779  0.13246965 -0.03849287 ...,  0.39637689 -0.015      -0.187     ]","[-0.06049589  0.09875693  0.21349167 ...,  0.33956084 -0.00200001
 -0.19699999]","[ 0.12042479 -0.15683807 -0.11495374 ..., -0.28867964 -0.0025     -0.16750006]"
"[ 0.08715526  0.04037569 -0.01934133 ...,  0.36951489 -0.029      -0.269     ]","[-0.07672801  0.28756037 -0.10587597 ..., -0.52367693  0.00250001
 -0.27849996]","[-0.10601779  0.13146965 -0.03749287 ...,  0.39437689 -0.015      -0.188     ]","[-0.06099589  0.09925693  0.21299167 ...,  0.33906084 -0.00250001
 -0.19549999]","[ 0.12092479 -0.15633807 -0.11445375 ..., -0.28717964 -0.002      -0.16400006]"
"[ 0.08815526  0.04137569 -0.01834133 ...,  0.37051489 -0.028      -0.27      ]","[-0.07622801  0.28906037 -0.10537597 ..., -0.52417693  0.00200001
 -0.27999996]","[-0.10601779  0.13146965 -0.03749287 ...,  0.39537689 -0.016      -0.189     ]","[-0.06049589  0.09875693  0.21349167 ...,  0.34056084 -0.00400001
 -0.19499999]","[ 0.11992479 -0.15533809 -0.11345375 ..., -0.28617964 -0.003      -0.16500006]"
"[ 0.09015526  0.04337569 -0.01634134 ...,  0.37251489 -0.026      -0.27      ]","[-0.07822801  0.29106037 -0.10737597 ..., -0.52617693  0.00300001
 -0.28199996]","[-0.10651779  0.13096965 -0.03699287 ...,  0.39187689 -0.0135     -0.1915    ]","[-0.06149589  0.09975693  0.21249167 ...,  0.33956084 -0.00300001
 -0.19399999]","[ 0.12042479 -0.15583809 -0.11395375 ..., -0.28467964 -0.0025     -0.16550006]"
"[ 0.08815526  0.04137569 -0.01834134 ...,  0.37051489 -0.027      -0.272     ]","[-0.08172801  0.29356037 -0.11087597 ..., -0.52967693  0.00650001
 -0.28249996]","[-0.10701779  0.13046965 -0.03649287 ...,  0.39037689 -0.014      -0.194     ]","[-0.06199589  0.10025693  0.21199167 ...,  0.33906084 -0.00250001
 -0.19349999]","[ 0.11992479 -0.15533809 -0.11445375 ..., -0.28217964 -0.003      -0.16400006]"
"[ 0.08765526  0.04087569 -0.01884133 ...,  0.36701489 -0.0295     -0.2745    ]","[-0.08222801  0.29406037 -0.11037597 ..., -0.53217693  0.00500001
 -0.28299996]","[-0.10651779  0.13096965 -0.03699287 ...,  0.38987689 -0.0135     -0.1955    ]","[-0.06349589  0.10175693  0.21049167 ...,  0.33856084 -0.00200001
 -0.19199999]","[ 0.12192479 -0.15733809 -0.11245376 ..., -0.28017964 -0.002      -0.16200006]"
"[ 0.08615526  0.03937569 -0.02034133 ...,  0.36751489 -0.028      -0.277     ]","[-0.08122801  0.29306037 -0.10937597 ..., -0.53117693  0.00600001
 -0.28199996]","[-0.10551779  0.13196965 -0.03799287 ...,  0.38887689 -0.0125     -0.1955    ]","[-0.06299589  0.10125693  0.21099167 ...,  0.33906084 -0.00350002 -0.1915    ]","[ 0.12292479 -0.15833809 -0.11145376 ..., -0.27917964  0.001      -0.16400006]"
"[ 0.08515526  0.03837569 -0.02134133 ...,  0.36651489 -0.029      -0.278     ]","[-0.08122801  0.29306037 -0.10937597 ..., -0.53117693  0.00500001
 -0.28199996]","[-0.10751779  0.12996965 -0.03599287 ...,  0.39087689 -0.0135     -0.1945    ]","[-0.06099589  0.09925693  0.21199167 ...,  0.33806084 -0.00150002 -0.1895    ]","[ 0.12342479 -0.15883809 -0.10995377 ..., -0.27767964  0.0025     -0.16550006]"
"[ 0.08465526  0.03787569 -0.02184133 ...,  0.36401489 -0.0325     -0.2825    ]","[-0.08022823  0.29406035 -0.11037582 ..., -0.53017693  0.00600001
 -0.28099996]","[-0.10601779  0.13146966 -0.03749287 ...,  0.39237689 -0.011      -0.196     ]","[-0.06049589  0.09875693  0.21249167 ...,  0.33956084 -0.00100002 -0.191     ]","[ 0.12192479 -0.15733809 -0.11145377 ..., -0.27917964  0.004      -0.16500006]"
"[ 0.08615526  0.03937569 -0.02034133 ...,  0.36551489 -0.031      -0.284     ]","[-0.08022818  0.29206036 -0.11037581 ..., -0.52617693  0.00200001
 -0.28499996]","[-0.10401779  0.13346966 -0.03949287 ...,  0.39337689 -0.008      -0.194     ]","[-0.05849589  0.09675694  0.21449167 ...,  0.33856084  0.00099998 -0.192     ]","[ 0.12142479 -0.15683809 -0.11195377 ..., -0.27967964  0.0045     -0.16650006]"
"[ 0.08815526  0.04137569 -0.01834133 ...,  0.36451489 -0.029      -0.283     ]","[-0.07922818  0.29106036 -0.10937581 ..., -0.52717693  0.00100001
 -0.28599996]","[-0.10601779  0.13146966 -0.03749287 ...,  0.39437689 -0.007      -0.196     ]","[ -5.94958928e-02   9.77569350e-02   2.13491672e-01 ...,   3.37560836e-01
  -1.59328778e-08  -1.92999995e-01]","[ 0.12192479 -0.15733809 -0.11145377 ..., -0.27817964  0.005      -0.16500006]"
"[ 0.08715526  0.04037569 -0.01934133 ...,  0.36351489 -0.031      -0.285     ]","[ -7.92281844e-02   2.91060356e-01  -1.09375810e-01 ...,  -5.27176931e-01
   1.13987869e-08  -2.86999965e-01]","[-0.10751779  0.12996966 -0.03599287 ...,  0.39387689 -0.0085     -0.1975    ]","[-0.06399589  0.10225694  0.20899167 ...,  0.33306084 -0.00450002 -0.1975    ]","[ 0.12092479 -0.15633809 -0.11245377 ..., -0.28017964  0.003      -0.16700006]"
"[ 0.08615526  0.03937569 -0.02034133 ...,  0.36251489 -0.03       -0.284     ]","[-0.07772819  0.28956036 -0.10787581 ..., -0.52867693 -0.00149999
 -0.28549996]","[-0.10801779  0.12946966 -0.03549287 ...,  0.39237689 -0.01       -0.199     ]","[-0.06249589  0.10075694  0.21049167 ...,  0.33456084 -0.00300002 -0.196     ]","[ 0.12042479 -0.15583809 -0.11295377 ..., -0.27867964  0.0035     -0.16650006]"
"[ 0.08665526  0.03987569 -0.01984133 ...,  0.36101489 -0.0285     -0.2835    ]","[-0.07622819  0.28806037 -0.10637581 ..., -0.52517693  0.00100001
 -0.28799996]","[-0.10701779  0.13046965 -0.03649287 ...,  0.39137689 -0.009      -0.2       ]","[-0.06149589  0.09975694  0.21149167 ...,  0.33856084 -0.00100002 -0.192     ]","[ 0.12192479 -0.15733809 -0.11145377 ..., -0.27717964  0.002      -0.16600006]"
"[ 0.08715526  0.04037569 -0.01934134 ...,  0.36351489 -0.026      -0.286     ]","[-0.07522819  0.28706037 -0.10537581 ..., -0.52617693  0.00200001
 -0.28699996]","[-0.10751779  0.12996965 -0.03599287 ...,  0.38787689 -0.0065     -0.2005    ]","[-0.06049589  0.09875694  0.21249167 ...,  0.33856084 -0.00300002 -0.193     ]","[  1.24924786e-01  -1.60338091e-01  -1.08453768e-01 ...,  -2.74179638e-01
  -1.05350877e-09  -1.64000057e-01]"
